name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Aleksandar Mitrović,Fulham,Everton,2023-08-12,False,Sub,32,0.0,0.19,0.0,0.0,1,2.0,0.0,3.3,0,False,0.0,0.0,32.0,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,False,Brighton,-0.55
Aleksandar Mitrović,Fulham,Brighton,,False,,0,,,,,0,,,0.0,0,False,1.0,0.19,16.0,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,True,Manchester United,1.36
Aleksandar Mitrović,Fulham,Manchester United,,True,,0,,,,,0,,,0.0,0,False,0.5,0.1,10.67,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,False,Aston Villa,2.57
Aleksandar Mitrović,Fulham,Aston Villa,,False,,0,,,,,0,,,0.0,0,False,0.33,0.06,8.0,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,True,Wolverhampton,0.52
Aleksandar Mitrović,Fulham,Wolverhampton,,True,,0,,,,,0,,,0.0,0,False,0.25,0.05,6.4,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,False,Liverpool,0.28
Aleksandar Mitrović,Fulham,Liverpool,,False,,0,,,,,0,,,0.0,0,False,0.2,0.04,5.33,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,True,Nottingham Forest,-3.99
Aleksandar Mitrović,Fulham,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,4.57,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,True,West Ham,-0.79
Aleksandar Mitrović,Fulham,West Ham,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,4.0,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,False,Newcastle United,1.64
Aleksandar Mitrović,Fulham,Newcastle United,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,3.56,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,True,Burnley,2.52
Aleksandar Mitrović,Fulham,Burnley,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,3.2,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,False,Bournemouth,3.99
Aleksandar Mitrović,Fulham,Bournemouth,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,2.91,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,True,Brentford,1.56
Aleksandar Mitrović,Fulham,Brentford,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,2.67,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,True,Arsenal,0.97
Aleksandar Mitrović,Fulham,Arsenal,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,2.46,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,False,Chelsea,0.71
Aleksandar Mitrović,Fulham,Chelsea,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,2.29,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,True,Everton,0.79
Aleksandar Mitrović,Fulham,Everton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,2.13,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,False,Burnley,0.47
Aleksandar Mitrović,Fulham,Burnley,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,2.0,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,True,Bournemouth,-0.74
Aleksandar Mitrović,Fulham,Bournemouth,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,1.88,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,True,Aston Villa,-0.63
Aleksandar Mitrović,Fulham,Aston Villa,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,1.78,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,False,Manchester United,0.13
Aleksandar Mitrović,Fulham,Manchester United,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,1.68,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,True,Brighton,-2.78
Aleksandar Mitrović,Fulham,Brighton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,1.6,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,False,Wolverhampton,0.28
Aleksandar Mitrović,Fulham,Wolverhampton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,1.52,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,True,Tottenham,-0.89
Aleksandar Mitrović,Fulham,Tottenham,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,1.45,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,False,Arsenal,-0.68
Aleksandar Mitrović,Fulham,Arsenal,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,1.39,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,False,Sheffield,1.95
Aleksandar Mitrović,Fulham,Sheffield,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,1.33,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,False,Nottingham Forest,1.93
Aleksandar Mitrović,Fulham,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,1.28,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,True,Newcastle United,3.13
Aleksandar Mitrović,Fulham,Newcastle United,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,1.23,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,False,West Ham,1.35
Aleksandar Mitrović,Fulham,West Ham,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,1.19,14.0,1.0,16.16,2.33,0.05,0.0,Fulham,True,Liverpool,-0.0
