name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Evan Ferguson,Brighton,Luton,2023-08-12,True,Sub,12,1.0,0.81,0.0,0.07,5,2.0,1.0,8.0,0,False,0.0,0.0,12.0,6.0,2.0,5.68,0.69,0.07,8.0,Brighton,True,Fulham,-0.16
Evan Ferguson,Brighton,Fulham,2023-10-29,True,FW,77,1.0,0.13,0.0,0.0,8,2.0,0.0,6.1,2,True,5.0,0.81,44.5,6.0,2.0,5.68,0.69,0.07,2.0,Brighton,False,Everton,-1.62
Evan Ferguson,Brighton,Everton,2023-11-04,False,FW,67,0.0,0.0,0.0,0.06,2,0.0,1.0,1.5,0,True,6.5,0.47,52.0,6.0,2.0,5.68,0.69,0.07,0.0,Brighton,True,Sheffield,-1.39
Evan Ferguson,Brighton,Sheffield,,True,,0,,,,,0,,,0.0,0,False,5.0,0.31,39.0,6.0,2.0,5.68,0.69,0.07,5.0,Brighton,False,Nottingham Forest,0.99
Evan Ferguson,Brighton,Nottingham Forest,2023-11-25,False,FW,76,1.0,0.07,0.0,0.0,5,1.0,0.0,6.5,0,True,3.75,0.23,46.4,6.0,2.0,5.68,0.69,0.07,2.0,Brighton,False,Chelsea,-0.59
Evan Ferguson,Brighton,Chelsea,2023-12-03,False,FW,90,0.0,0.13,0.0,0.0,2,2.0,0.0,2.8,0,True,4.0,0.2,53.67,6.0,2.0,5.68,0.69,0.07,1.0,Brighton,True,Brentford,-1.45
Evan Ferguson,Brighton,Brentford,2023-12-06,True,Sub,21,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,False,3.4,0.07,49.0,6.0,2.0,5.68,0.69,0.07,2.0,Brighton,True,Burnley,2.43
Evan Ferguson,Brighton,Burnley,2023-12-09,True,FW,90,0.0,0.09,0.0,0.05,2,2.0,1.0,4.3,0,True,2.0,0.04,54.12,6.0,2.0,5.68,0.69,0.07,1.0,Brighton,False,Arsenal,-1.78
Evan Ferguson,Brighton,Arsenal,2023-12-17,False,FW,59,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,True,2.0,0.06,54.67,6.0,2.0,5.68,0.69,0.07,0.0,Brighton,False,Crystal Palace,0.44
Evan Ferguson,Brighton,Crystal Palace,,False,,0,,,,,0,,,0.0,0,False,2.2,0.06,49.2,6.0,2.0,5.68,0.69,0.07,4.0,Brighton,True,Tottenham,-0.36
Evan Ferguson,Brighton,Tottenham,2023-12-28,True,Sub,21,0.0,0.0,0.0,0.0,4,0.0,0.0,0.4,0,False,1.2,0.04,46.64,6.0,2.0,5.68,0.69,0.07,1.0,Brighton,False,Wolverhampton,-2.88
Evan Ferguson,Brighton,Wolverhampton,2023-08-19,False,Sub,23,0.0,0.06,0.0,0.0,1,1.0,0.0,0.8,0,False,1.6,0.02,44.67,6.0,2.0,5.68,0.69,0.07,1.0,Brighton,False,West Ham,-0.99
Evan Ferguson,Brighton,West Ham,2024-01-02,False,Sub,23,0.0,0.31,0.0,0.0,1,3.0,0.0,1.2,0,False,1.6,0.03,43.0,6.0,2.0,5.68,0.69,0.07,1.0,Brighton,True,Wolverhampton,-1.51
Evan Ferguson,Brighton,Wolverhampton,2024-01-22,True,Sub,25,0.0,0.03,0.0,0.0,1,1.0,0.0,0.6,0,False,1.4,0.07,41.71,6.0,2.0,5.68,0.69,0.07,1.0,Brighton,False,Luton,5.03
Evan Ferguson,Brighton,Luton,2024-01-30,False,Sub,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,False,1.4,0.08,41.93,6.0,2.0,5.68,0.69,0.07,2.0,Brighton,True,Crystal Palace,-1.88
