name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Cameron Archer,Sheffield Utd,Luton,2023-12-26,True,FW,85,0.0,1.14,0.0,0.42,5,3.0,2.0,6.7,0,True,3.0,0.27,71.82,0.0,0.0,0.0,0.0,0.14,0.0,Aston Villa,True,Everton,-1.63
Cameron Archer,Aston Villa,Everton,2023-08-20,True,Sub,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,0,False,3.8,0.48,66.25,0.0,0.0,0.0,0.0,0.14,1.0,Sheffield Utd,False,Manchester City,
Cameron Archer,Sheffield Utd,Manchester City,2023-12-30,False,Sub,23,0.0,0.0,0.0,0.09,1,0.0,1.0,1.3,0,False,3.4,0.43,62.92,0.0,0.0,0.0,0.0,0.14,1.0,Sheffield Utd,True,West Ham,
Cameron Archer,Sheffield Utd,West Ham,2024-01-21,True,Sub,23,0.0,0.02,0.0,0.0,1,1.0,0.0,1.4,0,False,3.2,0.41,60.07,0.0,0.0,0.0,0.0,0.14,1.0,Sheffield Utd,False,Crystal Palace,
Cameron Archer,Sheffield Utd,Crystal Palace,2024-01-30,False,Sub,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,3.0,0.35,56.27,0.0,0.0,0.0,0.0,0.14,1.0,Sheffield Utd,True,Aston Villa,
Cameron Archer,Sheffield Utd,Aston Villa,2024-02-03,True,Sub,25,0.0,0.07,0.0,0.0,1,1.0,0.0,1.8,0,False,1.6,0.23,54.31,0.0,0.0,0.0,0.0,0.14,7.0,Sheffield Utd,False,Luton,
Cameron Archer,Sheffield Utd,Luton,2024-02-10,False,FW,80,1.0,1.03,0.0,0.0,7,2.0,0.0,5.7,1,True,0.8,0.02,55.82,0.0,0.0,0.0,0.0,0.14,0.0,Sheffield Utd,True,Brighton,
Cameron Archer,Sheffield Utd,Brighton,,True,,0,,,,,0,,,0.0,0,False,2.2,0.22,52.72,0.0,0.0,0.0,0.0,0.14,0.0,Sheffield Utd,False,Wolverhampton,
Cameron Archer,Sheffield Utd,Wolverhampton,,False,,0,,,,,0,,,0.0,0,False,2.0,0.22,49.95,0.0,0.0,0.0,0.0,0.14,0.0,Sheffield Utd,True,Arsenal,
Cameron Archer,Sheffield Utd,Arsenal,,True,,0,,,,,0,,,0.0,0,False,1.8,0.22,47.45,0.0,0.0,0.0,0.0,0.14,0.0,Sheffield Utd,False,Bournemouth,
Cameron Archer,Sheffield Utd,Bournemouth,,False,,0,,,,,0,,,0.0,0,False,1.6,0.22,45.19,0.0,0.0,0.0,0.0,0.14,0.0,Aston Villa,False,Burnley,-3.79
Cameron Archer,Aston Villa,Burnley,,False,,0,,,,,0,,,0.0,0,False,1.4,0.21,43.14,0.0,0.0,0.0,0.0,0.14,0.0,Sheffield Utd,True,Fulham,
Cameron Archer,Sheffield Utd,Fulham,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,41.26,0.0,0.0,0.0,0.0,0.14,0.0,Sheffield Utd,False,Liverpool,
Cameron Archer,Sheffield Utd,Liverpool,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,39.54,0.0,0.0,0.0,0.0,0.14,4.0,Sheffield Utd,True,Chelsea,
Cameron Archer,Sheffield Utd,Chelsea,2024-04-07,True,Sub,3,0.0,0.0,1.0,0.58,4,0.0,1.0,3.0,0,False,0.0,0.0,38.08,0.0,0.0,0.0,0.0,0.14,1.0,Sheffield Utd,False,Brentford,
Cameron Archer,Sheffield Utd,Brentford,2024-04-13,False,Sub,14,0.0,0.06,0.0,0.0,1,1.0,0.0,0.5,0,False,0.8,0.2,37.15,0.0,0.0,0.0,0.0,0.14,1.0,Sheffield Utd,True,Burnley,
Cameron Archer,Sheffield Utd,Burnley,2024-04-20,True,Sub,22,0.0,0.0,0.0,0.13,1,0.0,1.0,1.8,0,False,1.0,0.21,36.59,0.0,0.0,0.0,0.0,0.14,2.0,Sheffield Utd,False,Manchester United,
Cameron Archer,Sheffield Utd,Manchester United,2024-04-24,False,FW,61,0.0,0.05,0.0,0.0,2,1.0,0.0,0.3,0,True,1.2,0.21,37.46,0.0,0.0,0.0,0.0,0.14,2.0,Sheffield Utd,False,Newcastle United,
Cameron Archer,Sheffield Utd,Newcastle United,2024-04-27,False,FW,66,0.0,0.34,0.0,0.09,2,3.0,2.0,4.6,0,True,1.6,0.22,38.45,0.0,0.0,0.0,0.0,0.14,2.0,Sheffield Utd,True,Nottingham Forest,
Cameron Archer,Sheffield Utd,Nottingham Forest,2024-05-04,True,FW,73,0.0,0.96,0.0,0.06,2,3.0,1.0,6.1,0,True,2.0,0.29,39.6,0.0,0.0,0.0,0.0,0.14,2.0,Sheffield Utd,False,Everton,
Cameron Archer,Sheffield Utd,Everton,2024-05-11,False,FW,80,0.0,0.13,0.0,0.0,2,4.0,0.0,1.5,0,True,1.6,0.28,40.9,0.0,0.0,0.0,0.0,0.14,2.0,Sheffield Utd,True,Tottenham,
Cameron Archer,Sheffield Utd,Tottenham,2024-05-19,True,FW,61,0.0,0.12,0.0,0.04,2,1.0,1.0,1.8,0,True,1.8,0.29,41.53,0.0,0.0,0.0,0.0,0.14,12.0,Sheffield Utd,True,Everton,
Cameron Archer,Sheffield Utd,Everton,2023-09-02,True,FW,74,1.0,0.12,0.0,0.0,12,2.0,0.0,5.5,3,True,2.0,0.32,42.52,0.0,0.0,0.0,0.0,0.14,1.0,Sheffield Utd,False,Tottenham,
Cameron Archer,Sheffield Utd,Tottenham,2023-09-16,False,FW,90,0.0,0.0,0.0,0.1,1,0.0,1.0,2.5,0,True,4.0,0.33,43.91,0.0,0.0,0.0,0.0,0.14,2.0,Sheffield Utd,True,Newcastle United,
Cameron Archer,Sheffield Utd,Newcastle United,2023-09-24,True,FW,90,0.0,0.0,0.0,0.02,2,0.0,1.0,1.9,0,True,3.8,0.27,45.23,0.0,0.0,0.0,0.0,0.14,2.0,Sheffield Utd,False,West Ham,
Cameron Archer,Sheffield Utd,West Ham,2023-09-30,False,FW,78,0.0,0.14,0.0,0.13,2,2.0,2.0,3.7,0,True,3.8,0.07,46.14,0.0,0.0,0.0,0.0,0.14,2.0,Sheffield Utd,False,Fulham,
Cameron Archer,Sheffield Utd,Fulham,2023-10-07,False,FW,78,0.0,0.0,0.0,0.01,2,0.0,2.0,4.4,0,True,3.8,0.08,47.0,0.0,0.0,0.0,0.0,0.14,2.0,Sheffield Utd,True,Manchester United,
Cameron Archer,Sheffield Utd,Manchester United,2023-10-21,True,FW,90,0.0,0.2,0.0,0.35,2,4.0,1.0,5.8,0,True,3.8,0.05,48.13,0.0,0.0,0.0,0.0,0.14,,,,,
