name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Dominic Calvert-Lewin,Everton,Fulham,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,2.0,1.0,6.48,1.25,0.03,9.0,Everton,False,West Ham,4.39
Dominic Calvert-Lewin,Everton,West Ham,2023-10-29,False,FW,88,1.0,0.11,0.0,0.29,9,2.0,1.0,7.7,3,True,0.0,0.0,44.0,2.0,1.0,6.48,1.25,0.03,2.0,Everton,True,Brighton,2.15
Dominic Calvert-Lewin,Everton,Brighton,2023-11-04,True,FW,89,0.0,0.11,0.0,0.0,2,1.0,0.0,0.7,0,True,4.5,0.06,59.0,2.0,1.0,6.48,1.25,0.03,2.0,Everton,False,Crystal Palace,0.85
Dominic Calvert-Lewin,Everton,Crystal Palace,2023-11-11,False,FW,76,0.0,0.0,0.0,0.06,2,0.0,1.0,1.9,0,True,3.67,0.07,63.25,2.0,1.0,6.48,1.25,0.03,2.0,Everton,True,Manchester United,-0.7
Dominic Calvert-Lewin,Everton,Manchester United,2023-11-26,True,FW,81,0.0,0.65,0.0,0.0,2,5.0,0.0,7.0,0,True,3.25,0.06,66.8,2.0,1.0,6.48,1.25,0.03,0.0,Everton,False,Nottingham Forest,1.05
Dominic Calvert-Lewin,Everton,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,False,3.0,0.18,55.67,2.0,1.0,6.48,1.25,0.03,1.0,Everton,True,Newcastle United,1.57
Dominic Calvert-Lewin,Everton,Newcastle United,2023-12-07,True,FW,84,0.0,1.34,0.0,0.14,1,6.0,1.0,13.2,0,True,3.0,0.18,59.71,2.0,1.0,6.48,1.25,0.03,5.0,Everton,True,Chelsea,-0.66
Dominic Calvert-Lewin,Everton,Chelsea,2023-12-10,True,FW,66,0.0,0.58,0.0,0.0,5,1.0,0.0,2.6,0,True,1.4,0.42,60.5,2.0,1.0,6.48,1.25,0.03,2.0,Everton,False,Burnley,-1.91
Dominic Calvert-Lewin,Everton,Burnley,2023-12-16,False,FW,81,0.0,0.39,0.0,0.0,2,1.0,0.0,3.0,0,True,2.0,0.52,62.78,2.0,1.0,6.48,1.25,0.03,2.0,Everton,False,Tottenham,4.06
Dominic Calvert-Lewin,Everton,Tottenham,2023-12-23,False,FW,90,0.0,0.77,0.0,0.08,2,3.0,1.0,4.9,0,True,2.0,0.59,65.5,2.0,1.0,6.48,1.25,0.03,1.0,Everton,True,Manchester City,1.82
Dominic Calvert-Lewin,Everton,Manchester City,2023-12-27,True,Sub,25,0.0,0.37,0.0,0.0,1,1.0,0.0,0.3,0,False,2.0,0.62,61.82,2.0,1.0,6.48,1.25,0.03,1.0,Everton,False,Aston Villa,1.9
Dominic Calvert-Lewin,Everton,Aston Villa,2023-08-20,False,FW,37,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,True,2.2,0.69,59.75,2.0,1.0,6.48,1.25,0.03,2.0,Everton,False,Wolverhampton,0.11
Dominic Calvert-Lewin,Everton,Wolverhampton,2023-12-30,False,FW,73,0.0,0.08,0.0,0.1,2,1.0,4.0,6.0,0,True,2.2,0.42,60.77,2.0,1.0,6.48,1.25,0.03,2.0,Everton,True,Aston Villa,2.11
Dominic Calvert-Lewin,Everton,Aston Villa,2024-01-14,True,FW,62,0.0,0.53,0.0,0.0,2,1.0,0.0,2.7,0,True,1.6,0.32,60.86,2.0,1.0,6.48,1.25,0.03,2.0,Everton,False,Fulham,-1.22
Dominic Calvert-Lewin,Everton,Fulham,2024-01-30,False,FW,80,0.0,0.23,0.0,0.1,2,5.0,2.0,4.7,0,True,1.6,0.35,62.13,2.0,1.0,6.48,1.25,0.03,5.0,Everton,True,Tottenham,1.13
Dominic Calvert-Lewin,Everton,Tottenham,2024-02-03,True,FW,84,0.0,0.88,1.0,0.96,5,5.0,1.0,5.7,0,True,1.6,0.24,63.5,2.0,1.0,6.48,1.25,0.03,2.0,Everton,False,Manchester City,0.21
Dominic Calvert-Lewin,Everton,Manchester City,2024-02-10,False,FW,77,0.0,0.04,0.0,0.0,2,2.0,0.0,0.8,0,True,2.4,0.54,64.29,2.0,1.0,6.48,1.25,0.03,2.0,Everton,True,Crystal Palace,-2.96
Dominic Calvert-Lewin,Everton,Crystal Palace,2024-02-19,True,FW,90,0.0,0.48,0.0,0.06,2,3.0,1.0,3.8,0,True,2.6,0.55,65.72,2.0,1.0,6.48,1.25,0.03,2.0,Everton,False,Brighton,-5.19
Dominic Calvert-Lewin,Everton,Brighton,2024-02-24,False,FW,67,0.0,0.0,0.0,0.0,2,0.0,0.0,1.4,0,True,2.6,0.63,65.79,2.0,1.0,6.48,1.25,0.03,1.0,Everton,True,West Ham,0.7
Dominic Calvert-Lewin,Everton,West Ham,2024-03-02,True,Sub,16,0.0,0.16,0.0,0.01,1,2.0,1.0,3.9,0,False,2.6,0.53,63.3,2.0,1.0,6.48,1.25,0.03,1.0,Everton,False,Manchester United,0.43
Dominic Calvert-Lewin,Everton,Manchester United,2024-03-09,False,Sub,29,0.0,0.08,0.0,0.0,1,1.0,0.0,2.2,0,False,2.4,0.51,61.67,2.0,1.0,6.48,1.25,0.03,0.0,Everton,True,Wolverhampton,1.55
