name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Ivan Toney,Brentford,Tottenham,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,20.0,4.0,21.72,4.92,0.06,0.0,Brentford,False,Chelsea,-4.41
Ivan Toney,Brentford,Chelsea,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,20.0,4.0,21.72,4.92,0.06,0.0,Brentford,True,West Ham,-1.97
Ivan Toney,Brentford,West Ham,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,20.0,4.0,21.72,4.92,0.06,0.0,Brentford,False,Liverpool,3.48
Ivan Toney,Brentford,Liverpool,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,20.0,4.0,21.72,4.92,0.06,0.0,Brentford,True,Arsenal,0.17
Ivan Toney,Brentford,Arsenal,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,20.0,4.0,21.72,4.92,0.06,0.0,Brentford,True,Luton,-2.71
Ivan Toney,Brentford,Luton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,20.0,4.0,21.72,4.92,0.06,0.0,Brentford,False,Brighton,1.2
Ivan Toney,Brentford,Brighton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,20.0,4.0,21.72,4.92,0.06,0.0,Brentford,False,Sheffield,1.89
Ivan Toney,Brentford,Sheffield,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,20.0,4.0,21.72,4.92,0.06,0.0,Brentford,True,Aston Villa,0.51
Ivan Toney,Brentford,Aston Villa,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,20.0,4.0,21.72,4.92,0.06,0.0,Brentford,True,Wolverhampton,2.5
Ivan Toney,Brentford,Wolverhampton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,20.0,4.0,21.72,4.92,0.06,0.0,Brentford,False,Fulham,-1.2
Ivan Toney,Brentford,Fulham,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,20.0,4.0,21.72,4.92,0.06,0.0,Brentford,False,Crystal Palace,1.07
Ivan Toney,Brentford,Crystal Palace,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,20.0,4.0,21.72,4.92,0.06,8.0,Brentford,True,Nottingham Forest,-0.34
