name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Cauley Woodrow,Luton,Brighton,2023-08-12,False,Sub,2,0.0,0.0,0.0,0.1,1,0.0,2.0,0.0,0,False,0.0,0.0,2.0,0,0,0,0,0,0.0,Luton,False,Aston Villa,
Cauley Woodrow,Luton,Aston Villa,,False,,0,,,,,0,,,0.0,0,False,1.0,0.0,1.0,0,0,0,0,0,0.0,Luton,True,Liverpool,
Cauley Woodrow,Luton,Liverpool,,True,,0,,,,,0,,,0.0,0,False,0.5,0.0,0.67,0,0,0,0,0,0.0,Luton,False,Manchester United,
Cauley Woodrow,Luton,Manchester United,,False,,0,,,,,0,,,0.0,0,False,0.33,0.0,0.5,0,0,0,0,0,0.0,Luton,True,Crystal Palace,
Cauley Woodrow,Luton,Crystal Palace,,True,,0,,,,,0,,,0.0,0,False,0.25,0.0,0.4,0,0,0,0,0,0.0,Luton,False,Brentford,
Cauley Woodrow,Luton,Brentford,,False,,0,,,,,0,,,0.0,0,False,0.2,0.0,0.33,0,0,0,0,0,0.0,Luton,True,Arsenal,
Cauley Woodrow,Luton,Arsenal,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.29,0,0,0,0,0,0.0,Luton,True,Manchester City,
Cauley Woodrow,Luton,Manchester City,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.25,0,0,0,0,0,0.0,Luton,True,Newcastle United,
Cauley Woodrow,Luton,Newcastle United,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.22,0,0,0,0,0,0.0,Luton,False,Sheffield,
Cauley Woodrow,Luton,Sheffield,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.2,0,0,0,0,0,1.0,Luton,True,Chelsea,
Cauley Woodrow,Luton,Chelsea,2023-12-30,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,False,0.0,0.0,0.27,0,0,0,0,0,0.0,Luton,False,Burnley,
Cauley Woodrow,Luton,Burnley,,False,,0,,,,,0,,,0.0,0,False,0.2,0.0,0.25,0,0,0,0,0,1.0,Luton,True,Brighton,
Cauley Woodrow,Luton,Brighton,2024-01-30,True,Sub,7,0.0,0.04,0.0,0.0,1,1.0,0.0,0.2,0,False,0.2,0.0,0.77,0,0,0,0,0,1.0,Luton,False,Newcastle United,
Cauley Woodrow,Luton,Newcastle United,2024-02-03,False,Sub,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,False,0.4,0.01,0.86,0,0,0,0,0,1.0,Luton,True,Sheffield,
Cauley Woodrow,Luton,Sheffield,2024-02-10,True,Sub,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,False,0.6,0.01,1.0,0,0,0,0,0,1.0,Luton,True,Manchester United,
Cauley Woodrow,Luton,Manchester United,2024-02-18,True,FW,67,0.0,0.13,0.0,0.0,1,2.0,0.0,2.6,0,True,0.8,0.01,5.12,0,0,0,0,0,0.0,Luton,False,Liverpool,
Cauley Woodrow,Luton,Liverpool,2024-02-21,False,FW,57,0.0,0.09,0.0,0.05,0,1.0,1.0,3.2,0,True,0.8,0.03,8.18,0,0,0,0,0,0.0,Luton,True,Aston Villa,
Cauley Woodrow,Luton,Aston Villa,,True,,0,,,,,0,,,0.0,0,False,0.8,0.05,7.72,0,0,0,0,0,8.0,Luton,False,Crystal Palace,
Cauley Woodrow,Luton,Crystal Palace,2024-03-09,False,Sub,9,1.0,0.07,0.0,0.0,8,1.0,0.0,5.5,3,False,0.6,0.04,7.79,0,0,0,0,0,1.0,Luton,False,Bournemouth,
Cauley Woodrow,Luton,Bournemouth,2024-03-13,False,Sub,17,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,False,2.0,0.06,8.25,0,0,0,0,0,1.0,Luton,True,Nottingham Forest,
Cauley Woodrow,Luton,Nottingham Forest,2024-03-16,True,Sub,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,False,2.0,0.06,10.0,0,0,0,0,0,0.0,Luton,False,Chelsea,4.03
Cauley Woodrow,Luton,Chelsea,,False,,0,,,,,0,,,0.0,0,False,2.0,0.03,9.55,0,0,0,0,0,1.0,Luton,False,Tottenham,
Cauley Woodrow,Luton,Tottenham,2024-03-30,False,Sub,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,2.0,0.01,9.43,0,0,0,0,0,1.0,Luton,False,Arsenal,
Cauley Woodrow,Luton,Arsenal,2024-04-03,False,Sub,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,False,2.2,0.01,9.67,0,0,0,0,0,4.0,Luton,True,Bournemouth,
Cauley Woodrow,Luton,Bournemouth,2024-04-06,True,Sub,10,0.0,0.0,1.0,0.61,4,0.0,2.0,5.7,0,False,0.8,0.0,9.68,0,0,0,0,0,1.0,Luton,False,Manchester City,
Cauley Woodrow,Luton,Manchester City,2024-04-13,False,Sub,31,0.0,0.1,0.0,0.3,1,1.0,1.0,1.8,0,False,1.4,0.2,10.5,0,0,0,0,0,0.0,Luton,True,Brentford,
Cauley Woodrow,Luton,Brentford,,True,,0,,,,,0,,,0.0,0,False,1.4,0.22,10.11,0,0,0,0,0,1.0,Luton,False,Wolverhampton,
Cauley Woodrow,Luton,Wolverhampton,2024-04-27,False,Sub,24,0.0,0.07,0.0,0.0,1,2.0,0.0,0.8,0,False,1.4,0.22,10.61,0,0,0,0,0,1.0,Luton,True,Everton,
Cauley Woodrow,Luton,Everton,2024-05-03,True,Sub,20,0.0,0.03,0.0,0.02,1,2.0,1.0,2.7,0,False,1.4,0.23,10.93,0,0,0,0,0,1.0,Luton,False,West Ham,
Cauley Woodrow,Luton,West Ham,2024-05-11,False,Sub,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,False,1.4,0.24,10.67,0,0,0,0,0,1.0,Luton,True,Fulham,
Cauley Woodrow,Luton,Fulham,2024-05-19,True,Sub,14,0.0,0.13,0.0,0.0,1,1.0,0.0,1.3,0,False,0.8,0.04,10.77,0,0,0,0,0,1.0,Luton,True,West Ham,-0.3
Cauley Woodrow,Luton,West Ham,2023-09-01,True,Sub,6,0.0,0.0,0.0,0.04,1,0.0,1.0,1.6,0,False,0.8,0.05,10.62,0,0,0,0,0,1.0,Luton,False,Fulham,-0.95
Cauley Woodrow,Luton,Fulham,2023-09-16,False,Sub,9,0.0,0.05,0.0,0.0,1,1.0,0.0,0.2,0,False,1.0,0.05,10.58,0,0,0,0,0,1.0,Luton,True,Wolverhampton,1.05
Cauley Woodrow,Luton,Wolverhampton,2023-09-23,True,Sub,18,0.0,0.14,0.0,0.08,1,2.0,1.0,2.2,0,False,1.0,0.04,10.79,0,0,0,0,0,1.0,Luton,False,Everton,-1.05
Cauley Woodrow,Luton,Everton,2023-09-30,False,Sub,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,False,1.0,0.06,10.69,0,0,0,0,0,0.0,Luton,True,Burnley,0.12
Cauley Woodrow,Luton,Burnley,,True,,0,,,,,0,,,0.0,0,False,1.0,0.06,10.39,0,0,0,0,0,1.0,Luton,True,Tottenham,1.36
Cauley Woodrow,Luton,Tottenham,2023-10-07,True,Sub,23,0.0,0.08,0.0,0.0,1,1.0,0.0,2.1,0,False,0.8,0.04,10.73,0,0,0,0,0,1.0,Luton,False,Nottingham Forest,0.87
Cauley Woodrow,Luton,Nottingham Forest,2023-10-21,False,Sub,9,0.0,0.05,0.0,0.01,1,1.0,1.0,0.9,0,False,0.8,0.05,10.68,0,0,0,0,0,,,,,
