name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Oliver McBurnie,Sheffield Utd,Crystal Palace,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Sheffield Utd,False,Arsenal,,-0.48
Oliver McBurnie,Sheffield Utd,Arsenal,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Sheffield Utd,True,Wolverhampton,,0.05
Oliver McBurnie,Sheffield Utd,Wolverhampton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Sheffield Utd,False,Brighton,,-0.6
Oliver McBurnie,Sheffield Utd,Brighton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,5.0,Sheffield Utd,True,Bournemouth,,1.22
Oliver McBurnie,Sheffield Utd,Bournemouth,2023-11-25,True,Sub,45,1.0,0.59,0.0,0.05,5,4.0,1.0,8.8,0,False,0.0,0.0,9.0,0,0,0,0,0,-2.0,Sheffield Utd,False,Burnley,,0.0
Oliver McBurnie,Sheffield Utd,Burnley,2023-12-02,False,FW,45,0.0,0.0,0.0,0.0,-2,0.0,0.0,0.0,0,True,1.0,0.12,15.0,0,0,0,0,0,0.0,Sheffield Utd,True,Liverpool,,0.18
Oliver McBurnie,Sheffield Utd,Liverpool,,True,,0,,,,,0,,,0.0,0,False,0.6,0.12,12.86,0,0,0,0,0,0.0,Sheffield Utd,True,Brentford,,0.79
Oliver McBurnie,Sheffield Utd,Brentford,,True,,0,,,,,0,,,0.0,0,False,0.6,0.12,11.25,0,0,0,0,0,2.0,Sheffield Utd,False,Chelsea,,-0.85
Oliver McBurnie,Sheffield Utd,Chelsea,2023-12-16,False,FW,66,0.0,0.0,0.0,0.0,2,0.0,0.0,0.4,0,True,0.6,0.12,17.33,0,0,0,0,0,1.0,Sheffield Utd,False,Aston Villa,,0.29
Oliver McBurnie,Sheffield Utd,Aston Villa,2023-12-22,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,1.0,0.12,15.7,0,0,0,0,0,9.0,Sheffield Utd,True,Luton,,
