name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Joe Hugill,Man Utd,Everton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Man Utd,False,Newcastle United,1.53,
Joe Hugill,Man Utd,Newcastle United,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Man Utd,True,Chelsea,-2.84,-0.25
Joe Hugill,Man Utd,Chelsea,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Man Utd,True,Bournemouth,-3.39,1.22
Joe Hugill,Man Utd,Bournemouth,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Man Utd,False,Liverpool,4.73,-1.01
Joe Hugill,Man Utd,Liverpool,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Man Utd,False,West Ham,1.21,
Joe Hugill,Man Utd,West Ham,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Man Utd,True,Aston Villa,-0.0,
Joe Hugill,Man Utd,Aston Villa,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Man Utd,False,Nottingham Forest,-2.13,
Joe Hugill,Man Utd,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Man Utd,True,Tottenham,-2.65,0.69
Joe Hugill,Man Utd,Tottenham,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Man Utd,False,Wolverhampton,-0.28,-0.52
Joe Hugill,Man Utd,Wolverhampton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Man Utd,True,West Ham,-1.53,
Joe Hugill,Man Utd,West Ham,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Man Utd,False,Aston Villa,0.57,
Joe Hugill,Man Utd,Aston Villa,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Man Utd,False,Luton,,
Joe Hugill,Man Utd,Luton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Man Utd,True,Fulham,-0.98,-0.13
Joe Hugill,Man Utd,Fulham,2024-02-24,True,Sub,0,1.0,0.08,0.0,0.0,0,1.0,0.0,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Man Utd,False,Manchester City,1.52,
Joe Hugill,Man Utd,Manchester City,,False,,0,,,,,0,,,0.0,0,False,0.0,0.02,0.0,0,0,0,0,0,0.0,Man Utd,True,Everton,-0.73,0.53
Joe Hugill,Man Utd,Everton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.02,0.0,0,0,0,0,0,0.0,Man Utd,False,Brentford,1.18,-0.53
Joe Hugill,Man Utd,Brentford,2024-03-30,False,MC,0,0.0,0.21,0.0,0.08,0,3.0,1.0,0.0,0,False,0.0,0.02,0.0,0,0,0,0,0,0.0,Man Utd,False,Chelsea,0.38,-0.85
Joe Hugill,Man Utd,Chelsea,,False,,0,,,,,0,,,0.0,0,False,0.0,0.06,0.0,0,0,0,0,0,0.0,Man Utd,True,Liverpool,0.14,0.18
Joe Hugill,Man Utd,Liverpool,,True,,0,,,,,0,,,0.0,0,False,0.0,0.06,0.0,0,0,0,0,0,0.0,Man Utd,False,Bournemouth,-1.28,0.19
Joe Hugill,Man Utd,Bournemouth,,False,,0,,,,,0,,,0.0,0,False,0.0,0.04,0.0,0,0,0,0,0,0.0,Man Utd,True,Sheffield,,0.68
Joe Hugill,Man Utd,Sheffield,,True,,0,,,,,0,,,0.0,0,False,0.0,0.04,0.0,0,0,0,0,0,0.0,Man Utd,True,Burnley,-3.36,0.39
Joe Hugill,Man Utd,Burnley,,True,,0,,,,,0,,,0.0,0,False,0.0,0.04,0.0,0,0,0,0,0,0.0,Man Utd,False,Crystal Palace,-0.01,
Joe Hugill,Man Utd,Crystal Palace,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Man Utd,True,Arsenal,-3.39,-0.11
Joe Hugill,Man Utd,Arsenal,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Man Utd,True,Newcastle United,-1.49,
Joe Hugill,Man Utd,Newcastle United,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Man Utd,False,Brighton,,-0.6
Joe Hugill,Man Utd,Brighton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,,,,,,
