name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Michael Obafemi,Burnley,Manchester City,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Burnley,False,Bournemouth,0.12
Michael Obafemi,Burnley,Bournemouth,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Burnley,True,Crystal Palace,1.35
Michael Obafemi,Burnley,Crystal Palace,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,1.0,Burnley,False,Arsenal,0.24
Michael Obafemi,Burnley,Arsenal,2023-11-11,False,Sub,5,0.0,0.04,0.0,0.0,1,1.0,0.0,0.0,0,False,0.0,0.0,1.25,0,0,0,0,0,0.0,Burnley,True,West Ham,-0.08
Michael Obafemi,Burnley,West Ham,,True,,0,,,,,0,,,0.0,0,False,0.25,0.01,1.0,0,0,0,0,0,1.0,Burnley,True,Sheffield,-6.23
Michael Obafemi,Burnley,Sheffield,2023-12-02,True,Sub,14,0.0,0.08,0.0,0.0,1,1.0,0.0,1.7,0,False,0.2,0.01,3.17,0,0,0,0,0,0.0,Burnley,False,Wolverhampton,0.3
Michael Obafemi,Burnley,Wolverhampton,,False,,0,,,,,0,,,0.0,0,False,0.4,0.02,2.71,0,0,0,0,0,0.0,Burnley,False,Brighton,-4.46
Michael Obafemi,Burnley,Brighton,,False,,0,,,,,0,,,0.0,0,False,0.4,0.02,2.38,0,0,0,0,0,0.0,Burnley,True,Everton,1.09
Michael Obafemi,Burnley,Everton,,True,,0,,,,,0,,,0.0,0,False,0.4,0.02,2.11,0,0,0,0,0,0.0,Burnley,False,Fulham,-2.75
Michael Obafemi,Burnley,Fulham,,False,,0,,,,,0,,,0.0,0,False,0.2,0.02,1.9,0,0,0,0,0,0.0,Burnley,True,Liverpool,0.6
Michael Obafemi,Burnley,Liverpool,,True,,0,,,,,0,,,0.0,0,False,0.2,0.02,1.73,0,0,0,0,0,0.0,Burnley,False,Aston Villa,-1.62
Michael Obafemi,Burnley,Aston Villa,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,1.58,0,0,0,0,0,0.0,Burnley,True,Luton,-2.04
Michael Obafemi,Burnley,Luton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,1.46,0,0,0,0,0,0.0,Burnley,False,Manchester City,0.91
Michael Obafemi,Burnley,Manchester City,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,1.36,0,0,0,0,0,0.0,Burnley,True,Fulham,-1.12
Michael Obafemi,Burnley,Fulham,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,1.27,0,0,0,0,0,0.0,Burnley,False,Liverpool,2.65
Michael Obafemi,Burnley,Liverpool,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,1.19,0,0,0,0,0,0.0,Burnley,True,Arsenal,3.02
