name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Chris Wood,Nott'm Forest,Arsenal,2023-08-12,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,0.0,0.0,1.0,3.0,0.0,3.42,0.37,0.07,0.0,Nott'm Forest,False,Liverpool,1.21,-1.01
Chris Wood,Nott'm Forest,Liverpool,,False,,0,,,,,0,,,0.0,0,False,1.0,0.0,0.5,3.0,0.0,3.42,0.37,0.07,0.0,Nott'm Forest,True,Aston Villa,-1.24,0.64
Chris Wood,Nott'm Forest,Aston Villa,,True,,0,,,,,0,,,0.0,0,False,0.5,0.0,0.33,3.0,0.0,3.42,0.37,0.07,1.0,Nott'm Forest,False,West Ham,5.53,-0.22
Chris Wood,Nott'm Forest,West Ham,2023-11-12,False,Sub,14,0.0,0.0,0.0,0.05,1,0.0,1.0,1.4,0,False,0.33,0.0,3.75,3.0,0.0,3.42,0.37,0.07,2.0,Nott'm Forest,True,Brighton,-4.68,-0.66
Chris Wood,Nott'm Forest,Brighton,2023-11-25,True,FW,62,0.0,0.15,0.0,0.04,2,1.0,1.0,7.1,0,True,0.5,0.0,15.4,3.0,0.0,3.42,0.37,0.07,2.0,Nott'm Forest,True,Everton,0.17,0.53
Chris Wood,Nott'm Forest,Everton,2023-12-02,True,FW,90,0.0,0.0,0.0,0.13,2,0.0,2.0,4.0,0,True,0.8,0.03,27.83,3.0,0.0,3.42,0.37,0.07,1.0,Nott'm Forest,False,Fulham,3.69,0.86
Chris Wood,Nott'm Forest,Fulham,2023-12-06,False,Sub,32,0.0,0.08,0.0,0.0,1,1.0,0.0,0.7,0,False,1.0,0.03,28.43,3.0,0.0,3.42,0.37,0.07,1.0,Nott'm Forest,False,Wolverhampton,1.27,-0.52
Chris Wood,Nott'm Forest,Wolverhampton,2023-12-09,False,Sub,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,1.2,0.05,25.62,3.0,0.0,3.42,0.37,0.07,1.0,Nott'm Forest,True,Tottenham,5.64,0.69
Chris Wood,Nott'm Forest,Tottenham,2023-12-15,True,Sub,22,0.0,0.0,0.0,0.3,1,0.0,1.0,1.4,0,False,1.4,0.05,25.22,3.0,0.0,3.42,0.37,0.07,11.0,Nott'm Forest,True,Bournemouth,0.55,1.22
Chris Wood,Nott'm Forest,Bournemouth,2023-12-23,True,FW,90,1.0,0.2,1.0,0.32,11,4.0,2.0,13.7,2,True,1.4,0.05,31.7,3.0,0.0,3.42,0.37,0.07,17.0,Nott'm Forest,False,Newcastle United,1.35,-0.41
Chris Wood,Nott'm Forest,Newcastle United,2023-12-26,False,FW,90,3.0,2.17,0.0,0.0,17,3.0,0.0,20.2,3,True,3.2,0.26,37.0,3.0,0.0,3.42,0.37,0.07,7.0,Nott'm Forest,True,Sheffield,,0.68
Chris Wood,Nott'm Forest,Sheffield,2023-08-18,True,Sub,6,1.0,0.11,0.0,0.0,7,1.0,0.0,5.1,2,False,6.2,0.69,34.42,3.0,0.0,3.42,0.37,0.07,2.0,Nott'm Forest,True,Manchester United,2.69,0.38
Chris Wood,Nott'm Forest,Manchester United,2023-12-30,True,FW,90,0.0,0.04,0.0,0.0,2,1.0,0.0,0.1,0,True,7.4,0.7,38.69,3.0,0.0,3.42,0.37,0.07,8.0,Nott'm Forest,False,Brentford,1.0,-0.53
Chris Wood,Nott'm Forest,Brentford,2024-01-20,False,FW,90,1.0,0.34,0.0,0.23,8,2.0,4.0,12.4,2,True,7.6,0.7,42.36,3.0,0.0,3.42,0.37,0.07,1.0,Nott'm Forest,True,Arsenal,-2.77,-0.11
Chris Wood,Nott'm Forest,Arsenal,2024-01-30,True,FW,45,0.0,0.04,0.0,0.0,1,1.0,0.0,0.4,0,True,9.0,0.77,42.53,3.0,0.0,3.42,0.37,0.07,0.0,Nott'm Forest,False,Bournemouth,1.05,0.19
Chris Wood,Nott'm Forest,Bournemouth,,False,,0,,,,,0,,,0.0,0,False,7.0,0.54,39.88,3.0,0.0,3.42,0.37,0.07,0.0,Nott'm Forest,True,Newcastle United,1.26,0.55
Chris Wood,Nott'm Forest,Newcastle United,,True,,0,,,,,0,,,0.0,0,False,3.6,0.1,37.53,3.0,0.0,3.42,0.37,0.07,0.0,Nott'm Forest,True,West Ham,-1.34,0.49
Chris Wood,Nott'm Forest,West Ham,,True,,0,,,,,0,,,0.0,0,False,2.2,0.08,35.44,3.0,0.0,3.42,0.37,0.07,0.0,Nott'm Forest,False,Aston Villa,2.3,0.29
Chris Wood,Nott'm Forest,Aston Villa,,False,,0,,,,,0,,,0.0,0,False,1.8,0.08,33.58,3.0,0.0,3.42,0.37,0.07,0.0,Nott'm Forest,True,Liverpool,-3.15,0.18
Chris Wood,Nott'm Forest,Liverpool,,True,,0,,,,,0,,,0.0,0,False,0.2,0.01,31.9,3.0,0.0,3.42,0.37,0.07,2.0,Nott'm Forest,False,Brighton,0.45,-0.6
Chris Wood,Nott'm Forest,Brighton,2024-03-10,False,FW,90,0.0,0.06,0.0,0.0,2,1.0,0.0,2.6,0,True,0.0,0.0,34.67,3.0,0.0,3.42,0.37,0.07,9.0,Nott'm Forest,False,Luton,,
Chris Wood,Nott'm Forest,Luton,2024-03-16,False,FW,74,1.0,0.46,0.0,0.36,9,1.0,1.0,6.7,3,True,0.4,0.01,36.45,3.0,0.0,3.42,0.37,0.07,1.0,Nott'm Forest,False,Manchester United,1.16,-0.63
