name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts
Ben Parkinson,Newcastle,Bournemouth,2023-11-11,False,Sub,24,0,0,0,0,1,0,0,0.2,0,False
