name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Matt Turner,Arsenal,Crystal Palace,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,True,Liverpool,1.96
Matt Turner,Arsenal,Liverpool,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,False,Leicester City,-3.95
Matt Turner,Arsenal,Leicester City,2022-10-16,False,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,False,Southampton,2.15
Matt Turner,Arsenal,Southampton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,True,Nottingham Forest,
Matt Turner,Arsenal,Nottingham Forest,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,False,Chelsea,-3.91
Matt Turner,Arsenal,Chelsea,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,False,Wolverhampton,-1.32
Matt Turner,Arsenal,Wolverhampton,2022-11-12,False,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,True,West Ham,-2.46
Matt Turner,Arsenal,West Ham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,False,Brighton,-0.75
Matt Turner,Arsenal,Brighton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,True,Newcastle United,-2.77
Matt Turner,Arsenal,Newcastle United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,True,Leeds United,-3.81
Matt Turner,Arsenal,Leeds United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,False,Tottenham,3.44
Matt Turner,Arsenal,Tottenham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,True,Manchester United,-1.99
Matt Turner,Arsenal,Manchester United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,False,Everton,1.42
Matt Turner,Arsenal,Everton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,True,Brentford,-1.07
Matt Turner,Arsenal,Brentford,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,True,Manchester City,0.98
Matt Turner,Arsenal,Manchester City,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,False,Aston Villa,-0.61
Matt Turner,Arsenal,Aston Villa,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,False,Leeds United,-2.61
Matt Turner,Arsenal,Leeds United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,True,Everton,-3.92
Matt Turner,Arsenal,Everton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,True,Bournemouth,
Matt Turner,Arsenal,Bournemouth,2023-03-04,True,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,False,Fulham,
Matt Turner,Arsenal,Fulham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Arsenal,True,Crystal Palace,-0.14
