name,team,opponent_team,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Nathan Bishop,Man Utd,West Ham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,False,Aston Villa,-0.56,
Nathan Bishop,Man Utd,Aston Villa,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,False,Fulham,,1.37
Nathan Bishop,Man Utd,Fulham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,True,Nottingham Forest,,
Nathan Bishop,Man Utd,Nottingham Forest,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,False,Wolverhampton,0.62,-0.46
Nathan Bishop,Man Utd,Wolverhampton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,True,Bournemouth,,1.46
Nathan Bishop,Man Utd,Bournemouth,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,True,Manchester City,1.57,
Nathan Bishop,Man Utd,Manchester City,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,False,Crystal Palace,1.16,
Nathan Bishop,Man Utd,Crystal Palace,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,False,Arsenal,1.57,-0.0
Nathan Bishop,Man Utd,Arsenal,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,True,Crystal Palace,0.08,
Nathan Bishop,Man Utd,Crystal Palace,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,True,Leicester City,-4.86,
Nathan Bishop,Man Utd,Leicester City,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,False,Leicester City,-2.84,
Nathan Bishop,Man Utd,Leicester City,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,True,Leeds United,0.29,
Nathan Bishop,Man Utd,Leeds United,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,False,Liverpool,3.89,-1.33
Nathan Bishop,Man Utd,Liverpool,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,True,Southampton,-2.47,-0.38
Nathan Bishop,Man Utd,Southampton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,False,Newcastle United,-0.43,
Nathan Bishop,Man Utd,Newcastle United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,True,Brentford,-3.23,0.69
Nathan Bishop,Man Utd,Brentford,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,True,Everton,1.78,0.34
Nathan Bishop,Man Utd,Everton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,False,Nottingham Forest,,
Nathan Bishop,Man Utd,Nottingham Forest,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,False,Tottenham,-2.94,-0.03
Nathan Bishop,Man Utd,Tottenham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,True,Aston Villa,0.32,
Nathan Bishop,Man Utd,Aston Villa,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,False,Brighton,,-0.39
Nathan Bishop,Man Utd,Brighton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,False,West Ham,-1.27,
Nathan Bishop,Man Utd,West Ham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,True,Wolverhampton,0.61,-0.48
Nathan Bishop,Man Utd,Wolverhampton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,False,Bournemouth,,0.19
Nathan Bishop,Man Utd,Bournemouth,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,True,Chelsea,,-0.25
Nathan Bishop,Man Utd,Chelsea,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Man Utd,True,Fulham,,-0.3
Nathan Bishop,Man Utd,Fulham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,,Aston Villa,False,Newcastle United,6.5,
