name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Marek Rodák,Fulham,Liverpool,2022-08-06,True,90,2,0.0,1,0,1,0,False,0.0,False,0.0,0.0,1.0,0,0,0,0,0,Fulham,False,West Ham,
Marek Rodák,Fulham,West Ham,,False,0,0,0.0,0,0,0,0,False,,False,1.0,0.0,0.5,0,0,0,0,0,Fulham,True,Bournemouth,
Marek Rodák,Fulham,Bournemouth,,True,0,0,0.0,0,0,0,0,False,,False,0.5,0.0,0.33,0,0,0,0,0,Fulham,True,Aston Villa,
Marek Rodák,Fulham,Aston Villa,,True,0,0,0.0,0,0,0,0,False,,False,0.33,0.0,0.25,0,0,0,0,0,Fulham,False,Leicester City,
Marek Rodák,Fulham,Leicester City,,False,0,0,0.0,0,0,0,0,False,,False,0.25,0.0,0.2,0,0,0,0,0,Fulham,True,Everton,
Marek Rodák,Fulham,Everton,,True,0,0,0.0,0,0,0,0,False,,False,0.2,0.0,0.17,0,0,0,0,0,Fulham,False,Manchester City,
Marek Rodák,Fulham,Manchester City,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.14,0,0,0,0,0,Fulham,True,Manchester United,
Marek Rodák,Fulham,Manchester United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.12,0,0,0,0,0,Fulham,False,Crystal Palace,
Marek Rodák,Fulham,Crystal Palace,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.11,0,0,0,0,0,Fulham,True,Southampton,
Marek Rodák,Fulham,Southampton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.1,0,0,0,0,0,Fulham,False,Leeds United,
Marek Rodák,Fulham,Leeds United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.09,0,0,0,0,0,Fulham,True,Chelsea,
Marek Rodák,Fulham,Chelsea,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.08,0,0,0,0,6,Fulham,False,Wolverhampton,
Marek Rodák,Fulham,Wolverhampton,2022-08-13,False,90,0,0.0,1,0,6,0,True,0.0,False,0.0,0.5,0.15,0,0,0,0,0,Fulham,False,Newcastle United,
Marek Rodák,Fulham,Newcastle United,,False,0,0,0.0,0,0,0,0,False,,False,1.2,0.5,0.14,0,0,0,0,0,Fulham,True,Tottenham,
Marek Rodák,Fulham,Tottenham,,True,0,0,0.0,0,0,0,0,False,,False,1.2,0.5,0.13,0,0,0,0,0,Fulham,False,Chelsea,
Marek Rodák,Fulham,Chelsea,,False,0,0,0.0,0,0,0,0,False,,False,1.2,0.5,0.12,0,0,0,0,0,Fulham,True,Nottingham Forest,
Marek Rodák,Fulham,Nottingham Forest,,True,0,0,0.0,0,0,0,0,False,,False,1.2,0.5,0.12,0,0,0,0,0,Fulham,False,Brighton,
Marek Rodák,Fulham,Brighton,,False,0,0,0.0,0,0,0,0,False,,False,1.2,0.5,0.11,0,0,0,0,0,Fulham,True,Wolverhampton,
Marek Rodák,Fulham,Wolverhampton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.11,0,0,0,0,0,Fulham,False,Brentford,
Marek Rodák,Fulham,Brentford,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.1,0,0,0,0,0,Fulham,True,Arsenal,
Marek Rodák,Fulham,Arsenal,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.1,0,0,0,0,0,Fulham,False,Bournemouth,
Marek Rodák,Fulham,Bournemouth,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.09,0,0,0,0,0,Fulham,True,Brentford,-2.09
Marek Rodák,Fulham,Brentford,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.09,0,0,0,0,0,Fulham,True,West Ham,
Marek Rodák,Fulham,West Ham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.08,0,0,0,0,0,Fulham,False,Everton,
Marek Rodák,Fulham,Everton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.08,0,0,0,0,0,Fulham,True,Leicester City,
Marek Rodák,Fulham,Leicester City,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.08,0,0,0,0,0,Fulham,False,Aston Villa,
Marek Rodák,Fulham,Aston Villa,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.07,0,0,0,0,0,Fulham,True,Manchester City,
Marek Rodák,Fulham,Manchester City,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.07,0,0,0,0,0,Fulham,False,Liverpool,
Marek Rodák,Fulham,Liverpool,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.07,0,0,0,0,0,Fulham,True,Leeds United,
Marek Rodák,Fulham,Leeds United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.07,0,0,0,0,0,Fulham,False,Southampton,
Marek Rodák,Fulham,Southampton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.06,0,0,0,0,0,Fulham,True,Crystal Palace,
Marek Rodák,Fulham,Crystal Palace,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.06,0,0,0,0,0,Fulham,False,Manchester United,
Marek Rodák,Fulham,Manchester United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.06,0,0,0,0,0,Fulham,False,Arsenal,0.0
Marek Rodák,Fulham,Arsenal,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.06,0,0,0,0,0,Fulham,True,Brighton,-0.52
Marek Rodák,Fulham,Brighton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.06,0,0,0,0,0,Fulham,False,Tottenham,1.23
Marek Rodák,Fulham,Tottenham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.06,0,0,0,0,0,Fulham,False,Nottingham Forest,-0.51
Marek Rodák,Fulham,Nottingham Forest,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.05,0,0,0,0,0,Fulham,True,Newcastle United,3.93
Marek Rodák,Fulham,Newcastle United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.05,0,0,0,0,0,Fulham,False,Everton,
