name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Jordan Pickford,Everton,Arsenal,2023-02-04,True,90,0,0.86,2,0,5,0,True,0.0,True,1.4,0.2,3.33,0,0,0,0,1,Everton,False,Liverpool,0.23
Jordan Pickford,Everton,Liverpool,2023-02-13,False,90,2,2.19,4,0,1,0,False,0.0,True,2.0,0.19,3.38,0,0,0,0,6,Everton,True,Leicester City,-6.39
Jordan Pickford,Everton,Leicester City,2023-02-18,True,90,0,0.6,0,0,6,0,True,0.0,True,2.0,0.24,3.18,0,0,0,0,2,Everton,True,Aston Villa,0.09
Jordan Pickford,Everton,Aston Villa,2023-02-25,True,90,2,1.94,3,0,2,0,False,0.0,True,3.0,0.22,3.17,0,0,0,0,0,Everton,False,Arsenal,3.18
Jordan Pickford,Everton,Arsenal,2023-03-01,False,90,4,2.79,1,0,0,0,False,0.0,True,3.0,0.21,3.05,0,0,0,0,1,Everton,False,Nottingham Forest,
Jordan Pickford,Everton,Nottingham Forest,2023-03-05,False,90,2,0.91,2,0,1,0,False,0.0,True,2.8,0.2,3.0,0,0,0,0,8,Everton,True,Brentford,-2.68
Jordan Pickford,Everton,Brentford,2023-03-11,True,90,0,2.1,3,0,8,1,True,0.0,True,2.0,0.24,3.0,0,0,0,0,2,Everton,False,Chelsea,-1.5
Jordan Pickford,Everton,Chelsea,2023-03-18,False,90,2,2.37,5,0,2,0,False,0.0,True,3.4,0.23,3.09,0,0,0,0,2,Everton,True,Tottenham,1.66
Jordan Pickford,Everton,Tottenham,2023-04-03,True,90,1,1.48,0,0,2,0,False,0.0,True,2.6,0.22,2.96,0,0,0,0,7,Everton,True,Nottingham Forest,1.11
Jordan Pickford,Everton,Nottingham Forest,2022-08-20,True,90,1,0.0,4,0,7,1,False,0.24,False,2.6,0.21,3.0,0,0,0,0,4,Everton,False,Manchester United,-2.79
Jordan Pickford,Everton,Manchester United,2023-04-08,False,90,2,3.46,9,0,4,0,False,0.0,True,4.0,0.2,3.24,0,0,0,0,2,Everton,True,Fulham,
Jordan Pickford,Everton,Fulham,2023-04-15,True,90,3,1.83,4,0,2,0,False,0.0,True,4.6,0.19,3.27,0,0,0,0,6,Everton,False,Crystal Palace,1.58
Jordan Pickford,Everton,Crystal Palace,2023-04-22,False,90,0,0.49,2,0,6,0,True,0.0,True,3.4,0.22,3.22,0,0,0,0,1,Everton,True,Newcastle United,
Jordan Pickford,Everton,Newcastle United,2023-04-27,True,90,4,2.44,3,0,1,0,False,0.0,True,4.2,0.21,3.21,0,0,0,0,10,Everton,False,Leeds United,
Jordan Pickford,Everton,Leeds United,2023-05-01,False,90,2,3.46,3,1,10,3,False,0.0,True,4.0,0.21,3.21,0,0,0,0,3,Everton,False,Brighton,-5.19
Jordan Pickford,Everton,Brighton,2023-05-08,False,90,1,3.26,4,0,3,0,False,0.0,True,4.6,0.2,3.23,0,0,0,0,1,Everton,True,Manchester City,
Jordan Pickford,Everton,Manchester City,2023-05-14,True,90,3,0.76,1,0,1,0,False,0.0,True,4.4,0.19,3.16,0,0,0,0,3,Everton,False,Wolverhampton,0.33
Jordan Pickford,Everton,Wolverhampton,2023-05-20,False,90,1,1.55,4,0,3,0,False,0.0,True,4.2,0.19,3.19,0,0,0,0,5,Everton,True,Bournemouth,
Jordan Pickford,Everton,Bournemouth,2023-05-28,True,90,0,0.49,1,0,5,0,True,0.0,True,3.6,0.21,3.12,0,0,0,0,2,Everton,False,Brentford,1.71
Jordan Pickford,Everton,Brentford,2022-08-27,False,90,1,0.0,4,0,2,0,False,0.0,False,4.4,0.21,3.15,0,0,0,0,3,Everton,False,Leicester City,-1.63
Jordan Pickford,Everton,Leicester City,2022-08-30,False,90,1,0.0,4,0,3,0,False,0.0,False,2.8,0.2,3.17,0,0,0,0,9,Everton,True,Liverpool,0.76
Jordan Pickford,Everton,Liverpool,2022-09-03,True,90,0,0.0,8,0,9,2,True,0.0,False,2.8,0.22,3.31,0,0,0,0,0,Everton,True,West Ham,0.7
Jordan Pickford,Everton,West Ham,,True,0,0,0.0,0,0,0,0,False,,False,4.4,0.22,3.22,0,0,0,0,2,Everton,False,Southampton,-1.98
Jordan Pickford,Everton,Southampton,2022-10-01,False,90,1,0.0,5,0,2,0,False,0.0,False,3.8,0.22,3.26,0,0,0,0,2,Everton,True,Fulham,
