name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty,saves_per_game,last_season_total_saves
Sam Johnstone,Crystal Palace,Arsenal,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,True,Leicester City,-0.81,0.0,0
Sam Johnstone,Crystal Palace,Leicester City,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,False,Leeds United,0.66,0.0,0
Sam Johnstone,Crystal Palace,Leeds United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,True,Wolverhampton,-1.42,0.0,0
Sam Johnstone,Crystal Palace,Wolverhampton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,False,Everton,2.96,0.0,0
Sam Johnstone,Crystal Palace,Everton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,True,Southampton,0.19,0.0,0
Sam Johnstone,Crystal Palace,Southampton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,False,West Ham,0.38,0.0,0
Sam Johnstone,Crystal Palace,West Ham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,False,Nottingham Forest,1.76,0.0,0
Sam Johnstone,Crystal Palace,Nottingham Forest,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,True,Fulham,2.42,0.0,0
Sam Johnstone,Crystal Palace,Fulham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,False,Bournemouth,0.25,0.0,0
Sam Johnstone,Crystal Palace,Bournemouth,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,True,Tottenham,0.68,0.0,0
Sam Johnstone,Crystal Palace,Tottenham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,False,Liverpool,1.18,0.0,0
Sam Johnstone,Crystal Palace,Liverpool,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,False,Chelsea,2.48,0.0,0
Sam Johnstone,Crystal Palace,Chelsea,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,True,Manchester United,-1.44,0.0,0
Sam Johnstone,Crystal Palace,Manchester United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,True,Newcastle United,0.03,0.0,0
Sam Johnstone,Crystal Palace,Newcastle United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,False,Manchester United,0.01,0.0,0
Sam Johnstone,Crystal Palace,Manchester United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,True,Brighton,-0.29,0.0,0
Sam Johnstone,Crystal Palace,Brighton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,False,Brentford,0.24,0.0,0
Sam Johnstone,Crystal Palace,Brentford,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,True,Liverpool,0.92,0.0,0
Sam Johnstone,Crystal Palace,Liverpool,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,False,Aston Villa,1.69,0.0,0
Sam Johnstone,Crystal Palace,Aston Villa,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,True,Manchester City,1.02,0.0,0
Sam Johnstone,Crystal Palace,Manchester City,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,False,Brighton,2.17,0.0,0
Sam Johnstone,Crystal Palace,Brighton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,False,Arsenal,3.89,0.0,0
Sam Johnstone,Crystal Palace,Arsenal,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,True,Leeds United,1.4,0.0,0
Sam Johnstone,Crystal Palace,Leeds United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0,Crystal Palace,True,Aston Villa,-0.88,0.0,0
Sam Johnstone,Crystal Palace,Aston Villa,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,4,Crystal Palace,False,Leicester City,-1.38,0.0,0
Sam Johnstone,Crystal Palace,Leicester City,2023-04-09,False,90,1,0.89,7,0,4,0,False,0.0,True,0.0,0.0,0,0,0,9,Crystal Palace,False,Southampton,-0.93,0.27,0
Sam Johnstone,Crystal Palace,Southampton,2023-04-15,False,90,0,0.78,4,0,9,2,True,0.0,True,0.8,0.5,0,0,0,10,Crystal Palace,True,Everton,0.47,0.41,0
