name,team,opponent_team,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jackson Smith,Wolves,Leicester City,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Nottingham Forest,,
Jackson Smith,Wolves,Nottingham Forest,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Tottenham,1.18,-0.03
Jackson Smith,Wolves,Tottenham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Chelsea,-1.03,-0.25
Jackson Smith,Wolves,Chelsea,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Brentford,3.23,0.69
Jackson Smith,Wolves,Brentford,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Leeds United,0.21,
Jackson Smith,Wolves,Leeds United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Crystal Palace,,
Jackson Smith,Wolves,Crystal Palace,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Brighton,-1.83,-0.39
Jackson Smith,Wolves,Brighton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Aston Villa,,
Jackson Smith,Wolves,Aston Villa,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Manchester United,-0.63,
Jackson Smith,Wolves,Manchester United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Everton,-1.31,0.34
Jackson Smith,Wolves,Everton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Arsenal,,-0.0
Jackson Smith,Wolves,Arsenal,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Newcastle United,-1.69,
Jackson Smith,Wolves,Newcastle United,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Bournemouth,1.23,0.19
Jackson Smith,Wolves,Bournemouth,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Southampton,-2.12,-0.38
Jackson Smith,Wolves,Southampton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Manchester City,3.44,
Jackson Smith,Wolves,Manchester City,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,West Ham,4.15,
Jackson Smith,Wolves,West Ham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,,Aston Villa,False,Newcastle United,6.5,
