name,team,opponent_team,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Adrián San Miguel del Castillo,Liverpool,Fulham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,False,Arsenal,-2.38,-0.0
Adrián San Miguel del Castillo,Liverpool,Arsenal,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,True,Manchester City,0.85,-1.17
Adrián San Miguel del Castillo,Liverpool,Manchester City,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,True,West Ham,0.04,0.63
Adrián San Miguel del Castillo,Liverpool,West Ham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,False,Nottingham Forest,,
Adrián San Miguel del Castillo,Liverpool,Nottingham Forest,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,True,Leicester City,-7.96,0.83
Adrián San Miguel del Castillo,Liverpool,Leicester City,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,False,Tottenham,3.08,-0.03
Adrián San Miguel del Castillo,Liverpool,Tottenham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,True,Southampton,-3.78,-0.38
Adrián San Miguel del Castillo,Liverpool,Southampton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,False,Aston Villa,1.3,0.59
Adrián San Miguel del Castillo,Liverpool,Aston Villa,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,True,Leeds United,-2.07,-0.79
Adrián San Miguel del Castillo,Liverpool,Leeds United,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,False,Brentford,4.84,-0.55
Adrián San Miguel del Castillo,Liverpool,Brentford,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,True,Crystal Palace,-3.98,0.81
Adrián San Miguel del Castillo,Liverpool,Crystal Palace,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,False,Brighton,-2.51,-0.39
Adrián San Miguel del Castillo,Liverpool,Brighton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,True,Chelsea,0.29,-0.25
Adrián San Miguel del Castillo,Liverpool,Chelsea,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,False,Wolverhampton,-0.13,-0.46
Adrián San Miguel del Castillo,Liverpool,Wolverhampton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,True,Everton,-0.32,0.34
Adrián San Miguel del Castillo,Liverpool,Everton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,False,Newcastle United,-1.4,-0.34
Adrián San Miguel del Castillo,Liverpool,Newcastle United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,False,Crystal Palace,-1.03,0.13
