name,team,opponent_team,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Willy Caballero,Southampton,Tottenham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,False,Manchester City,0.3,-1.26
Willy Caballero,Southampton,Manchester City,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,True,West Ham,-1.04,0.63
Willy Caballero,Southampton,West Ham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,False,Bournemouth,,0.19
Willy Caballero,Southampton,Bournemouth,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,True,Arsenal,-3.58,0.36
Willy Caballero,Southampton,Arsenal,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,False,Crystal Palace,-0.36,0.13
Willy Caballero,Southampton,Crystal Palace,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,True,Newcastle United,0.8,0.73
Willy Caballero,Southampton,Newcastle United,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,False,Liverpool,2.85,-1.33
Willy Caballero,Southampton,Liverpool,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,True,Brighton,-0.05,-0.71
Willy Caballero,Southampton,Brighton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,False,Fulham,,1.37
Willy Caballero,Southampton,Fulham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,True,Nottingham Forest,,
Willy Caballero,Southampton,Nottingham Forest,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,True,Leicester City,-2.36,0.83
Willy Caballero,Southampton,Leicester City,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,False,Everton,3.31,-0.63
Willy Caballero,Southampton,Everton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,True,Aston Villa,-1.21,0.55
Willy Caballero,Southampton,Aston Villa,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,False,Brentford,3.85,-0.55
Willy Caballero,Southampton,Brentford,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,True,Wolverhampton,3.38,-0.48
Willy Caballero,Southampton,Wolverhampton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,False,Chelsea,1.8,-0.72
Willy Caballero,Southampton,Chelsea,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,False,Leicester City,-2.53,-0.05
Willy Caballero,Southampton,Leicester City,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,True,Leeds United,-0.35,-0.79
Willy Caballero,Southampton,Leeds United,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,False,Manchester United,1.62,-0.1
Willy Caballero,Southampton,Manchester United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,True,Brentford,-5.16,0.69
Willy Caballero,Southampton,Brentford,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,True,Tottenham,0.15,1.07
Willy Caballero,Southampton,Tottenham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,False,West Ham,-2.95,0.14
Willy Caballero,Southampton,West Ham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,False,Leeds United,-2.19,-0.8
Willy Caballero,Southampton,Leeds United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,True,Manchester City,,-1.17
Willy Caballero,Southampton,Manchester City,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,True,Crystal Palace,,0.81
Willy Caballero,Southampton,Crystal Palace,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,False,Arsenal,2.91,-0.0
Willy Caballero,Southampton,Arsenal,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,True,Bournemouth,,1.46
Willy Caballero,Southampton,Bournemouth,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,False,Newcastle United,-1.73,-0.34
Willy Caballero,Southampton,Newcastle United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,False,Nottingham Forest,,
Willy Caballero,Southampton,Nottingham Forest,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Southampton,True,Fulham,,-0.3
