name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Dean Henderson,Nott'm Forest,Newcastle United,2022-08-06,False,90,2,0.0,7,0,3,0,False,0.0,False,0.0,0.0,7.0,0,0,0,0,2,Nott'm Forest,True,Aston Villa,,
Dean Henderson,Nott'm Forest,Aston Villa,2022-10-10,True,90,1,0.0,1,0,2,0,False,0.0,False,3.0,0.0,4.0,0,0,0,0,2,Nott'm Forest,False,Wolverhampton,,-0.46
Dean Henderson,Nott'm Forest,Wolverhampton,2022-10-15,False,90,1,0.0,1,0,2,0,False,0.0,False,2.5,0.0,3.0,0,0,0,0,11,Nott'm Forest,False,Brighton,,-0.39
Dean Henderson,Nott'm Forest,Brighton,2022-10-18,False,90,0,0.0,7,0,11,3,True,0.0,False,2.33,0.25,4.0,0,0,0,0,11,Nott'm Forest,True,Liverpool,,-0.53
Dean Henderson,Nott'm Forest,Liverpool,2022-10-22,True,90,0,0.0,7,0,11,3,True,0.0,False,4.5,0.4,4.6,0,0,0,0,1,Nott'm Forest,False,Arsenal,,-0.0
Dean Henderson,Nott'm Forest,Arsenal,2022-10-30,False,90,5,0.0,4,0,1,0,False,0.0,False,5.8,0.33,4.5,0,0,0,0,0,Nott'm Forest,True,Brentford,,0.69
Dean Henderson,Nott'm Forest,Brentford,2022-11-05,True,90,2,0.0,0,0,0,0,False,0.0,False,5.4,0.29,3.86,0,0,0,0,6,Nott'm Forest,True,Crystal Palace,,
Dean Henderson,Nott'm Forest,Crystal Palace,2022-11-12,True,90,0,1.22,0,0,6,0,True,0.0,True,5.0,0.38,3.38,0,0,0,0,0,Nott'm Forest,False,Manchester United,,
Dean Henderson,Nott'm Forest,Manchester United,,False,0,0,0.0,0,0,0,0,False,,False,5.8,0.38,3.0,0,0,0,0,2,Nott'm Forest,True,Chelsea,,-0.25
Dean Henderson,Nott'm Forest,Chelsea,2023-01-01,True,90,1,0.94,1,0,2,0,False,0.0,True,3.6,0.33,2.8,0,0,0,0,7,Nott'm Forest,False,Southampton,,-1.07
Dean Henderson,Nott'm Forest,Southampton,2023-01-04,False,90,0,0.39,0,0,7,1,True,0.0,True,1.8,0.4,2.55,0,0,0,0,14,Nott'm Forest,True,West Ham,,
Dean Henderson,Nott'm Forest,West Ham,2022-08-14,True,90,0,0.0,4,1,14,3,True,0.0,False,3.0,0.45,2.67,0,0,0,0,6,Nott'm Forest,True,Leeds United,,
Dean Henderson,Nott'm Forest,Leeds United,2023-01-14,True,90,0,1.02,1,0,6,0,True,0.0,True,5.8,0.5,2.54,0,0,0,0,0,Nott'm Forest,False,Bournemouth,,0.19
Dean Henderson,Nott'm Forest,Bournemouth,,False,0,0,0.0,0,0,0,0,False,,False,5.8,0.5,2.36,0,0,0,0,0,Nott'm Forest,True,Leicester City,,
Dean Henderson,Nott'm Forest,Leicester City,,True,0,0,0.0,0,0,0,0,False,,False,5.8,0.5,2.2,0,0,0,0,0,Nott'm Forest,False,Fulham,,1.37
Dean Henderson,Nott'm Forest,Fulham,,False,0,0,0.0,0,0,0,0,False,,False,5.4,0.5,2.06,0,0,0,0,0,Nott'm Forest,True,Manchester City,,
Dean Henderson,Nott'm Forest,Manchester City,,True,0,0,0.0,0,0,0,0,False,,False,4.0,0.5,1.94,0,0,0,0,0,Nott'm Forest,False,West Ham,,
Dean Henderson,Nott'm Forest,West Ham,,False,0,0,0.0,0,0,0,0,False,,False,1.2,0.5,1.83,0,0,0,0,0,Nott'm Forest,True,Everton,,0.34
Dean Henderson,Nott'm Forest,Everton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,1.74,0,0,0,0,0,Nott'm Forest,False,Tottenham,,-0.03
