name,team,opponent_team,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Brice Samba,Nott'm Forest,Newcastle United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,Aston Villa,,0.55
Brice Samba,Nott'm Forest,Aston Villa,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,False,Wolverhampton,,-0.46
Brice Samba,Nott'm Forest,Wolverhampton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,False,Brighton,,-0.39
Brice Samba,Nott'm Forest,Brighton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,Liverpool,,-0.53
Brice Samba,Nott'm Forest,Liverpool,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,False,Arsenal,,-0.0
Brice Samba,Nott'm Forest,Arsenal,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,Brentford,,0.69
Brice Samba,Nott'm Forest,Brentford,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,Crystal Palace,,0.81
Brice Samba,Nott'm Forest,Crystal Palace,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,False,Manchester United,,-0.1
Brice Samba,Nott'm Forest,Manchester United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,Chelsea,,-0.25
Brice Samba,Nott'm Forest,Chelsea,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,False,Southampton,,-1.07
Brice Samba,Nott'm Forest,Southampton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,West Ham,,0.63
Brice Samba,Nott'm Forest,West Ham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,Leeds United,,-0.79
Brice Samba,Nott'm Forest,Leeds United,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,False,Bournemouth,,0.19
Brice Samba,Nott'm Forest,Bournemouth,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,Leicester City,,0.83
