name,team,opponent_team,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ellery Balcombe,Brentford,Leeds United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Newcastle United,0.38,
Ellery Balcombe,Brentford,Newcastle United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Brighton,0.05,-0.71
Ellery Balcombe,Brentford,Brighton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Chelsea,1.02,-0.25
Ellery Balcombe,Brentford,Chelsea,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Aston Villa,0.66,
Ellery Balcombe,Brentford,Aston Villa,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Wolverhampton,1.93,-0.48
Ellery Balcombe,Brentford,Wolverhampton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Nottingham Forest,,
Ellery Balcombe,Brentford,Nottingham Forest,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Manchester City,1.7,
Ellery Balcombe,Brentford,Manchester City,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Tottenham,-0.82,1.07
Ellery Balcombe,Brentford,Tottenham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,West Ham,-2.82,
Ellery Balcombe,Brentford,West Ham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Liverpool,-3.03,-0.53
Ellery Balcombe,Brentford,Liverpool,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Manchester United,2.88,
Ellery Balcombe,Brentford,Manchester United,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Bournemouth,,1.46
Ellery Balcombe,Brentford,Bournemouth,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Leicester City,-0.7,
Ellery Balcombe,Brentford,Leicester City,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Southampton,-5.29,-0.38
Ellery Balcombe,Brentford,Southampton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Arsenal,1.21,-0.0
Ellery Balcombe,Brentford,Arsenal,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Crystal Palace,-1.39,
Ellery Balcombe,Brentford,Crystal Palace,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Fulham,,-0.3
Ellery Balcombe,Brentford,Fulham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Everton,1.61,-0.63
Ellery Balcombe,Brentford,Everton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Southampton,4.95,-1.07
Ellery Balcombe,Brentford,Southampton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Leeds United,2.58,
Ellery Balcombe,Brentford,Leeds United,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Brighton,2.12,-0.39
Ellery Balcombe,Brentford,Brighton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Manchester United,,
Ellery Balcombe,Brentford,Manchester United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Fulham,3.1,1.37
Ellery Balcombe,Brentford,Fulham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Newcastle United,,
Ellery Balcombe,Brentford,Newcastle United,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Wolverhampton,-3.56,-0.46
Ellery Balcombe,Brentford,Wolverhampton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Aston Villa,-0.66,
Ellery Balcombe,Brentford,Aston Villa,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Chelsea,,-0.72
Ellery Balcombe,Brentford,Chelsea,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Nottingham Forest,,
Ellery Balcombe,Brentford,Nottingham Forest,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Liverpool,,-1.33
Ellery Balcombe,Brentford,Liverpool,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,West Ham,,
Ellery Balcombe,Brentford,West Ham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Tottenham,4.55,-0.03
Ellery Balcombe,Brentford,Tottenham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Manchester City,0.85,
Ellery Balcombe,Brentford,Manchester City,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Everton,-0.64,0.34
Ellery Balcombe,Brentford,Everton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Crystal Palace,0.48,
Ellery Balcombe,Brentford,Crystal Palace,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Leicester City,-3.59,
Ellery Balcombe,Brentford,Leicester City,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Arsenal,-0.45,0.36
Ellery Balcombe,Brentford,Arsenal,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Bournemouth,2.35,0.19
Ellery Balcombe,Brentford,Bournemouth,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,,Wolves,False,Manchester United,-0.63,
