name,team,opponent_team,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Norberto Murara Neto,Bournemouth,Manchester City,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.82,0,0,0,0,0.0,Bournemouth,False,Brentford,,-0.55
Norberto Murara Neto,Bournemouth,Brentford,False,90,2,1.47,2,0,0,0,False,True,0.0,0.0,0.92,0,0,0,0,3.0,Bournemouth,True,Nottingham Forest,,
Norberto Murara Neto,Bournemouth,Nottingham Forest,True,90,1,1.77,4,0,3,0,False,True,0.0,0.0,1.15,0,0,0,0,3.0,Bournemouth,False,Brighton,,-0.39
Norberto Murara Neto,Bournemouth,Brighton,False,90,1,2.61,5,0,3,0,False,True,0.6,0.0,1.43,0,0,0,0,4.0,Bournemouth,True,Newcastle United,,
Norberto Murara Neto,Bournemouth,Newcastle United,True,90,1,1.27,6,0,4,0,False,True,1.2,0.0,1.73,0,0,0,0,10.0,Bournemouth,False,Wolverhampton,,-0.46
Norberto Murara Neto,Bournemouth,Wolverhampton,False,90,0,1.16,4,0,10,3,True,True,2.0,0.12,1.88,0,0,0,0,0.0,Bournemouth,True,Manchester City,,
Norberto Murara Neto,Bournemouth,Manchester City,True,90,4,2.38,2,0,0,0,False,True,4.0,0.11,1.88,0,0,0,0,2.0,Bournemouth,False,Arsenal,,-0.0
Norberto Murara Neto,Bournemouth,Arsenal,False,90,3,2.6,6,0,2,0,False,True,4.0,0.1,2.11,0,0,0,0,10.0,Bournemouth,True,Liverpool,,-0.53
Norberto Murara Neto,Bournemouth,Liverpool,True,90,0,1.75,5,0,10,3,True,True,3.8,0.18,2.26,0,0,0,0,3.0,Bournemouth,False,Aston Villa,,
Norberto Murara Neto,Bournemouth,Aston Villa,False,90,3,3.2,6,0,3,0,False,True,5.2,0.17,2.45,0,0,0,0,2.0,Bournemouth,True,Fulham,,-0.3
Norberto Murara Neto,Bournemouth,Fulham,True,90,1,0.84,1,0,2,0,False,True,5.0,0.15,2.38,0,0,0,0,2.0,Bournemouth,True,Brighton,,-0.71
Norberto Murara Neto,Bournemouth,Brighton,True,90,2,2.76,4,0,2,0,False,True,3.4,0.14,2.45,0,0,0,0,0.0,Bournemouth,True,Arsenal,2.53,0.36
Norberto Murara Neto,Bournemouth,Arsenal,True,0,0,0.0,0,0,0,0,False,False,3.8,0.14,2.35,0,0,0,0,8.0,Bournemouth,False,Leeds United,,
Norberto Murara Neto,Bournemouth,Leeds United,False,90,0,0.68,4,0,8,1,True,True,3.4,0.2,2.42,0,0,0,0,3.0,Bournemouth,False,Tottenham,,-0.03
Norberto Murara Neto,Bournemouth,Tottenham,False,90,2,2.04,6,0,3,0,False,True,3.0,0.19,2.56,0,0,0,0,2.0,Bournemouth,True,West Ham,,
Norberto Murara Neto,Bournemouth,West Ham,True,90,4,2.34,6,0,2,0,False,True,3.0,0.18,2.69,0,0,0,0,7.0,Bournemouth,False,Southampton,,-1.07
Norberto Murara Neto,Bournemouth,Southampton,False,90,0,0.51,2,0,7,1,True,True,3.0,0.22,2.67,0,0,0,0,3.0,Bournemouth,True,Leicester City,,
Norberto Murara Neto,Bournemouth,Leicester City,True,90,1,1.67,5,0,3,0,False,True,4.0,0.21,2.75,0,0,0,0,1.0,Bournemouth,True,Chelsea,,-0.25
Norberto Murara Neto,Bournemouth,Chelsea,True,90,3,1.39,2,0,1,0,False,True,4.6,0.2,2.72,0,0,0,0,2.0,Bournemouth,False,Crystal Palace,,
Norberto Murara Neto,Bournemouth,Crystal Palace,False,90,2,1.54,3,0,2,0,False,True,3.2,0.19,2.73,0,0,0,0,3.0,Bournemouth,True,Manchester United,,
Norberto Murara Neto,Bournemouth,Manchester United,True,90,1,1.49,4,0,3,0,False,True,3.0,0.18,2.77,0,0,0,0,0.0,Bournemouth,False,Everton,,-0.63
Norberto Murara Neto,Bournemouth,Everton,False,0,0,0.0,0,0,0,0,False,False,3.2,0.18,2.69,0,0,0,0,0.0,Bournemouth,False,Liverpool,7.33,-1.33
Norberto Murara Neto,Bournemouth,Liverpool,False,0,0,0.0,0,0,0,0,False,False,1.8,0.18,2.61,0,0,0,0,6.0,Bournemouth,True,Wolverhampton,1.01,-0.48
Norberto Murara Neto,Bournemouth,Wolverhampton,True,90,0,0.0,3,0,6,0,True,False,1.2,0.22,2.62,0,0,0,0,0.0,Bournemouth,False,Nottingham Forest,-0.1,
Norberto Murara Neto,Bournemouth,Nottingham Forest,False,90,2,0.0,1,0,0,0,False,False,2.2,0.21,2.57,0,0,0,0,4.0,Bournemouth,False,Newcastle United,-1.45,
Norberto Murara Neto,Bournemouth,Newcastle United,False,90,1,0.0,6,0,4,0,False,False,1.8,0.2,2.67,0,0,0,0,8.0,Bournemouth,True,Brentford,0.49,0.69
Norberto Murara Neto,Bournemouth,Brentford,True,90,0,0.0,4,0,8,1,True,False,2.0,0.23,2.7,0,0,0,0,,Nott'm Forest,False,Bournemouth,,0.19
