name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Harvey Davies,Liverpool,Arsenal,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,True,Manchester City,0.85
Harvey Davies,Liverpool,Manchester City,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,True,West Ham,0.04
Harvey Davies,Liverpool,West Ham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,False,Nottingham Forest,
Harvey Davies,Liverpool,Nottingham Forest,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,True,Leicester City,-7.96
Harvey Davies,Liverpool,Leicester City,2022-10-29,True,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,False,Tottenham,3.08
Harvey Davies,Liverpool,Tottenham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,True,Southampton,-3.78
Harvey Davies,Liverpool,Southampton,2022-11-12,True,0,0,0.0,0,0,0,0,False,0.06,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,False,Aston Villa,1.3
Harvey Davies,Liverpool,Aston Villa,2022-12-26,False,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,True,Leeds United,-2.07
Harvey Davies,Liverpool,Leeds United,2022-12-30,True,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,False,Brentford,4.84
Harvey Davies,Liverpool,Brentford,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,False,Brighton,-2.51
