name,team,opponent_team,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ederson Santana de Moraes,Man City,Arsenal,False,90,1,1.62,0,0,1,0,False,True,2.2,0.35,1.35,0,0,0,0,2.0,Man City,False,Nottingham Forest,,
Ederson Santana de Moraes,Man City,Nottingham Forest,False,90,1,0.98,0,0,2,0,False,True,2.2,0.33,1.28,0,0,0,0,2.0,Man City,False,Bournemouth,,0.19
Ederson Santana de Moraes,Man City,Bournemouth,False,90,1,1.35,1,0,2,0,False,True,2.4,0.32,1.26,0,0,0,0,7.0,Man City,True,Newcastle United,-4.65,
Ederson Santana de Moraes,Man City,Newcastle United,True,90,0,0.43,2,0,7,1,True,True,1.6,0.35,1.3,0,0,0,0,6.0,Man City,False,Crystal Palace,-0.84,
Ederson Santana de Moraes,Man City,Crystal Palace,False,90,0,0.17,0,0,6,0,True,True,2.8,0.38,1.24,0,0,0,0,2.0,Man City,True,Liverpool,,-0.53
Ederson Santana de Moraes,Man City,Liverpool,True,90,1,0.33,0,0,2,0,False,True,3.6,0.36,1.18,0,0,0,0,1.0,Man City,False,Newcastle United,-2.55,
Ederson Santana de Moraes,Man City,Newcastle United,False,90,3,0.0,2,0,1,0,False,False,3.8,0.35,1.22,0,0,0,0,2.0,Man City,False,Southampton,,-1.07
Ederson Santana de Moraes,Man City,Southampton,False,90,1,0.35,0,0,2,0,False,True,3.6,0.33,1.17,0,0,0,0,3.0,Man City,True,Leeds United,0.66,
Ederson Santana de Moraes,Man City,Leeds United,True,90,1,2.22,3,0,3,0,False,True,3.6,0.32,1.24,0,0,0,0,2.0,Man City,True,Arsenal,-4.53,0.36
Ederson Santana de Moraes,Man City,Arsenal,True,90,1,0.48,1,0,2,0,False,True,2.8,0.31,1.23,0,0,0,0,1.0,Man City,False,Fulham,,1.37
Ederson Santana de Moraes,Man City,Fulham,False,90,1,0.17,0,0,1,0,False,True,2.0,0.3,1.19,0,0,0,0,0.0,Man City,True,West Ham,-2.19,
Ederson Santana de Moraes,Man City,West Ham,True,0,0,0.0,0,0,0,0,False,False,1.8,0.3,1.14,0,0,0,0,2.0,Man City,True,Leicester City,-6.74,
Ederson Santana de Moraes,Man City,Leicester City,True,90,1,0.23,1,0,2,0,False,True,1.6,0.29,1.14,0,0,0,0,8.0,Man City,False,Everton,,-0.63
Ederson Santana de Moraes,Man City,Everton,False,90,0,1.78,2,0,8,2,True,True,1.6,0.31,1.17,0,0,0,0,0.0,Man City,True,Chelsea,,-0.25
Ederson Santana de Moraes,Man City,Chelsea,True,0,0,0.0,0,0,0,0,False,False,2.6,0.31,1.13,0,0,0,0,0.0,Man City,False,Brighton,-5.24,-0.39
Ederson Santana de Moraes,Man City,Brighton,False,0,0,0.0,0,0,0,0,False,False,2.2,0.31,1.09,0,0,0,0,3.0,Man City,False,Brentford,,-0.55
Ederson Santana de Moraes,Man City,Brentford,False,90,1,0.41,3,0,3,0,False,True,2.0,0.3,1.15,0,0,0,0,1.0,Man City,True,Crystal Palace,2.59,
Ederson Santana de Moraes,Man City,Crystal Palace,True,90,2,0.0,1,0,1,0,False,False,2.6,0.29,1.15,0,0,0,0,6.0,Man City,True,Nottingham Forest,-4.96,
Ederson Santana de Moraes,Man City,Nottingham Forest,True,90,0,0.0,1,0,6,0,True,False,2.4,0.31,1.14,0,0,0,0,2.0,Man City,False,Aston Villa,0.45,
Ederson Santana de Moraes,Man City,Aston Villa,False,90,1,0.0,0,0,2,0,False,False,2.0,0.3,1.11,0,0,0,0,6.0,Man City,False,Wolverhampton,-3.6,-0.46
Ederson Santana de Moraes,Man City,Wolverhampton,False,90,0,0.0,1,0,6,0,True,False,2.4,0.32,1.11,0,0,0,0,2.0,Man City,True,Manchester United,-0.61,
Ederson Santana de Moraes,Man City,Manchester United,True,90,3,0.0,5,0,2,0,False,False,3.6,0.31,1.21,0,0,0,0,,Nott'm Forest,False,Bournemouth,,0.19
