name,team,opponent_team,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Tom Heaton,Man Utd,Brighton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,Everton,2.77,-0.63
Tom Heaton,Man Utd,Everton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,Newcastle United,-2.6,0.73
Tom Heaton,Man Utd,Newcastle United,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,Tottenham,-2.03,1.07
Tom Heaton,Man Utd,Tottenham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,Chelsea,0.54,-0.72
Tom Heaton,Man Utd,Chelsea,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,West Ham,-1.53,0.63
Tom Heaton,Man Utd,West Ham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,Aston Villa,-0.56,0.59
Tom Heaton,Man Utd,Aston Villa,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,Fulham,,1.37
Tom Heaton,Man Utd,Fulham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,Nottingham Forest,,
Tom Heaton,Man Utd,Nottingham Forest,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,Wolverhampton,0.62,-0.46
Tom Heaton,Man Utd,Wolverhampton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,Bournemouth,,1.46
Tom Heaton,Man Utd,Bournemouth,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,Brentford,-2.69,-0.55
Tom Heaton,Man Utd,Brentford,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,Manchester City,1.57,-1.17
Tom Heaton,Man Utd,Manchester City,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,Crystal Palace,1.16,0.13
Tom Heaton,Man Utd,Crystal Palace,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,Arsenal,1.57,-0.0
Tom Heaton,Man Utd,Arsenal,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,Crystal Palace,0.08,0.81
Tom Heaton,Man Utd,Crystal Palace,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,Leicester City,-4.86,0.83
Tom Heaton,Man Utd,Leicester City,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,Leicester City,-2.84,-0.05
Tom Heaton,Man Utd,Leicester City,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,Leeds United,0.29,-0.79
Tom Heaton,Man Utd,Leeds United,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,Liverpool,3.89,-1.33
Tom Heaton,Man Utd,Liverpool,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,Southampton,-2.47,-0.38
Tom Heaton,Man Utd,Southampton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,Newcastle United,-0.43,-0.34
Tom Heaton,Man Utd,Newcastle United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,Brentford,,0.69
Tom Heaton,Man Utd,Brentford,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,Liverpool,0.14,-0.53
Tom Heaton,Man Utd,Liverpool,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,Everton,1.78,0.34
Tom Heaton,Man Utd,Everton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,Nottingham Forest,,
Tom Heaton,Man Utd,Nottingham Forest,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,Tottenham,-2.94,-0.03
Tom Heaton,Man Utd,Tottenham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,Aston Villa,0.32,0.55
Tom Heaton,Man Utd,Aston Villa,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,Brighton,,-0.39
Tom Heaton,Man Utd,Brighton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,West Ham,-1.27,0.14
Tom Heaton,Man Utd,West Ham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,Wolverhampton,0.61,-0.48
Tom Heaton,Man Utd,Wolverhampton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,Bournemouth,,0.19
Tom Heaton,Man Utd,Bournemouth,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,Chelsea,,-0.25
Tom Heaton,Man Utd,Chelsea,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,Fulham,,-0.3
Tom Heaton,Man Utd,Fulham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,Southampton,-0.99,-1.07
Tom Heaton,Man Utd,Southampton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,Leeds United,0.57,-0.8
Tom Heaton,Man Utd,Leeds United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,Arsenal,-3.39,0.36
Tom Heaton,Man Utd,Arsenal,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,False,Manchester City,-0.11,-1.26
Tom Heaton,Man Utd,Manchester City,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0,Man Utd,True,Wolverhampton,0.61,-0.48
