name,team,opponent_team,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Matija Šarkić,Wolves,Leicester City,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Chelsea,-1.63,-0.72
Matija Šarkić,Wolves,Chelsea,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Nottingham Forest,,
Matija Šarkić,Wolves,Nottingham Forest,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Crystal Palace,3.09,0.13
Matija Šarkić,Wolves,Crystal Palace,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Leeds United,-1.61,-0.79
Matija Šarkić,Wolves,Leeds United,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Brentford,-1.55,-0.55
Matija Šarkić,Wolves,Brentford,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Brighton,5.19,-0.71
Matija Šarkić,Wolves,Brighton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Arsenal,1.59,0.36
Matija Šarkić,Wolves,Arsenal,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Everton,-1.05,-0.63
Matija Šarkić,Wolves,Everton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Manchester United,-0.79,0.38
Matija Šarkić,Wolves,Manchester United,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Aston Villa,-2.09,0.59
Matija Šarkić,Wolves,Aston Villa,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Fulham,,-0.3
Matija Šarkić,Wolves,Fulham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,West Ham,-2.69,0.63
Matija Šarkić,Wolves,West Ham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Manchester City,-0.09,-1.26
Matija Šarkić,Wolves,Manchester City,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Liverpool,0.37,-0.53
Matija Šarkić,Wolves,Liverpool,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Southampton,-2.8,-1.07
Matija Šarkić,Wolves,Southampton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Bournemouth,,1.46
Matija Šarkić,Wolves,Bournemouth,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Fulham,,1.37
Matija Šarkić,Wolves,Fulham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Liverpool,0.91,-1.33
Matija Šarkić,Wolves,Liverpool,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Tottenham,2.05,1.07
Matija Šarkić,Wolves,Tottenham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Newcastle United,3.01,-0.34
Matija Šarkić,Wolves,Newcastle United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Leicester City,,0.83
Matija Šarkić,Wolves,Leicester City,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Nottingham Forest,,
Matija Šarkić,Wolves,Nottingham Forest,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Tottenham,1.18,-0.03
Matija Šarkić,Wolves,Tottenham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Chelsea,-1.03,-0.25
Matija Šarkić,Wolves,Chelsea,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Brentford,3.23,0.69
Matija Šarkić,Wolves,Brentford,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Leeds United,0.21,-0.8
Matija Šarkić,Wolves,Leeds United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Crystal Palace,,0.81
Matija Šarkić,Wolves,Crystal Palace,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Brighton,-1.83,-0.39
Matija Šarkić,Wolves,Brighton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Aston Villa,,0.55
Matija Šarkić,Wolves,Aston Villa,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Manchester United,-0.63,-0.1
Matija Šarkić,Wolves,Manchester United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Everton,-1.31,0.34
Matija Šarkić,Wolves,Everton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Arsenal,,-0.0
Matija Šarkić,Wolves,Arsenal,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Newcastle United,-1.69,0.73
Matija Šarkić,Wolves,Newcastle United,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,Bournemouth,1.23,0.19
Matija Šarkić,Wolves,Bournemouth,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Southampton,-2.12,-0.38
Matija Šarkić,Wolves,Southampton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,True,Manchester City,3.44,-1.17
Matija Šarkić,Wolves,Manchester City,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Wolves,False,West Ham,4.15,0.14
Matija Šarkić,Wolves,West Ham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,,Aston Villa,False,Newcastle United,6.5,-0.34
