name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jason Steele,Brighton,Manchester United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Brighton,True,Tottenham,3.4,1.07
Jason Steele,Brighton,Tottenham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Brighton,False,Brentford,-0.81,-0.55
Jason Steele,Brighton,Brentford,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Brighton,True,Nottingham Forest,,
Jason Steele,Brighton,Nottingham Forest,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Brighton,False,Manchester City,2.32,
Jason Steele,Brighton,Manchester City,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Brighton,True,Chelsea,-1.01,-0.25
Jason Steele,Brighton,Chelsea,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Brighton,False,Wolverhampton,-6.54,-0.46
Jason Steele,Brighton,Wolverhampton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Brighton,True,Aston Villa,3.43,
Jason Steele,Brighton,Aston Villa,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Brighton,False,Southampton,-0.93,-1.07
Jason Steele,Brighton,Southampton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Brighton,True,Arsenal,0.47,0.36
Jason Steele,Brighton,Arsenal,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Brighton,False,Everton,-1.22,-0.63
Jason Steele,Brighton,Everton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Brighton,True,Newcastle United,-0.13,
Jason Steele,Brighton,Newcastle United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Brighton,True,Liverpool,1.77,-0.53
Jason Steele,Brighton,Liverpool,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Brighton,False,Leeds United,-0.21,
Jason Steele,Brighton,Leeds United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Brighton,True,Bournemouth,,1.46
