name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty,saves_per_game,last_season_total_saves
Cameron Plain,Bournemouth,Tottenham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,False,Leicester City,-1.39,0.0,0
Cameron Plain,Bournemouth,Leicester City,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,True,Everton,-3.5,0.0,0
Cameron Plain,Bournemouth,Everton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,False,Chelsea,1.75,0.0,0
Cameron Plain,Bournemouth,Chelsea,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,True,Crystal Palace,0.58,0.0,0
Cameron Plain,Bournemouth,Crystal Palace,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,False,Manchester United,-1.42,0.0,0
Cameron Plain,Bournemouth,Manchester United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,False,Brentford,0.82,0.0,0
Cameron Plain,Bournemouth,Brentford,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,True,Nottingham Forest,-0.18,0.0,0
Cameron Plain,Bournemouth,Nottingham Forest,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,False,Brighton,0.77,0.0,0
Cameron Plain,Bournemouth,Brighton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,True,Newcastle United,-1.78,0.0,0
Cameron Plain,Bournemouth,Newcastle United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,False,Wolverhampton,-2.03,0.0,0
Cameron Plain,Bournemouth,Wolverhampton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,True,Manchester City,1.44,0.0,0
Cameron Plain,Bournemouth,Manchester City,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,False,Arsenal,0.25,0.0,0
Cameron Plain,Bournemouth,Arsenal,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,True,Liverpool,0.55,0.0,0
Cameron Plain,Bournemouth,Liverpool,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,False,Aston Villa,2.29,0.0,0
Cameron Plain,Bournemouth,Aston Villa,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,True,Fulham,-3.96,0.0,0
Cameron Plain,Bournemouth,Fulham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,True,Brighton,-1.19,0.0,0
Cameron Plain,Bournemouth,Brighton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,False,Leeds United,-0.64,0.0,0
Cameron Plain,Bournemouth,Leeds United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,False,Tottenham,0.69,0.0,0
Cameron Plain,Bournemouth,Tottenham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,True,West Ham,2.84,0.0,0
Cameron Plain,Bournemouth,West Ham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,False,Southampton,-0.86,0.0,0
Cameron Plain,Bournemouth,Southampton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,True,Leicester City,-4.92,0.0,0
Cameron Plain,Bournemouth,Leicester City,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,True,Chelsea,-0.01,0.0,0
Cameron Plain,Bournemouth,Chelsea,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,False,Crystal Palace,0.17,0.0,0
Cameron Plain,Bournemouth,Crystal Palace,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,True,Manchester United,0.69,0.0,0
Cameron Plain,Bournemouth,Manchester United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Bournemouth,False,Everton,3.85,0.0,0
Cameron Plain,Bournemouth,Everton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,,Aston Villa,False,Newcastle United,4.98,0.0,0
