name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Wayne Hennessey,Nott'm Forest,Newcastle United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Nott'm Forest,True,Aston Villa,
Wayne Hennessey,Nott'm Forest,Aston Villa,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Nott'm Forest,False,Wolverhampton,
Wayne Hennessey,Nott'm Forest,Wolverhampton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Nott'm Forest,False,Brighton,
Wayne Hennessey,Nott'm Forest,Brighton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Nott'm Forest,True,Liverpool,
Wayne Hennessey,Nott'm Forest,Liverpool,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Nott'm Forest,False,Arsenal,
Wayne Hennessey,Nott'm Forest,Arsenal,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Nott'm Forest,True,Brentford,
Wayne Hennessey,Nott'm Forest,Brentford,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0,Nott'm Forest,True,Crystal Palace,
Wayne Hennessey,Nott'm Forest,Crystal Palace,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,2,Nott'm Forest,False,Manchester United,
Wayne Hennessey,Nott'm Forest,Manchester United,2022-12-27,False,90,3,2.47,5,0,2,0,False,0.0,True,0.0,0.0,0.56,0,0,0,0,0,Nott'm Forest,True,Chelsea,
Wayne Hennessey,Nott'm Forest,Chelsea,,True,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,0.5,0,0,0,0,0,Nott'm Forest,False,Southampton,
Wayne Hennessey,Nott'm Forest,Southampton,,False,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,0.45,0,0,0,0,0,Nott'm Forest,True,West Ham,
Wayne Hennessey,Nott'm Forest,West Ham,,True,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,0.42,0,0,0,0,0,Nott'm Forest,True,Leeds United,
Wayne Hennessey,Nott'm Forest,Leeds United,,True,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,0.38,0,0,0,0,2,Nott'm Forest,False,Bournemouth,
Wayne Hennessey,Nott'm Forest,Bournemouth,2023-01-21,False,90,1,1.36,2,0,2,0,False,0.0,True,0.4,0.0,0.5,0,0,0,0,0,Nott'm Forest,True,Leicester City,
Wayne Hennessey,Nott'm Forest,Leicester City,,True,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,0.47,0,0,0,0,0,Nott'm Forest,False,Fulham,
Wayne Hennessey,Nott'm Forest,Fulham,,False,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,0.44,0,0,0,0,0,Nott'm Forest,True,Manchester City,
Wayne Hennessey,Nott'm Forest,Manchester City,,True,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,0.41,0,0,0,0,0,Nott'm Forest,False,West Ham,
Wayne Hennessey,Nott'm Forest,West Ham,,False,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,0.39,0,0,0,0,0,Nott'm Forest,True,Everton,
Wayne Hennessey,Nott'm Forest,Everton,,True,0,0,0.0,0,0,0,0,False,,False,0.4,0.0,0.37,0,0,0,0,0,Nott'm Forest,False,Tottenham,
Wayne Hennessey,Nott'm Forest,Tottenham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.35,0,0,0,0,0,Nott'm Forest,True,Newcastle United,
