name,team,opponent_team,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Eldin Jakupovic,Everton,Manchester United,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,False,Tottenham,5.72,-0.03
Eldin Jakupovic,Everton,Tottenham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,False,Newcastle United,2.79,
Eldin Jakupovic,Everton,Newcastle United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,True,Crystal Palace,-2.12,
Eldin Jakupovic,Everton,Crystal Palace,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,False,Fulham,,1.37
Eldin Jakupovic,Everton,Fulham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,True,Leeds United,-2.66,
Eldin Jakupovic,Everton,Leeds United,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,False,Bournemouth,,0.19
Eldin Jakupovic,Everton,Bournemouth,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,True,Wolverhampton,1.74,-0.48
Eldin Jakupovic,Everton,Wolverhampton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,False,Manchester City,1.57,
Eldin Jakupovic,Everton,Manchester City,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,True,Brighton,-1.26,-0.71
Eldin Jakupovic,Everton,Brighton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,True,Southampton,-6.12,-0.38
Eldin Jakupovic,Everton,Southampton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,False,West Ham,2.96,
Eldin Jakupovic,Everton,West Ham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,True,Arsenal,-2.74,0.36
Eldin Jakupovic,Everton,Arsenal,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,False,Liverpool,0.23,-1.33
Eldin Jakupovic,Everton,Liverpool,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,True,Leicester City,-6.39,
Eldin Jakupovic,Everton,Leicester City,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,True,Aston Villa,0.09,
Eldin Jakupovic,Everton,Aston Villa,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,False,Arsenal,3.18,-0.0
Eldin Jakupovic,Everton,Arsenal,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,False,Nottingham Forest,,
Eldin Jakupovic,Everton,Nottingham Forest,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,True,Brentford,-2.68,0.69
Eldin Jakupovic,Everton,Brentford,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,False,Chelsea,-1.5,-0.72
Eldin Jakupovic,Everton,Chelsea,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,True,Tottenham,1.66,1.07
Eldin Jakupovic,Everton,Tottenham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,False,Manchester United,-2.79,
Eldin Jakupovic,Everton,Manchester United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,True,Fulham,,-0.3
Eldin Jakupovic,Everton,Fulham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,False,Crystal Palace,1.58,
Eldin Jakupovic,Everton,Crystal Palace,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,True,Newcastle United,,
Eldin Jakupovic,Everton,Newcastle United,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,False,Leeds United,,
Eldin Jakupovic,Everton,Leeds United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,False,Brighton,-5.19,-0.39
Eldin Jakupovic,Everton,Brighton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,True,Manchester City,,
Eldin Jakupovic,Everton,Manchester City,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,False,Wolverhampton,0.33,-0.46
Eldin Jakupovic,Everton,Wolverhampton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,True,Bournemouth,,1.46
Eldin Jakupovic,Everton,Bournemouth,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,True,West Ham,0.7,
Eldin Jakupovic,Everton,West Ham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Everton,False,Southampton,-1.98,-1.07
Eldin Jakupovic,Everton,Southampton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,,Wolves,False,Manchester United,-0.63,
