name,team,opponent_team,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Marcus Bettinelli,Chelsea,Wolverhampton,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Chelsea,False,Aston Villa,-1.51,0.59
Marcus Bettinelli,Chelsea,Aston Villa,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Chelsea,False,Brentford,-0.66,-0.55
Marcus Bettinelli,Chelsea,Brentford,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Chelsea,True,Manchester United,-0.06,0.38
Marcus Bettinelli,Chelsea,Manchester United,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Chelsea,False,Brighton,0.05,-0.39
Marcus Bettinelli,Chelsea,Brighton,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Chelsea,True,Arsenal,5.81,0.36
Marcus Bettinelli,Chelsea,Arsenal,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Chelsea,False,Newcastle United,-1.55,-0.34
Marcus Bettinelli,Chelsea,Newcastle United,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Chelsea,True,Bournemouth,,1.46
Marcus Bettinelli,Chelsea,Bournemouth,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Chelsea,False,Nottingham Forest,,
Marcus Bettinelli,Chelsea,Nottingham Forest,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Chelsea,True,Manchester City,1.05,-1.17
Marcus Bettinelli,Chelsea,Manchester City,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Chelsea,False,Fulham,,1.37
Marcus Bettinelli,Chelsea,Fulham,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Chelsea,True,Crystal Palace,0.31,0.81
Marcus Bettinelli,Chelsea,Crystal Palace,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Chelsea,False,Liverpool,0.32,-1.33
Marcus Bettinelli,Chelsea,Liverpool,False,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Chelsea,True,Fulham,,-0.3
Marcus Bettinelli,Chelsea,Fulham,True,0,0,0.0,0,0,0,0,False,False,0.0,0.0,0.0,0,0,0,0,0.0,Chelsea,False,West Ham,4.47,0.14
