name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty,saves_per_game,last_season_total_saves
Matej Kovár,Man Utd,Everton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,True,Newcastle United,-0.79,0.0,0
Matej Kovár,Man Utd,Newcastle United,2022-10-16,True,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0,0,0,0.0,Man Utd,True,Tottenham,-2.02,0.0,0
Matej Kovár,Man Utd,Tottenham,2022-10-19,True,0,0,0.0,0,0,0,0,False,0.1,False,0.0,0.0,0,0,0,0.0,Man Utd,False,Chelsea,0.93,0.0,0
Matej Kovár,Man Utd,Chelsea,2022-10-22,False,0,0,0.0,0,0,0,0,False,0.02,False,0.0,0.0,0,0,0,0.0,Man Utd,True,West Ham,-1.52,0.0,0
Matej Kovár,Man Utd,West Ham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,False,Aston Villa,-0.18,0.0,0
Matej Kovár,Man Utd,Aston Villa,2022-11-06,False,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0,0,0,0.0,Man Utd,False,Fulham,-1.5,0.0,0
Matej Kovár,Man Utd,Fulham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,True,Nottingham Forest,-0.7,0.0,0
Matej Kovár,Man Utd,Nottingham Forest,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,False,Wolverhampton,-0.7,0.0,0
Matej Kovár,Man Utd,Wolverhampton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,True,Bournemouth,1.4,0.0,0
Matej Kovár,Man Utd,Bournemouth,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,True,Manchester City,0.86,0.0,0
Matej Kovár,Man Utd,Manchester City,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,False,Crystal Palace,2.45,0.0,0
Matej Kovár,Man Utd,Crystal Palace,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,False,Arsenal,1.27,0.0,0
Matej Kovár,Man Utd,Arsenal,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,True,Crystal Palace,1.05,0.0,0
Matej Kovár,Man Utd,Crystal Palace,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,True,Leicester City,-2.87,0.0,0
Matej Kovár,Man Utd,Leicester City,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,False,Leicester City,-2.1,0.0,0
Matej Kovár,Man Utd,Leicester City,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,True,Leeds United,-2.34,0.0,0
Matej Kovár,Man Utd,Leeds United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,False,Liverpool,2.76,0.0,0
Matej Kovár,Man Utd,Liverpool,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,True,Southampton,-0.88,0.0,0
Matej Kovár,Man Utd,Southampton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,False,Newcastle United,1.36,0.0,0
Matej Kovár,Man Utd,Newcastle United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,True,Brentford,-1.08,0.0,0
Matej Kovár,Man Utd,Brentford,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,True,Everton,-1.71,0.0,0
Matej Kovár,Man Utd,Everton,2023-04-08,True,0,0,0.0,0,0,0,0,False,0.09,False,0.0,0.0,0,0,0,0.0,Man Utd,False,Nottingham Forest,-0.09,0.0,0
Matej Kovár,Man Utd,Nottingham Forest,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,False,Tottenham,0.11,0.0,0
Matej Kovár,Man Utd,Tottenham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,True,Aston Villa,-0.23,0.0,0
Matej Kovár,Man Utd,Aston Villa,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,False,Brighton,0.65,0.0,0
Matej Kovár,Man Utd,Brighton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,False,West Ham,2.3,0.0,0
Matej Kovár,Man Utd,West Ham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,True,Wolverhampton,-0.93,0.0,0
Matej Kovár,Man Utd,Wolverhampton,2023-05-13,True,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0,0,0,0.0,Man Utd,False,Bournemouth,-0.31,0.0,0
Matej Kovár,Man Utd,Bournemouth,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,True,Chelsea,-2.79,0.0,0
Matej Kovár,Man Utd,Chelsea,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,True,Fulham,0.26,0.0,0
Matej Kovár,Man Utd,Fulham,2023-05-28,True,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0,0,0,0.0,Man Utd,False,Leeds United,0.57,0.0,0
Matej Kovár,Man Utd,Leeds United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,True,Arsenal,-2.12,0.0,0
Matej Kovár,Man Utd,Arsenal,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,0.0,Man Utd,False,Manchester City,1.48,0.0,0
Matej Kovár,Man Utd,Manchester City,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,0,0,,Man City,False,Burnley,-3.25,0.0,0
