name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Alexis Mac Allister,MID,Brighton,0,0,0,0.4,2021-12-15,29,Wolverhampton,1,True
Alexis Mac Allister,MID,Brighton,0,1,0,3.3,2021-12-26,84,Brentford,3,True
Alexis Mac Allister,MID,Brighton,3,0,0,5.6,2021-08-14,14,Burnley,9,False
Alexis Mac Allister,MID,Brighton,0,0,0,0.0,2021-12-01,0,West Ham,0,False
Alexis Mac Allister,MID,Brighton,0,0,0,0.0,2021-12-04,0,Southampton,0,False
Alexis Mac Allister,MID,Brighton,0,0,0,0.0,2021-11-27,0,Leicester City,0,True
Alexis Mac Allister,MID,Brighton,0,1,0,9.1,2021-08-21,90,Watford,3,True
Alexis Mac Allister,MID,Brighton,0,0,1,12.7,2021-12-29,79,Chelsea,2,False
Alexis Mac Allister,MID,Brighton,0,0,0,0.8,2021-10-30,30,Liverpool,1,False
Alexis Mac Allister,MID,Brighton,0,0,1,2.2,2021-08-28,45,Everton,1,True
Alexis Mac Allister,MID,Brighton,0,0,1,5.2,2022-01-23,90,Leeds United,2,False
Alexis Mac Allister,MID,Brighton,0,0,2,4.8,2022-03-12,90,Liverpool,1,True
Alexis Mac Allister,MID,Brighton,0,0,1,0.9,2021-11-20,1,Aston Villa,0,False
Alexis Mac Allister,MID,Brighton,0,0,1,1.8,2021-11-06,45,Newcastle United,1,True
Alexis Mac Allister,MID,Brighton,0,0,2,5.2,2022-03-16,90,Tottenham,2,True
Alexis Mac Allister,MID,Brighton,0,0,3,6.7,2022-02-19,90,Burnley,2,True
Alexis Mac Allister,MID,Brighton,0,0,0,0.5,2022-03-05,11,Newcastle United,1,False
Alexis Mac Allister,MID,Brighton,0,0,0,1.9,2022-02-12,26,Watford,1,False
Alexis Mac Allister,MID,Brighton,0,0,2,4.6,2022-02-15,90,Manchester United,1,False
Alexis Mac Allister,MID,Brighton,0,0,2,2.3,2022-02-26,90,Aston Villa,2,True
Alexis Mac Allister,MID,Brighton,3,0,2,15.9,2022-01-02,90,Everton,15,False
Alexis Mac Allister,MID,Brighton,1,0,1,6.1,2022-01-14,90,Crystal Palace,3,True
Alexis Mac Allister,MID,Brighton,1,0,1,8.7,2022-01-18,90,Chelsea,6,True
Alexis Mac Allister,MID,Brighton,0,1,0,4.7,2022-04-02,90,Norwich,3,True
Alexis Mac Allister,MID,Brighton,0,0,1,1.9,2022-04-09,90,Arsenal,2,False
Alexis Mac Allister,MID,Brighton,0,1,0,1.8,2022-04-16,90,Tottenham,3,False
Alexis Mac Allister,MID,Brighton,0,0,3,1.5,2022-04-20,90,Manchester City,1,False
Alexis Mac Allister,MID,Brighton,0,0,2,5.5,2022-04-24,90,Southampton,2,True
Alexis Mac Allister,MID,Brighton,0,1,0,11.2,2022-04-30,90,Wolverhampton,6,False
Alexis Mac Allister,MID,Brighton,0,1,0,3.6,2022-05-07,66,Manchester United,3,True
Alexis Mac Allister,MID,Brighton,0,0,1,0.0,2022-05-22,90,West Ham,2,True
Alexis Mac Allister,MID,Brighton,0,0,0,4.7,2021-09-11,26,Brentford,4,False
Alexis Mac Allister,MID,Brighton,0,0,0,0.0,2021-09-19,0,Leeds United,0,True
Alexis Mac Allister,MID,Brighton,0,0,0,0.0,2021-09-27,0,Crystal Palace,0,False
Alexis Mac Allister,MID,Brighton,0,0,0,1.4,2021-10-02,12,Arsenal,1,True
Alexis Mac Allister,MID,Brighton,0,0,1,5.2,2021-10-23,18,Manchester City,6,True
Alexis Mac Allister,MID,Brighton,0,0,0,0.1,2021-10-16,6,Norwich,1,False
Alexis Mac Allister,MID,Brighton,0,0,1,8.5,2022-05-15,90,Leicester City,2,False
