name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Kelechi Iheanacho,FWD,Leicester,0,1.3,2021-08-14,18,Wolverhampton,1,True
Kelechi Iheanacho,FWD,Leicester,0,1.7,2021-10-30,45,Arsenal,1,True
Kelechi Iheanacho,FWD,Leicester,0,0.0,2021-11-07,0,Leicester City,0,False
Kelechi Iheanacho,FWD,Leicester,0,0.5,2021-11-20,45,Chelsea,1,True
Kelechi Iheanacho,FWD,Leicester,0,0.0,2021-11-28,0,Watford,0,True
Kelechi Iheanacho,FWD,Leicester,0,0.0,2021-12-01,0,Southampton,0,False
Kelechi Iheanacho,FWD,Leicester,0,0.2,2021-12-05,4,Aston Villa,1,False
Kelechi Iheanacho,FWD,Leicester,0,0.0,2021-12-12,0,Newcastle United,0,True
Kelechi Iheanacho,FWD,Leicester,3,16.5,2021-12-26,90,Manchester City,15,False
Kelechi Iheanacho,FWD,Leicester,0,0.0,2021-08-23,9,West Ham,1,False
Kelechi Iheanacho,FWD,Leicester,0,3.6,2021-12-28,55,Liverpool,1,True
Kelechi Iheanacho,FWD,Leicester,0,0.0,2022-01-19,0,Tottenham,0,True
Kelechi Iheanacho,FWD,Leicester,0,0.0,2022-01-23,0,Brighton,0,True
Kelechi Iheanacho,FWD,Leicester,0,0.8,2022-02-10,30,Liverpool,1,False
Kelechi Iheanacho,FWD,Leicester,0,0.0,2022-02-13,0,West Ham,0,True
Kelechi Iheanacho,FWD,Leicester,0,0.0,2022-02-20,17,Wolverhampton,1,False
Kelechi Iheanacho,FWD,Leicester,0,0.0,2022-03-01,0,Burnley,0,False
Kelechi Iheanacho,FWD,Leicester,0,3.4,2022-03-05,29,Leicester City,4,True
Kelechi Iheanacho,FWD,Leicester,0,1.5,2022-03-13,73,Arsenal,1,False
Kelechi Iheanacho,FWD,Leicester,0,0.8,2021-08-28,23,Norwich,1,False
Kelechi Iheanacho,FWD,Leicester,0,5.3,2022-03-20,85,Brentford,2,True
Kelechi Iheanacho,FWD,Leicester,2,7.7,2022-04-02,90,Manchester United,8,False
Kelechi Iheanacho,FWD,Leicester,0,0.0,2022-04-10,14,Crystal Palace,1,True
Kelechi Iheanacho,FWD,Leicester,0,3.4,2022-04-17,12,Newcastle United,1,False
Kelechi Iheanacho,FWD,Leicester,0,4.4,2022-04-20,76,Everton,5,False
Kelechi Iheanacho,FWD,Leicester,0,0.0,2022-04-23,0,Aston Villa,0,True
Kelechi Iheanacho,FWD,Leicester,2,5.0,2022-05-01,90,Tottenham,8,False
Kelechi Iheanacho,FWD,Leicester,0,6.4,2022-05-08,90,Everton,2,True
Kelechi Iheanacho,FWD,Leicester,0,0.0,2022-05-11,0,Norwich,0,True
Kelechi Iheanacho,FWD,Leicester,0,0.0,2022-05-15,0,Watford,0,False
Kelechi Iheanacho,FWD,Leicester,0,0.5,2022-05-19,62,Chelsea,2,False
Kelechi Iheanacho,FWD,Leicester,0,0.0,2022-05-22,0,Southampton,0,True
Kelechi Iheanacho,FWD,Leicester,0,2.2,2021-09-11,17,Manchester City,1,True
Kelechi Iheanacho,FWD,Leicester,0,1.5,2021-09-19,15,Brighton,1,False
Kelechi Iheanacho,FWD,Leicester,0,6.3,2021-09-25,28,Burnley,4,True
Kelechi Iheanacho,FWD,Leicester,3,7.2,2021-10-03,70,Crystal Palace,9,False
Kelechi Iheanacho,FWD,Leicester,0,8.7,2021-10-16,76,Manchester United,5,True
Kelechi Iheanacho,FWD,Leicester,0,3.3,2021-10-24,90,Brentford,2,False
