name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Wilfried Zaha,MID,Crystal Palace,0,0,3,2.6,2021-08-14,90,Chelsea,2,False
Wilfried Zaha,MID,Crystal Palace,0,1,0,7.4,2021-10-30,90,Manchester City,8,False
Wilfried Zaha,MID,Crystal Palace,0,1,0,10.0,2021-11-06,90,Wolverhampton,8,True
Wilfried Zaha,MID,Crystal Palace,0,0,3,5.8,2021-11-20,90,Burnley,1,False
Wilfried Zaha,MID,Crystal Palace,0,0,1,1.4,2021-11-27,71,Aston Villa,1,True
Wilfried Zaha,MID,Crystal Palace,0,0,1,7.1,2021-11-30,90,Leicester City,2,False
Wilfried Zaha,MID,Crystal Palace,0,0,1,3.4,2021-12-05,90,Manchester United,2,False
Wilfried Zaha,MID,Crystal Palace,0,0,1,8.2,2021-12-12,90,Everton,2,True
Wilfried Zaha,MID,Crystal Palace,0,0,2,10.0,2021-12-15,90,Southampton,7,True
Wilfried Zaha,MID,Crystal Palace,0,0,3,0.2,2021-12-26,36,Tottenham,-2,False
Wilfried Zaha,MID,Crystal Palace,0,1,0,4.0,2021-08-21,90,Brentford,3,True
Wilfried Zaha,MID,Crystal Palace,0,0,0,0.0,2021-12-28,0,Norwich,0,True
Wilfried Zaha,MID,Crystal Palace,0,0,0,0.0,2022-01-01,0,West Ham,0,True
Wilfried Zaha,MID,Crystal Palace,0,0,0,0.0,2022-01-14,0,Brighton,0,False
Wilfried Zaha,MID,Crystal Palace,0,0,0,0.0,2022-01-23,0,Liverpool,0,True
Wilfried Zaha,MID,Crystal Palace,1,0,1,7.4,2022-02-09,90,Norwich,6,False
Wilfried Zaha,MID,Crystal Palace,0,1,0,7.4,2022-02-12,90,Brentford,3,False
Wilfried Zaha,MID,Crystal Palace,0,0,1,3.1,2022-02-19,90,Chelsea,2,True
Wilfried Zaha,MID,Crystal Palace,3,0,1,16.0,2022-02-23,90,Watford,15,False
Wilfried Zaha,MID,Crystal Palace,0,0,1,7.1,2022-02-26,90,Burnley,2,True
Wilfried Zaha,MID,Crystal Palace,0,1,0,14.2,2022-03-05,90,Wolverhampton,8,False
Wilfried Zaha,MID,Crystal Palace,0,1,0,3.4,2022-03-14,90,Manchester City,3,True
Wilfried Zaha,MID,Crystal Palace,0,0,2,3.5,2021-08-28,90,West Ham,2,False
Wilfried Zaha,MID,Crystal Palace,0,1,0,8.1,2022-04-04,90,Arsenal,8,True
Wilfried Zaha,MID,Crystal Palace,0,0,2,14.9,2022-04-10,90,Leeds United,5,False
Wilfried Zaha,MID,Crystal Palace,0,0,1,3.4,2022-04-20,90,Newcastle United,2,False
Wilfried Zaha,MID,Crystal Palace,0,1,0,18.8,2022-04-25,90,Leicester City,3,True
Wilfried Zaha,MID,Crystal Palace,0,0,0,5.5,2022-04-30,26,Southampton,6,False
Wilfried Zaha,MID,Crystal Palace,3,1,0,12.9,2022-05-07,82,Watford,11,True
Wilfried Zaha,MID,Crystal Palace,0,0,1,5.2,2022-05-15,90,Aston Villa,2,False
Wilfried Zaha,MID,Crystal Palace,0,0,3,2.6,2022-05-19,90,Everton,4,False
Wilfried Zaha,MID,Crystal Palace,1,1,0,0.0,2022-05-22,90,Manchester United,9,True
Wilfried Zaha,MID,Crystal Palace,2,1,0,15.9,2021-09-11,90,Tottenham,12,True
Wilfried Zaha,MID,Crystal Palace,0,0,3,1.8,2021-09-18,90,Liverpool,2,False
Wilfried Zaha,MID,Crystal Palace,1,0,1,9.0,2021-09-27,90,Brighton,8,True
Wilfried Zaha,MID,Crystal Palace,0,0,2,8.6,2021-10-03,90,Leeds United,2,True
Wilfried Zaha,MID,Crystal Palace,0,0,0,0.0,2021-10-18,0,Arsenal,0,False
Wilfried Zaha,MID,Crystal Palace,0,0,0,3.6,2021-10-23,24,Newcastle United,1,True
