name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,total_points,was_home,yellow_cards
Matthew Cash,DEF,Aston Villa,2.7,0,0,0,8,3,0,3.0,90,Watford,0,0,0,1,False,0
Matthew Cash,DEF,Aston Villa,1.5,0,0,0,91,4,0,1.3,90,West Ham,0,0,0,0,True,0
Matthew Cash,DEF,Aston Villa,2.2,0,0,0,109,1,0,2.5,90,Southampton,0,0,0,2,False,0
Matthew Cash,DEF,Aston Villa,2.3,0,0,1,111,0,0,3.8,90,Brighton,0,0,0,5,True,1
Matthew Cash,DEF,Aston Villa,2.0,0,0,0,126,1,0,2.3,90,Crystal Palace,0,0,0,1,False,1
Matthew Cash,DEF,Aston Villa,1.2,0,0,0,131,2,0,1.7,90,Manchester City,0,0,0,1,True,0
Matthew Cash,DEF,Aston Villa,2.2,0,0,0,141,1,0,11.5,90,Leeds United,0,0,0,2,True,0
Matthew Cash,DEF,Aston Villa,1.2,0,0,0,158,1,0,1.8,90,Liverpool,0,0,0,2,False,0
Matthew Cash,DEF,Aston Villa,3.3,0,0,1,167,0,0,7.5,90,Norwich,0,0,0,6,False,0
Matthew Cash,DEF,Aston Villa,1.4,0,0,0,181,3,0,8.2,90,Chelsea,0,0,0,1,True,0
Matthew Cash,DEF,Aston Villa,4.0,0,0,1,11,0,0,1.9,90,Newcastle United,0,0,0,6,True,0
Matthew Cash,DEF,Aston Villa,2.7,0,0,0,202,2,0,2.3,90,Brentford,0,0,0,1,False,0
Matthew Cash,DEF,Aston Villa,0.5,0,0,0,211,2,0,6.7,90,Manchester United,0,0,0,1,True,0
Matthew Cash,DEF,Aston Villa,3.0,0,0,1,225,0,0,1.4,90,Everton,0,0,0,5,False,1
Matthew Cash,DEF,Aston Villa,3.0,1,0,0,231,3,0,7.0,90,Leicester City,0,0,0,3,True,1
Matthew Cash,DEF,Aston Villa,3.3,0,0,0,247,1,0,5.3,90,Newcastle United,0,0,0,2,False,0
Matthew Cash,DEF,Aston Villa,3.8,0,0,1,252,0,0,5.5,64,Watford,0,0,0,5,True,1
Matthew Cash,DEF,Aston Villa,6.0,0,3,1,263,0,1,6.1,90,Brighton,0,0,0,14,False,1
Matthew Cash,DEF,Aston Villa,17.6,1,2,1,271,0,0,6.1,90,Southampton,0,0,0,11,True,0
Matthew Cash,DEF,Aston Villa,17.6,1,3,1,196,0,1,11.9,90,Leicester City,0,0,0,18,False,0
Matthew Cash,DEF,Aston Villa,9.3,0,0,0,290,2,0,2.4,90,West Ham,0,0,0,1,False,0
Matthew Cash,DEF,Aston Villa,3.2,0,0,0,21,1,0,2.3,90,Brentford,0,0,0,1,True,1
Matthew Cash,DEF,Aston Villa,8.0,0,0,0,291,1,0,0.9,90,Arsenal,0,0,0,2,True,0
Matthew Cash,DEF,Aston Villa,5.5,0,0,0,310,2,0,5.6,90,Wolverhampton,0,0,0,1,False,0
Matthew Cash,DEF,Aston Villa,0.5,0,0,0,312,4,0,4.3,90,Tottenham,0,0,0,0,True,0
Matthew Cash,DEF,Aston Villa,2.3,0,0,1,337,0,0,1.5,90,Leeds United,0,0,0,6,False,0
Matthew Cash,DEF,Aston Villa,4.5,0,0,1,341,0,0,2.9,90,Norwich,0,0,0,6,True,0
Matthew Cash,DEF,Aston Villa,7.1,0,0,0,354,1,0,5.7,90,Burnley,0,0,0,2,False,0
Matthew Cash,DEF,Aston Villa,7.1,0,0,0,321,2,0,4.6,90,Liverpool,0,0,0,1,True,0
Matthew Cash,DEF,Aston Villa,6.9,0,0,0,361,1,0,2.9,90,Crystal Palace,0,0,0,2,True,0
Matthew Cash,DEF,Aston Villa,6.9,0,0,0,171,1,0,8.6,90,Burnley,0,0,0,2,True,0
Matthew Cash,DEF,Aston Villa,2.7,0,0,0,379,3,1,0.0,90,Manchester City,0,0,0,7,False,0
Matthew Cash,DEF,Aston Villa,2.2,0,0,0,33,3,0,3.2,90,Chelsea,0,0,0,1,False,0
Matthew Cash,DEF,Aston Villa,5.8,0,3,1,41,0,1,8.1,85,Everton,0,0,0,15,True,0
Matthew Cash,DEF,Aston Villa,6.5,0,0,1,58,0,0,3.0,90,Manchester United,0,0,0,5,False,1
Matthew Cash,DEF,Aston Villa,5.5,0,0,0,68,2,0,3.5,90,Tottenham,0,0,0,1,False,0
Matthew Cash,DEF,Aston Villa,4.0,0,0,1,72,0,0,6.0,78,Wolverhampton,0,0,0,6,True,0
Matthew Cash,DEF,Aston Villa,2.7,0,0,0,81,3,0,2.5,90,Arsenal,0,0,0,1,False,0
