name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Matthew Lowton,DEF,Burnley,0,0,2,2.9,2021-08-14,90,Brighton,0,1,True
Matthew Lowton,DEF,Burnley,3,0,1,10.7,2021-10-30,90,Brentford,0,14,True
Matthew Lowton,DEF,Burnley,0,0,1,1.4,2021-11-06,90,Chelsea,0,2,False
Matthew Lowton,DEF,Burnley,0,0,3,1.7,2021-11-20,90,Crystal Palace,0,1,True
Matthew Lowton,DEF,Burnley,0,1,0,3.2,2021-12-01,90,Wolverhampton,0,5,False
Matthew Lowton,DEF,Burnley,0,0,1,2.3,2021-12-04,74,Newcastle United,0,2,False
Matthew Lowton,DEF,Burnley,1,1,0,3.7,2021-12-12,90,West Ham,0,7,True
Matthew Lowton,DEF,Burnley,0,0,2,2.3,2021-08-21,90,Liverpool,0,1,False
Matthew Lowton,DEF,Burnley,0,0,3,3.5,2021-12-30,90,Manchester United,0,1,False
Matthew Lowton,DEF,Burnley,0,0,3,3.8,2022-01-02,90,Leicester City,0,1,False
Matthew Lowton,DEF,Burnley,0,0,0,0.0,2022-01-23,0,Arsenal,0,0,False
Matthew Lowton,DEF,Burnley,0,0,0,0.0,2022-02-05,0,Watford,0,0,True
Matthew Lowton,DEF,Burnley,0,0,0,0.0,2022-02-08,0,Manchester United,0,0,True
Matthew Lowton,DEF,Burnley,0,0,0,0.0,2022-02-13,0,Liverpool,0,0,True
Matthew Lowton,DEF,Burnley,0,0,0,0.1,2022-02-19,1,Brighton,0,1,False
Matthew Lowton,DEF,Burnley,0,0,0,0.0,2022-02-23,0,Tottenham,0,0,True
Matthew Lowton,DEF,Burnley,0,0,0,0.0,2022-02-26,0,Crystal Palace,0,0,False
Matthew Lowton,DEF,Burnley,0,0,0,0.0,2022-03-01,0,Leeds United,0,0,True
Matthew Lowton,DEF,Burnley,0,0,0,0.0,2022-03-05,0,Chelsea,0,0,True
Matthew Lowton,DEF,Burnley,0,0,0,0.0,2022-03-12,0,Brentford,0,0,False
Matthew Lowton,DEF,Burnley,1,0,1,6.6,2021-08-29,90,Leicester City,0,6,True
Matthew Lowton,DEF,Burnley,0,0,0,0.0,2022-04-02,0,Manchester City,0,0,True
Matthew Lowton,DEF,Burnley,0,0,0,0.4,2022-04-06,18,Everton,0,0,True
Matthew Lowton,DEF,Burnley,0,0,2,6.1,2022-04-10,90,Norwich,0,1,False
Matthew Lowton,DEF,Burnley,0,1,0,0.4,2022-04-17,61,West Ham,0,6,False
Matthew Lowton,DEF,Burnley,0,0,0,0.0,2022-04-21,3,Southampton,0,1,True
Matthew Lowton,DEF,Burnley,0,0,0,0.0,2022-04-24,0,Wolverhampton,0,0,True
Matthew Lowton,DEF,Burnley,0,0,0,0.0,2022-04-30,1,Watford,0,1,False
Matthew Lowton,DEF,Burnley,0,0,0,0.0,2022-05-07,0,Aston Villa,0,0,True
Matthew Lowton,DEF,Burnley,0,0,1,2.4,2022-05-15,77,Tottenham,0,2,False
Matthew Lowton,DEF,Burnley,0,0,0,0.0,2022-05-19,6,Aston Villa,0,-2,False
Matthew Lowton,DEF,Burnley,0,0,0,0.0,2022-05-22,0,Newcastle United,0,0,True
Matthew Lowton,DEF,Burnley,0,0,3,2.5,2021-09-13,90,Everton,0,1,False
Matthew Lowton,DEF,Burnley,0,0,1,4.9,2021-09-18,90,Arsenal,0,2,True
Matthew Lowton,DEF,Burnley,0,0,2,5.8,2021-09-25,90,Leeds United,0,1,False
Matthew Lowton,DEF,Burnley,0,1,0,3.4,2021-10-02,90,Norwich,0,5,True
Matthew Lowton,DEF,Burnley,0,0,2,3.4,2021-10-16,90,Manchester City,0,1,False
Matthew Lowton,DEF,Burnley,0,0,2,5.0,2021-10-23,90,Southampton,0,4,False
