name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,total_points,was_home,yellow_cards
Vontae Daley-Campbell,DEF,Leicester,1.3,0,0,0,141,0,0,0.0,0,Aston Villa,0,0,0,0,False,0
Vontae Daley-Campbell,DEF,Leicester,0.5,0,0,0,157,0,0,0.0,0,Newcastle United,0,0,0,0,True,0
Vontae Daley-Campbell,DEF,Leicester,-0.8,0,0,0,185,0,0,0.0,0,Manchester City,0,0,0,0,False,0
Vontae Daley-Campbell,DEF,Leicester,-1.0,0,0,0,197,0,0,0.0,0,Liverpool,0,0,0,0,True,0
Vontae Daley-Campbell,DEF,Leicester,-0.5,0,0,0,166,0,0,0.0,0,Tottenham,0,0,0,0,True,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,227,0,0,0.0,0,Brighton,0,0,0,0,True,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,237,0,0,0.0,0,Liverpool,0,0,0,0,False,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,245,0,0,0.0,0,West Ham,0,0,0,0,True,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,260,0,0,0.0,0,Wolverhampton,0,0,0,0,False,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,213,0,0,0.0,0,Burnley,0,0,0,0,False,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,273,0,0,0.0,0,Leicester City,0,0,0,0,True,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,281,0,0,0.0,0,Arsenal,0,0,0,0,False,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,293,0,0,0.0,0,Brentford,0,0,0,0,True,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,307,0,0,0.0,0,Manchester United,0,0,0,0,False,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,315,0,0,0.0,0,Crystal Palace,0,0,0,0,True,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,325,0,0,0.0,0,Newcastle United,0,0,0,0,False,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,172,0,0,0.0,0,Everton,0,0,0,0,False,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,337,0,0,0.0,0,Aston Villa,0,0,0,0,True,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,347,0,0,0.0,0,Tottenham,0,0,0,0,False,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,357,0,0,0.0,0,Everton,0,0,0,0,True,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,207,0,0,0.0,0,Norwich,0,0,0,0,True,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,368,0,0,0.0,0,Watford,0,0,0,0,False,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,264,0,0,0.0,0,Chelsea,0,0,0,0,False,0
Vontae Daley-Campbell,DEF,Leicester,0.0,0,0,0,377,0,0,0.0,0,Southampton,0,0,0,0,True,0
