name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Axel Tuanzebe,DEF,Aston Villa,0,0,0,0.0,2021-08-14,0,Watford,0,0,False
Axel Tuanzebe,DEF,Aston Villa,0,0,0,0.0,2021-10-31,0,West Ham,0,0,True
Axel Tuanzebe,DEF,Aston Villa,0,0,1,0.8,2021-11-05,90,Southampton,0,1,False
Axel Tuanzebe,DEF,Aston Villa,0,0,0,0.0,2021-11-20,0,Brighton,0,0,True
Axel Tuanzebe,DEF,Aston Villa,0,0,0,0.0,2021-11-27,0,Crystal Palace,0,0,False
Axel Tuanzebe,DEF,Aston Villa,0,0,0,0.0,2021-12-01,0,Manchester City,0,0,True
Axel Tuanzebe,DEF,Aston Villa,0,0,0,0.0,2021-12-05,6,Leeds United,0,1,True
Axel Tuanzebe,DEF,Aston Villa,0,0,0,0.0,2021-12-11,0,Liverpool,0,0,False
Axel Tuanzebe,DEF,Aston Villa,0,0,0,0.0,2021-12-14,2,Norwich,0,1,False
Axel Tuanzebe,DEF,Aston Villa,0,0,0,0.0,2021-12-26,0,Chelsea,0,0,True
Axel Tuanzebe,DEF,Aston Villa,0,0,0,0.0,2021-08-21,2,Newcastle United,0,1,True
Axel Tuanzebe,DEF,Aston Villa,0,0,0,0.0,2022-01-02,0,Brentford,0,0,False
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-01-15,0,Aston Villa,0,0,False
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-01-19,0,Brentford,0,0,False
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-01-22,0,West Ham,0,0,True
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-02-08,0,Burnley,0,0,False
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-02-12,0,Southampton,0,0,True
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-02-15,0,Brighton,0,0,True
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-02-20,0,Leicester City,0,0,False
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-02-26,0,Watford,0,0,True
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-03-06,0,Manchester City,0,0,False
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-03-12,0,Tottenham,0,0,True
Axel Tuanzebe,DEF,Aston Villa,0,0,1,3.9,2021-08-28,90,Brentford,0,2,True
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-04-02,0,Leeds United,0,0,True
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-04-09,0,Everton,0,0,False
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-04-16,0,Norwich,0,0,True
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-04-19,0,Liverpool,0,0,False
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-04-23,0,Arsenal,0,0,False
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-04-28,0,Chelsea,0,0,True
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-05-02,0,Brentford,0,0,True
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-05-07,0,Brighton,0,0,False
Axel Tuanzebe,DEF,Man Utd,0,0,0,0.0,2022-05-22,0,Crystal Palace,0,0,False
Axel Tuanzebe,DEF,Aston Villa,0,0,3,1.9,2021-09-11,90,Chelsea,0,1,False
Axel Tuanzebe,DEF,Aston Villa,0,1,0,2.9,2021-09-18,90,Everton,0,6,True
Axel Tuanzebe,DEF,Aston Villa,0,0,0,0.0,2021-09-25,0,Manchester United,0,0,False
Axel Tuanzebe,DEF,Aston Villa,0,0,0,0.0,2021-10-03,0,Tottenham,0,0,False
Axel Tuanzebe,DEF,Aston Villa,0,0,3,0.9,2021-10-16,90,Wolverhampton,0,1,True
Axel Tuanzebe,DEF,Aston Villa,0,0,2,1.1,2021-10-22,45,Arsenal,0,0,False
