name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Harry Kane,FWD,Spurs,0,0.0,2021-08-15,0,Manchester City,0,True
Harry Kane,FWD,Spurs,0,3.3,2021-10-30,90,Manchester United,2,True
Harry Kane,FWD,Spurs,0,5.3,2021-11-07,90,Everton,2,False
Harry Kane,FWD,Spurs,0,10.4,2021-11-21,90,Leicester City,2,True
Harry Kane,FWD,Spurs,0,11.2,2021-12-02,90,Brentford,2,True
Harry Kane,FWD,Spurs,0,3.7,2021-12-05,90,Norwich,2,True
Harry Kane,FWD,Spurs,1,14.9,2021-12-19,90,Liverpool,6,True
Harry Kane,FWD,Spurs,0,6.2,2021-12-26,63,Crystal Palace,6,True
Harry Kane,FWD,Spurs,0,3.3,2021-08-22,18,Wolverhampton,0,False
Harry Kane,FWD,Spurs,0,10.3,2021-12-28,90,Southampton,6,False
Harry Kane,FWD,Spurs,0,11.3,2022-01-01,90,Watford,2,False
Harry Kane,FWD,Spurs,2,19.6,2022-01-19,90,Leeds United,11,False
Harry Kane,FWD,Spurs,0,5.4,2022-01-23,90,Chelsea,2,False
Harry Kane,FWD,Spurs,0,4.2,2022-02-09,90,Southampton,2,True
Harry Kane,FWD,Spurs,0,12.3,2022-02-13,90,Wolverhampton,2,True
Harry Kane,FWD,Spurs,3,16.4,2022-02-19,90,Manchester City,13,False
Harry Kane,FWD,Spurs,0,4.0,2022-02-23,90,Burnley,2,False
Harry Kane,FWD,Spurs,2,15.5,2022-02-26,90,Leicester City,11,False
Harry Kane,FWD,Spurs,3,16.2,2022-03-07,90,Everton,13,True
Harry Kane,FWD,Spurs,0,7.4,2022-03-12,90,Manchester United,6,False
Harry Kane,FWD,Spurs,2,12.5,2022-03-16,90,Brighton,8,False
Harry Kane,FWD,Spurs,0,6.4,2021-08-29,90,Watford,1,True
Harry Kane,FWD,Spurs,2,12.9,2022-03-20,90,West Ham,13,True
Harry Kane,FWD,Spurs,0,10.7,2022-04-03,90,Newcastle United,4,True
Harry Kane,FWD,Spurs,0,11.7,2022-04-09,90,Aston Villa,10,False
Harry Kane,FWD,Spurs,0,4.3,2022-04-16,90,Brighton,2,True
Harry Kane,FWD,Spurs,0,5.6,2022-04-23,90,Brentford,2,False
Harry Kane,FWD,Spurs,0,9.9,2022-05-01,90,Leeds United,6,True
Harry Kane,FWD,Spurs,0,5.3,2022-05-07,90,Liverpool,2,False
Harry Kane,FWD,Spurs,3,22.8,2022-05-12,90,Arsenal,13,True
Harry Kane,FWD,Spurs,1,14.3,2022-05-15,90,Burnley,7,True
Harry Kane,FWD,Spurs,1,0.0,2022-05-22,90,Norwich,10,False
Harry Kane,FWD,Spurs,0,1.6,2021-09-11,90,Crystal Palace,2,False
Harry Kane,FWD,Spurs,0,3.0,2021-09-19,90,Chelsea,2,True
Harry Kane,FWD,Spurs,0,3.2,2021-09-26,90,Arsenal,2,False
Harry Kane,FWD,Spurs,0,9.8,2021-10-03,90,Aston Villa,2,True
Harry Kane,FWD,Spurs,3,11.7,2021-10-17,90,Newcastle United,12,False
Harry Kane,FWD,Spurs,0,3.8,2021-10-24,90,West Ham,2,False
