name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,total_points,was_home,yellow_cards
Nathaniel Clyne,DEF,Crystal Palace,1.2,0,0,0,3,0,0,0.0,0,Chelsea,0,0,0,0,False,0
Nathaniel Clyne,DEF,Crystal Palace,-1.0,0,0,0,95,0,0,0.0,0,Manchester City,0,0,0,0,False,0
Nathaniel Clyne,DEF,Crystal Palace,0.0,0,0,0,105,0,0,0.0,0,Wolverhampton,0,0,0,0,True,0
Nathaniel Clyne,DEF,Crystal Palace,0.5,0,0,0,112,0,0,0.0,0,Burnley,0,0,0,0,False,0
Nathaniel Clyne,DEF,Crystal Palace,0.0,0,0,0,126,0,0,0.0,0,Aston Villa,0,0,0,0,True,0
Nathaniel Clyne,DEF,Crystal Palace,0.0,0,0,0,133,0,0,0.0,0,Leicester City,0,0,0,0,False,0
Nathaniel Clyne,DEF,Crystal Palace,-0.3,0,0,0,144,1,0,1.7,90,Manchester United,0,0,0,1,False,1
Nathaniel Clyne,DEF,Crystal Palace,0.4,0,0,0,156,0,0,0.0,1,Everton,0,0,0,1,True,0
Nathaniel Clyne,DEF,Crystal Palace,0.3,0,0,0,165,0,0,0.0,0,Southampton,0,0,0,0,True,0
Nathaniel Clyne,DEF,Crystal Palace,-0.1,0,0,0,188,0,0,0.0,0,Tottenham,0,0,0,0,False,0
Nathaniel Clyne,DEF,Crystal Palace,0.5,0,0,0,13,0,0,0.0,0,Brentford,0,0,0,0,True,0
Nathaniel Clyne,DEF,Crystal Palace,0.9,0,0,0,194,0,0,0.0,0,Norwich,0,0,0,0,True,0
Nathaniel Clyne,DEF,Crystal Palace,-0.5,0,0,0,204,0,0,0.0,0,West Ham,0,0,0,0,True,0
Nathaniel Clyne,DEF,Crystal Palace,0.0,0,0,0,212,0,0,0.0,0,Brighton,0,0,0,0,False,0
Nathaniel Clyne,DEF,Crystal Palace,-1.0,0,0,0,224,0,0,0.0,0,Liverpool,0,0,0,0,True,0
Nathaniel Clyne,DEF,Crystal Palace,0.5,0,0,0,234,0,0,0.0,0,Norwich,0,0,0,0,False,0
Nathaniel Clyne,DEF,Crystal Palace,0.5,0,0,0,241,0,0,0.0,0,Brentford,0,0,0,0,False,0
Nathaniel Clyne,DEF,Crystal Palace,1.5,0,0,0,254,1,0,3.4,90,Chelsea,0,0,0,2,True,0
Nathaniel Clyne,DEF,Crystal Palace,1.5,0,0,0,178,1,0,1.3,90,Watford,0,0,0,2,False,0
Nathaniel Clyne,DEF,Crystal Palace,1.7,0,0,0,265,1,0,2.7,90,Burnley,0,0,0,2,True,0
Nathaniel Clyne,DEF,Crystal Palace,1.5,0,0,1,280,0,0,0.5,90,Wolverhampton,0,0,0,6,False,0
Nathaniel Clyne,DEF,Crystal Palace,2.6,0,0,1,285,0,0,0.8,90,Manchester City,0,0,0,6,True,0
Nathaniel Clyne,DEF,Crystal Palace,-0.5,0,0,0,28,0,0,0.0,0,West Ham,0,0,0,0,False,0
Nathaniel Clyne,DEF,Crystal Palace,5.5,0,0,1,304,0,0,0.6,90,Arsenal,0,0,0,6,True,0
Nathaniel Clyne,DEF,Crystal Palace,4.3,0,0,0,315,2,0,2.8,90,Leeds United,0,0,0,1,False,0
Nathaniel Clyne,DEF,Crystal Palace,3.0,0,0,0,296,1,0,0.6,90,Newcastle United,0,0,0,2,False,0
Nathaniel Clyne,DEF,Crystal Palace,4.0,0,1,1,336,0,0,4.3,90,Leicester City,0,0,0,7,True,0
Nathaniel Clyne,DEF,Crystal Palace,4.4,1,1,0,346,1,0,4.7,90,Southampton,0,0,0,6,False,0
Nathaniel Clyne,DEF,Crystal Palace,6.0,0,1,1,356,0,0,2.5,90,Watford,0,0,0,7,True,0
Nathaniel Clyne,DEF,Crystal Palace,8.9,0,0,0,361,1,0,1.8,90,Aston Villa,0,0,0,2,False,0
Nathaniel Clyne,DEF,Crystal Palace,8.9,0,0,0,322,3,0,1.0,90,Everton,0,0,0,1,False,0
Nathaniel Clyne,DEF,Crystal Palace,4.5,0,1,1,376,0,0,0.0,90,Manchester United,0,0,0,7,True,0
Nathaniel Clyne,DEF,Crystal Palace,-0.5,0,0,0,34,0,0,0.0,0,Tottenham,0,0,0,0,True,0
Nathaniel Clyne,DEF,Crystal Palace,-0.5,0,0,0,44,0,0,0.0,0,Liverpool,0,0,0,0,False,0
Nathaniel Clyne,DEF,Crystal Palace,0.0,0,0,0,54,0,0,0.0,0,Brighton,0,0,0,0,True,0
Nathaniel Clyne,DEF,Crystal Palace,0.0,0,0,0,64,0,0,0.0,0,Leeds United,0,0,0,0,True,0
Nathaniel Clyne,DEF,Crystal Palace,-0.5,0,0,0,71,0,0,0.0,0,Arsenal,0,0,0,0,False,0
Nathaniel Clyne,DEF,Crystal Palace,0.5,0,0,0,85,0,0,0.0,0,Newcastle United,0,0,0,0,True,0
