name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Ben Johnson,DEF,West Ham,0,0,0,0.1,2021-08-15,1,Newcastle United,0,1,False
Ben Johnson,DEF,West Ham,0,0,1,8.0,2021-10-31,90,Aston Villa,0,8,False
Ben Johnson,DEF,West Ham,0,0,2,2.9,2021-11-07,90,Liverpool,0,1,True
Ben Johnson,DEF,West Ham,0,0,1,3.4,2021-11-20,90,Wolverhampton,0,2,False
Ben Johnson,DEF,West Ham,0,0,2,3.6,2021-11-28,90,Manchester City,0,1,False
Ben Johnson,DEF,West Ham,0,0,1,1.8,2021-12-01,90,Brighton,0,2,True
Ben Johnson,DEF,West Ham,0,0,2,0.1,2021-12-04,45,Chelsea,0,0,True
Ben Johnson,DEF,West Ham,0,0,0,0.0,2021-12-12,0,Burnley,0,0,False
Ben Johnson,DEF,West Ham,0,0,0,0.0,2021-12-15,0,Arsenal,0,0,False
Ben Johnson,DEF,West Ham,0,0,0,0.0,2021-12-26,0,Southampton,0,0,True
Ben Johnson,DEF,West Ham,0,0,0,0.0,2021-08-23,0,Leeds United,0,0,True
Ben Johnson,DEF,West Ham,0,0,1,1.4,2021-12-28,81,Watford,0,2,False
Ben Johnson,DEF,West Ham,0,0,0,2.7,2022-01-01,45,Crystal Palace,0,0,False
Ben Johnson,DEF,West Ham,0,0,0,0.0,2022-01-12,0,Norwich,0,0,True
Ben Johnson,DEF,West Ham,0,0,0,0.0,2022-01-16,0,Leicester City,0,0,True
Ben Johnson,DEF,West Ham,0,0,0,0.0,2022-01-22,0,Manchester United,0,0,False
Ben Johnson,DEF,West Ham,0,0,0,0.0,2022-02-08,0,Watford,0,0,True
Ben Johnson,DEF,West Ham,0,0,0,0.0,2022-02-13,0,Leeds United,0,0,False
Ben Johnson,DEF,West Ham,0,0,0,0.7,2022-02-19,45,Newcastle United,0,1,True
Ben Johnson,DEF,West Ham,0,1,0,1.7,2022-02-27,90,Wolverhampton,0,6,True
Ben Johnson,DEF,West Ham,0,0,1,4.4,2022-03-05,90,Liverpool,0,2,False
Ben Johnson,DEF,West Ham,0,0,1,3.0,2022-03-13,90,Aston Villa,0,2,True
Ben Johnson,DEF,West Ham,0,0,0,0.0,2021-08-28,0,Crystal Palace,0,0,True
Ben Johnson,DEF,West Ham,0,0,3,1.1,2022-03-20,90,Tottenham,0,1,False
Ben Johnson,DEF,West Ham,0,0,0,0.0,2022-04-03,0,Everton,0,0,True
Ben Johnson,DEF,West Ham,0,0,0,0.0,2022-04-10,0,Brentford,0,0,False
Ben Johnson,DEF,West Ham,0,0,1,7.7,2022-04-17,90,Burnley,0,2,True
Ben Johnson,DEF,West Ham,0,0,1,1.9,2022-04-24,90,Chelsea,0,2,False
Ben Johnson,DEF,West Ham,0,0,0,0.0,2022-05-01,0,Arsenal,0,0,True
Ben Johnson,DEF,West Ham,0,0,0,0.0,2022-05-08,0,Norwich,0,0,False
Ben Johnson,DEF,West Ham,0,0,0,0.0,2022-05-15,1,Manchester City,0,1,True
Ben Johnson,DEF,West Ham,0,0,1,0.0,2022-05-22,9,Brighton,0,1,False
Ben Johnson,DEF,West Ham,0,0,0,0.0,2021-09-11,0,Southampton,0,0,False
Ben Johnson,DEF,West Ham,0,0,0,0.0,2021-09-19,0,Manchester United,0,0,True
Ben Johnson,DEF,West Ham,0,0,0,0.0,2021-09-25,0,Leicester City,0,0,False
Ben Johnson,DEF,West Ham,0,0,0,0.0,2021-10-03,0,Brentford,0,0,True
Ben Johnson,DEF,West Ham,1,1,0,3.9,2021-10-17,90,Everton,0,7,False
Ben Johnson,DEF,West Ham,0,1,0,3.9,2021-10-24,90,Tottenham,0,6,True
