name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,total_points,was_home,yellow_cards
César Azpilicueta,DEF,Chelsea,3.4,0,0,1,3,0,0,2.5,66,Crystal Palace,0,0,0,6,True,0
César Azpilicueta,DEF,Chelsea,3.5,0,0,0,96,0,0,0.0,0,Newcastle United,0,0,0,0,False,0
César Azpilicueta,DEF,Chelsea,3.0,0,0,0,104,0,0,0.0,0,Burnley,0,0,0,0,True,0
César Azpilicueta,DEF,Chelsea,1.0,0,0,0,113,0,0,0.0,0,Leeds United,0,0,0,0,False,0
César Azpilicueta,DEF,Chelsea,0.5,0,0,0,125,0,0,0.0,0,Manchester United,0,0,0,0,True,0
César Azpilicueta,DEF,Chelsea,2.0,0,0,0,135,1,0,1.3,68,Watford,0,0,0,2,False,0
César Azpilicueta,DEF,Chelsea,1.0,0,0,0,149,0,0,0.0,0,West Ham,0,0,0,0,False,0
César Azpilicueta,DEF,Chelsea,1.8,0,0,0,155,1,0,3.5,73,Leicester City,0,0,0,2,True,0
César Azpilicueta,DEF,Chelsea,2.0,0,0,0,168,1,0,1.5,78,Everton,0,0,0,2,True,0
César Azpilicueta,DEF,Chelsea,2.7,0,0,1,180,0,0,5.0,90,Wolverhampton,0,0,0,6,False,0
César Azpilicueta,DEF,Chelsea,2.7,0,0,0,181,0,0,0.0,0,Aston Villa,0,0,0,0,False,0
César Azpilicueta,DEF,Chelsea,6.0,0,0,1,18,0,0,3.0,90,Arsenal,0,0,0,6,False,0
César Azpilicueta,DEF,Chelsea,3.0,0,0,0,193,1,0,4.7,90,Brighton,0,0,0,2,True,0
César Azpilicueta,DEF,Chelsea,2.2,0,0,0,203,2,0,4.2,90,Liverpool,0,0,0,1,True,0
César Azpilicueta,DEF,Chelsea,3.8,0,0,0,215,1,0,5.2,90,Manchester City,0,0,0,2,False,0
César Azpilicueta,DEF,Chelsea,3.8,0,0,0,232,1,0,7.4,90,Brighton,0,0,0,2,False,0
César Azpilicueta,DEF,Chelsea,3.8,0,0,1,223,0,0,4.6,90,Tottenham,0,0,0,6,True,0
César Azpilicueta,DEF,Chelsea,1.0,0,0,0,254,0,0,0.0,0,Crystal Palace,0,0,0,0,False,0
César Azpilicueta,DEF,Chelsea,0.9,0,0,0,272,0,0,0.0,0,Burnley,0,0,0,0,False,0
César Azpilicueta,DEF,Chelsea,0.9,0,0,0,297,0,0,2.4,45,Norwich,0,0,0,1,False,0
César Azpilicueta,DEF,Chelsea,0.9,0,0,0,284,0,0,0.0,0,Newcastle United,0,0,0,0,True,0
César Azpilicueta,DEF,Chelsea,4.7,0,0,0,23,1,0,4.3,90,Liverpool,0,0,0,2,False,0
César Azpilicueta,DEF,Chelsea,1.3,0,0,0,303,4,0,3.4,90,Brentford,0,0,0,0,True,0
César Azpilicueta,DEF,Chelsea,0.5,0,0,0,319,0,0,0.0,0,Southampton,0,0,0,0,False,0
César Azpilicueta,DEF,Chelsea,1.7,0,0,0,243,4,1,7.7,90,Arsenal,0,0,0,5,True,1
César Azpilicueta,DEF,Chelsea,5.7,0,0,1,335,0,0,4.2,90,West Ham,0,0,0,6,True,0
César Azpilicueta,DEF,Chelsea,5.7,0,0,0,364,1,0,2.4,90,Manchester United,0,0,0,2,False,0
César Azpilicueta,DEF,Chelsea,3.8,0,0,0,342,1,0,5.3,67,Everton,0,0,0,1,False,1
César Azpilicueta,DEF,Chelsea,6.4,0,0,0,355,1,0,1.4,86,Wolverhampton,0,0,0,1,True,1
César Azpilicueta,DEF,Chelsea,6.4,0,0,0,323,0,0,0.1,12,Leicester City,0,0,0,1,False,0
César Azpilicueta,DEF,Chelsea,2.9,0,0,0,264,0,0,1.6,18,Leeds United,0,0,0,1,True,0
César Azpilicueta,DEF,Chelsea,3.0,0,0,0,375,1,0,0.0,90,Watford,0,0,0,2,True,0
César Azpilicueta,DEF,Chelsea,4.5,1,0,0,33,0,0,3.4,26,Aston Villa,0,0,0,4,True,0
César Azpilicueta,DEF,Chelsea,4.5,0,0,1,48,0,0,5.0,90,Tottenham,0,0,0,6,False,0
César Azpilicueta,DEF,Chelsea,4.0,0,0,0,53,1,0,3.3,90,Manchester City,0,0,0,2,True,0
César Azpilicueta,DEF,Chelsea,6.5,2,2,0,63,1,0,7.1,90,Southampton,0,0,0,10,True,0
César Azpilicueta,DEF,Chelsea,7.0,0,0,1,73,0,0,2.4,88,Brentford,0,0,0,6,False,0
César Azpilicueta,DEF,Chelsea,6.0,0,0,0,84,0,0,0.0,0,Norwich,0,0,0,0,True,0
