name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Nikola Vlasic,MID,West Ham,0,0,1,1.7,2021-12-26,45,Southampton,1,True
Nikola Vlasic,MID,West Ham,0,0,0,0.0,2021-12-15,0,Arsenal,0,False
Nikola Vlasic,MID,West Ham,0,0,0,5.0,2021-12-12,20,Burnley,1,False
Nikola Vlasic,MID,West Ham,0,0,0,0.0,2021-12-01,0,Brighton,0,True
Nikola Vlasic,MID,West Ham,0,0,0,0.0,2021-11-28,0,Manchester City,0,False
Nikola Vlasic,MID,West Ham,0,0,0,0.0,2021-11-07,0,Liverpool,0,True
Nikola Vlasic,MID,West Ham,0,0,0,0.0,2021-12-04,0,Chelsea,0,True
Nikola Vlasic,MID,West Ham,0,0,0,0.3,2021-10-31,1,Aston Villa,1,False
Nikola Vlasic,MID,West Ham,0,0,0,0.3,2021-11-20,19,Wolverhampton,1,False
Nikola Vlasic,MID,West Ham,0,0,0,5.3,2021-12-28,5,Watford,6,False
Nikola Vlasic,MID,West Ham,0,0,1,0.0,2022-03-20,6,Tottenham,1,False
Nikola Vlasic,MID,West Ham,0,0,0,0.0,2022-02-08,0,Watford,0,True
Nikola Vlasic,MID,West Ham,0,0,0,0.0,2022-01-22,0,Manchester United,0,False
Nikola Vlasic,MID,West Ham,0,0,0,0.0,2022-02-13,11,Leeds United,1,False
Nikola Vlasic,MID,West Ham,0,0,2,0.4,2022-01-01,19,Crystal Palace,1,False
Nikola Vlasic,MID,West Ham,0,1,0,3.6,2022-01-12,77,Norwich,3,True
Nikola Vlasic,MID,West Ham,0,0,3,0.7,2022-01-16,60,Leicester City,2,True
Nikola Vlasic,MID,West Ham,0,0,0,1.5,2022-02-19,17,Newcastle United,1,True
Nikola Vlasic,MID,West Ham,0,0,0,0.0,2022-02-27,1,Wolverhampton,1,True
Nikola Vlasic,MID,West Ham,0,0,0,0.0,2022-03-13,0,Aston Villa,0,True
Nikola Vlasic,MID,West Ham,0,0,1,3.8,2022-03-05,60,Liverpool,2,False
Nikola Vlasic,MID,West Ham,0,0,0,0.0,2022-04-03,0,Everton,0,True
Nikola Vlasic,MID,West Ham,0,0,0,0.3,2022-04-10,24,Brentford,1,False
Nikola Vlasic,MID,West Ham,0,0,0,2.1,2021-09-11,27,Southampton,1,False
Nikola Vlasic,MID,West Ham,0,0,0,0.0,2022-05-22,0,Brighton,0,False
Nikola Vlasic,MID,West Ham,0,0,0,0.0,2022-05-01,0,Arsenal,0,True
Nikola Vlasic,MID,West Ham,0,0,1,4.9,2022-04-17,64,Burnley,2,True
Nikola Vlasic,MID,West Ham,0,0,0,0.0,2022-04-24,0,Chelsea,0,False
Nikola Vlasic,MID,West Ham,0,0,0,1.3,2022-05-08,14,Norwich,1,False
Nikola Vlasic,MID,West Ham,0,0,1,1.0,2021-09-19,67,Manchester United,2,True
Nikola Vlasic,MID,West Ham,0,0,0,0.1,2021-09-25,12,Leicester City,1,False
Nikola Vlasic,MID,West Ham,0,0,0,0.0,2021-10-03,0,Brentford,0,True
Nikola Vlasic,MID,West Ham,0,0,0,0.0,2021-10-17,0,Everton,0,False
Nikola Vlasic,MID,West Ham,0,0,0,0.0,2022-05-15,0,Manchester City,0,True
Nikola Vlasic,MID,West Ham,0,0,0,0.0,2021-10-24,0,Tottenham,0,True
