name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-12-26,0,Brighton,0,0,False
Kristoffer Ajer,DEF,Brentford,0,1,0,2.3,2021-08-13,70,Arsenal,0,6,True
Kristoffer Ajer,DEF,Brentford,0,1,0,2.7,2021-08-21,90,Crystal Palace,0,6,False
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-12-10,0,Watford,0,0,True
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-11-28,0,Everton,0,0,True
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-12-02,0,Tottenham,0,0,False
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-11-06,0,Norwich,0,0,True
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-11-20,0,Newcastle United,0,0,False
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-10-30,0,Burnley,0,0,False
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-12-05,0,Leicester City,0,0,False
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-12-29,0,Manchester City,0,0,True
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2022-01-02,0,Aston Villa,0,0,True
Kristoffer Ajer,DEF,Brentford,0,0,4,1.4,2022-01-11,90,Southampton,0,0,False
Kristoffer Ajer,DEF,Brentford,0,0,3,3.2,2022-01-16,90,Liverpool,0,0,False
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2022-01-19,0,Manchester United,0,0,True
Kristoffer Ajer,DEF,Brentford,0,0,2,3.0,2022-03-20,65,Leeds United,0,1,False
Kristoffer Ajer,DEF,Brentford,0,0,2,0.3,2022-02-26,71,Newcastle United,0,0,True
Kristoffer Ajer,DEF,Brentford,0,0,2,1.1,2022-02-09,90,Manchester City,0,1,False
Kristoffer Ajer,DEF,Brentford,0,0,1,2.2,2021-08-28,90,Aston Villa,0,2,False
Kristoffer Ajer,DEF,Brentford,0,1,0,2.2,2022-02-12,90,Crystal Palace,0,6,True
Kristoffer Ajer,DEF,Brentford,0,0,2,3.9,2022-01-22,90,Wolverhampton,0,1,True
Kristoffer Ajer,DEF,Brentford,0,0,1,6.6,2022-04-02,90,Chelsea,0,2,False
Kristoffer Ajer,DEF,Brentford,0,1,0,3.3,2022-04-10,82,West Ham,0,6,True
Kristoffer Ajer,DEF,Brentford,1,0,2,6.1,2022-02-19,90,Arsenal,0,5,False
Kristoffer Ajer,DEF,Brentford,0,1,0,1.4,2022-03-12,90,Burnley,0,6,True
Kristoffer Ajer,DEF,Brentford,1,1,0,3.9,2022-03-05,74,Norwich,0,9,False
Kristoffer Ajer,DEF,Brentford,0,0,1,6.3,2022-04-16,90,Watford,0,5,False
Kristoffer Ajer,DEF,Brentford,0,0,3,1.1,2022-05-02,90,Manchester United,0,1,False
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2022-04-23,0,Tottenham,0,0,True
Kristoffer Ajer,DEF,Brentford,0,0,1,1.3,2021-09-11,90,Brighton,0,1,True
Kristoffer Ajer,DEF,Brentford,0,0,2,0.7,2022-05-15,58,Everton,0,-1,False
Kristoffer Ajer,DEF,Brentford,0,0,2,0.0,2022-05-22,90,Leicester City,0,1,True
Kristoffer Ajer,DEF,Brentford,1,1,0,1.8,2021-09-18,90,Wolverhampton,0,7,False
Kristoffer Ajer,DEF,Brentford,0,0,3,2.8,2021-09-25,90,Liverpool,0,1,True
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-10-03,0,West Ham,0,0,False
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-10-16,0,Chelsea,0,0,True
Kristoffer Ajer,DEF,Brentford,2,1,0,8.4,2022-05-07,90,Southampton,0,14,True
Kristoffer Ajer,DEF,Brentford,0,0,1,3.0,2021-10-24,45,Leeds United,0,1,True
