name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Francisco Femenía Far,DEF,Watford,0,0,0,0.0,2021-08-14,0,Aston Villa,0,0,True
Francisco Femenía Far,DEF,Watford,0,0,0,0.0,2021-10-30,0,Southampton,0,0,True
Francisco Femenía Far,DEF,Watford,0,0,1,2.6,2021-11-07,90,Arsenal,0,2,False
Francisco Femenía Far,DEF,Watford,0,0,1,4.8,2021-11-20,90,Manchester United,0,5,True
Francisco Femenía Far,DEF,Watford,0,0,4,2.8,2021-11-28,90,Leeds United,0,0,False
Francisco Femenía Far,DEF,Watford,0,0,2,4.6,2021-12-01,90,Chelsea,0,1,True
Francisco Femenía Far,DEF,Watford,0,0,3,2.8,2021-12-04,90,Manchester City,0,1,True
Francisco Femenía Far,DEF,Watford,0,0,2,2.3,2021-12-10,90,Brentford,0,1,False
Francisco Femenía Far,DEF,Watford,0,0,0,0.0,2021-08-21,0,Brighton,0,0,False
Francisco Femenía Far,DEF,Watford,0,0,2,0.3,2021-12-28,39,West Ham,0,0,True
Francisco Femenía Far,DEF,Watford,0,0,0,0.0,2022-01-01,0,Tottenham,0,0,True
Francisco Femenía Far,DEF,Watford,0,0,0,4.6,2022-01-15,24,Newcastle United,0,4,False
Francisco Femenía Far,DEF,Watford,0,0,2,2.7,2022-01-21,88,Norwich,0,1,True
Francisco Femenía Far,DEF,Watford,1,1,0,5.1,2022-02-05,90,Burnley,0,7,False
Francisco Femenía Far,DEF,Watford,0,0,1,1.7,2022-02-08,77,West Ham,0,2,False
Francisco Femenía Far,DEF,Watford,0,0,2,5.0,2022-02-12,90,Brighton,0,1,True
Francisco Femenía Far,DEF,Watford,0,1,0,1.2,2022-02-19,90,Aston Villa,0,6,False
Francisco Femenía Far,DEF,Watford,0,0,4,5.5,2022-02-23,90,Crystal Palace,0,2,True
Francisco Femenía Far,DEF,Watford,0,0,0,0.0,2022-02-26,0,Manchester United,0,0,False
Francisco Femenía Far,DEF,Watford,0,0,3,6.0,2022-03-06,90,Arsenal,0,4,True
Francisco Femenía Far,DEF,Watford,0,0,3,0.3,2022-03-10,29,Wolverhampton,0,0,False
Francisco Femenía Far,DEF,Watford,0,0,1,0.7,2022-03-13,90,Southampton,0,2,False
Francisco Femenía Far,DEF,Watford,0,0,0,0.0,2021-08-29,0,Tottenham,0,0,False
Francisco Femenía Far,DEF,Watford,0,0,2,1.4,2022-04-02,90,Liverpool,0,1,False
Francisco Femenía Far,DEF,Watford,0,0,3,3.2,2022-04-09,90,Leicester City,0,1,True
Francisco Femenía Far,DEF,Watford,0,0,1,5.7,2022-04-16,87,Brentford,0,2,True
Francisco Femenía Far,DEF,Watford,0,0,0,0.0,2022-04-23,0,Manchester City,0,0,False
Francisco Femenía Far,DEF,Watford,0,0,2,3.3,2022-04-30,90,Burnley,0,1,True
Francisco Femenía Far,DEF,Watford,0,0,1,7.4,2022-05-07,90,Crystal Palace,0,2,False
Francisco Femenía Far,DEF,Watford,0,0,0,0.0,2022-05-11,0,Everton,0,0,True
Francisco Femenía Far,DEF,Watford,0,0,0,0.0,2022-05-15,0,Leeds United,0,0,True
Francisco Femenía Far,DEF,Watford,0,0,2,0.0,2022-05-22,90,Chelsea,0,1,False
Francisco Femenía Far,DEF,Watford,0,0,0,0.0,2021-09-11,0,Wolverhampton,0,0,True
Francisco Femenía Far,DEF,Watford,0,0,1,6.4,2021-09-18,58,Norwich,0,4,False
Francisco Femenía Far,DEF,Watford,0,0,1,0.8,2021-09-25,66,Newcastle United,0,2,True
Francisco Femenía Far,DEF,Watford,0,0,1,2.1,2021-10-02,90,Leicester City,0,1,False
Francisco Femenía Far,DEF,Watford,0,0,4,0.4,2021-10-16,55,Liverpool,0,-1,True
Francisco Femenía Far,DEF,Watford,0,0,0,0.0,2021-10-23,0,Everton,0,0,False
