name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Danny Welbeck,FWD,Brighton,0,0.0,2021-08-14,0,Burnley,0,False
Danny Welbeck,FWD,Brighton,0,0.0,2021-10-30,0,Liverpool,0,False
Danny Welbeck,FWD,Brighton,0,0.0,2021-11-06,0,Newcastle United,0,True
Danny Welbeck,FWD,Brighton,0,0.0,2021-11-20,0,Aston Villa,0,False
Danny Welbeck,FWD,Brighton,0,0.0,2021-11-27,0,Leicester City,0,True
Danny Welbeck,FWD,Brighton,0,0.0,2021-12-01,0,West Ham,0,False
Danny Welbeck,FWD,Brighton,0,0.0,2021-12-04,0,Southampton,0,False
Danny Welbeck,FWD,Brighton,0,0.0,2021-12-15,0,Wolverhampton,0,True
Danny Welbeck,FWD,Brighton,0,3.1,2021-12-26,45,Brentford,1,True
Danny Welbeck,FWD,Brighton,0,0.0,2021-08-21,0,Watford,0,True
Danny Welbeck,FWD,Brighton,1,5.3,2021-12-29,10,Chelsea,6,False
Danny Welbeck,FWD,Brighton,0,0.0,2022-01-02,0,Everton,0,False
Danny Welbeck,FWD,Brighton,0,0.5,2022-01-14,17,Crystal Palace,1,True
Danny Welbeck,FWD,Brighton,0,3.9,2022-01-18,61,Chelsea,2,True
Danny Welbeck,FWD,Brighton,2,7.6,2022-01-23,28,Leeds United,7,False
Danny Welbeck,FWD,Brighton,0,0.3,2022-02-12,63,Watford,2,False
Danny Welbeck,FWD,Brighton,0,1.6,2022-02-15,20,Manchester United,1,False
Danny Welbeck,FWD,Brighton,0,0.3,2022-02-19,67,Burnley,2,True
Danny Welbeck,FWD,Brighton,0,0.9,2022-02-26,27,Aston Villa,1,True
Danny Welbeck,FWD,Brighton,0,3.0,2022-03-05,90,Newcastle United,2,False
Danny Welbeck,FWD,Brighton,0,3.2,2022-03-12,24,Liverpool,1,True
Danny Welbeck,FWD,Brighton,0,1.7,2022-03-16,28,Tottenham,1,True
Danny Welbeck,FWD,Brighton,0,0.3,2021-08-28,31,Everton,1,True
Danny Welbeck,FWD,Brighton,0,8.8,2022-04-02,90,Norwich,2,True
Danny Welbeck,FWD,Brighton,0,4.0,2022-04-09,90,Arsenal,2,False
Danny Welbeck,FWD,Brighton,0,2.3,2022-04-16,45,Tottenham,1,False
Danny Welbeck,FWD,Brighton,0,2.6,2022-04-20,76,Manchester City,2,False
Danny Welbeck,FWD,Brighton,1,16.5,2022-04-24,90,Southampton,7,True
Danny Welbeck,FWD,Brighton,3,10.7,2022-04-30,90,Wolverhampton,11,False
Danny Welbeck,FWD,Brighton,0,2.8,2022-05-07,90,Manchester United,5,True
Danny Welbeck,FWD,Brighton,1,9.2,2022-05-15,90,Leicester City,7,False
Danny Welbeck,FWD,Brighton,2,0.0,2022-05-22,90,West Ham,11,True
Danny Welbeck,FWD,Brighton,0,2.7,2021-09-11,63,Brentford,2,False
Danny Welbeck,FWD,Brighton,3,7.7,2021-09-19,69,Leeds United,9,True
Danny Welbeck,FWD,Brighton,0,2.5,2021-09-27,75,Crystal Palace,2,False
Danny Welbeck,FWD,Brighton,0,0.0,2021-10-02,0,Arsenal,0,True
Danny Welbeck,FWD,Brighton,0,0.0,2021-10-16,0,Norwich,0,False
Danny Welbeck,FWD,Brighton,0,0.0,2021-10-23,0,Manchester City,0,True
