name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Youri Tielemans,MID,Leicester,0,0,5,0.2,2021-12-26,70,Manchester City,2,False
Youri Tielemans,MID,Leicester,0,1,0,5.8,2021-08-14,90,Wolverhampton,3,True
Youri Tielemans,MID,Leicester,0,0,4,8.4,2021-08-23,90,West Ham,7,False
Youri Tielemans,MID,Leicester,3,1,0,13.2,2021-12-12,90,Newcastle United,16,True
Youri Tielemans,MID,Leicester,0,0,0,0.0,2021-11-28,0,Watford,0,True
Youri Tielemans,MID,Leicester,0,0,0,0.0,2021-12-01,0,Southampton,0,False
Youri Tielemans,MID,Leicester,0,0,1,5.4,2021-11-07,76,Leicester City,2,False
Youri Tielemans,MID,Leicester,0,0,0,0.0,2021-11-20,0,Chelsea,0,True
Youri Tielemans,MID,Leicester,0,0,2,11.9,2021-10-30,90,Arsenal,2,True
Youri Tielemans,MID,Leicester,0,0,0,0.0,2021-12-05,0,Aston Villa,0,False
Youri Tielemans,MID,Leicester,0,0,0,0.7,2021-12-28,34,Liverpool,1,True
Youri Tielemans,MID,Leicester,0,0,3,2.2,2022-01-19,90,Tottenham,2,True
Youri Tielemans,MID,Leicester,0,1,0,2.8,2022-03-01,71,Burnley,3,False
Youri Tielemans,MID,Leicester,0,0,1,2.7,2022-03-20,90,Brentford,2,True
Youri Tielemans,MID,Leicester,0,0,1,2.9,2022-04-02,90,Manchester United,1,False
Youri Tielemans,MID,Leicester,0,0,1,1.2,2022-02-10,30,Liverpool,1,False
Youri Tielemans,MID,Leicester,0,0,1,3.8,2021-08-28,90,Norwich,2,False
Youri Tielemans,MID,Leicester,2,0,1,8.4,2022-02-13,89,West Ham,9,True
Youri Tielemans,MID,Leicester,0,0,1,8.9,2022-01-23,90,Brighton,2,True
Youri Tielemans,MID,Leicester,0,0,1,3.2,2022-04-10,90,Crystal Palace,2,True
Youri Tielemans,MID,Leicester,0,0,2,8.2,2022-02-20,90,Wolverhampton,2,False
Youri Tielemans,MID,Leicester,0,0,0,0.0,2022-03-13,0,Arsenal,0,False
Youri Tielemans,MID,Leicester,1,0,2,3.7,2022-04-17,90,Newcastle United,3,False
Youri Tielemans,MID,Leicester,0,0,1,2.7,2022-04-20,90,Everton,2,False
Youri Tielemans,MID,Leicester,0,1,0,1.9,2022-03-05,90,Leicester City,3,True
Youri Tielemans,MID,Leicester,0,1,0,1.3,2022-04-23,85,Aston Villa,3,True
Youri Tielemans,MID,Leicester,0,0,1,3.0,2022-05-01,14,Tottenham,4,False
Youri Tielemans,MID,Leicester,0,0,1,5.1,2022-05-15,90,Watford,4,False
Youri Tielemans,MID,Leicester,0,0,0,0.0,2022-05-19,0,Chelsea,0,False
Youri Tielemans,MID,Leicester,0,0,1,0.7,2021-09-11,90,Manchester City,2,True
Youri Tielemans,MID,Leicester,0,0,1,0.0,2022-05-22,90,Southampton,2,True
Youri Tielemans,MID,Leicester,0,0,2,9.1,2021-09-19,90,Brighton,5,False
Youri Tielemans,MID,Leicester,2,0,2,14.3,2021-09-25,90,Burnley,7,True
Youri Tielemans,MID,Leicester,0,0,2,3.9,2021-10-03,90,Crystal Palace,1,False
Youri Tielemans,MID,Leicester,3,0,2,12.7,2021-10-16,90,Manchester United,10,True
Youri Tielemans,MID,Leicester,3,0,1,10.5,2021-10-24,90,Brentford,10,False
Youri Tielemans,MID,Leicester,0,0,2,5.5,2022-05-08,90,Everton,2,True
Youri Tielemans,MID,Leicester,0,1,0,8.6,2022-05-11,90,Norwich,3,True
