name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Leander Dendoncker,MID,Wolves,0,1,0,4.7,2021-12-19,90,Chelsea,3,True
Leander Dendoncker,MID,Wolves,0,0,3,3.4,2022-03-18,90,Leicester City,2,True
Leander Dendoncker,MID,Wolves,0,0,0,0.3,2021-12-15,1,Brighton,1,False
Leander Dendoncker,MID,Wolves,0,0,0,0.8,2021-08-22,18,Tottenham,1,True
Leander Dendoncker,MID,Wolves,0,0,1,4.2,2022-02-10,90,Arsenal,2,True
Leander Dendoncker,MID,Wolves,0,0,0,0.0,2021-08-29,0,Manchester United,0,True
Leander Dendoncker,MID,Wolves,0,0,1,1.3,2021-12-11,86,Manchester City,1,False
Leander Dendoncker,MID,Wolves,0,1,0,7.8,2021-12-01,90,Burnley,3,True
Leander Dendoncker,MID,Wolves,0,0,1,2.7,2021-12-04,90,Liverpool,1,True
Leander Dendoncker,MID,Wolves,0,0,0,1.2,2021-08-14,24,Leeds United,1,False
Leander Dendoncker,MID,Wolves,0,0,0,0.4,2021-11-27,14,Norwich,1,False
Leander Dendoncker,MID,Wolves,0,0,0,0.0,2021-11-20,3,West Ham,1,True
Leander Dendoncker,MID,Wolves,0,0,0,0.0,2021-11-06,0,Crystal Palace,0,False
Leander Dendoncker,MID,Wolves,0,0,0,0.0,2021-11-01,1,Everton,1,True
Leander Dendoncker,MID,Wolves,0,0,1,1.7,2022-01-22,90,Brentford,2,False
Leander Dendoncker,MID,Wolves,3,1,0,9.3,2022-02-13,90,Tottenham,14,False
Leander Dendoncker,MID,Wolves,0,1,0,3.1,2022-03-13,82,Everton,3,False
Leander Dendoncker,MID,Wolves,0,0,1,6.3,2022-02-20,90,Leeds United,4,True
Leander Dendoncker,MID,Wolves,0,0,1,0.8,2022-02-24,1,Arsenal,1,False
Leander Dendoncker,MID,Wolves,0,0,0,0.0,2022-03-05,0,Crystal Palace,0,True
Leander Dendoncker,MID,Wolves,0,0,0,0.0,2022-03-10,0,Watford,0,True
Leander Dendoncker,MID,Wolves,0,0,1,4.7,2022-02-27,90,West Ham,2,False
Leander Dendoncker,MID,Wolves,0,0,0,0.2,2022-01-03,2,Manchester United,1,False
Leander Dendoncker,MID,Wolves,0,0,1,1.7,2022-01-15,90,Southampton,2,True
Leander Dendoncker,MID,Wolves,0,0,1,1.9,2022-04-02,90,Aston Villa,2,True
Leander Dendoncker,MID,Wolves,0,0,0,0.0,2022-04-08,0,Newcastle United,0,False
Leander Dendoncker,MID,Wolves,0,0,0,0.0,2021-09-11,0,Watford,0,False
Leander Dendoncker,MID,Wolves,0,0,0,0.0,2021-09-18,0,Brentford,0,True
Leander Dendoncker,MID,Wolves,0,0,3,0.0,2022-05-22,89,Liverpool,2,False
Leander Dendoncker,MID,Wolves,0,1,0,2.8,2021-09-26,90,Southampton,3,False
Leander Dendoncker,MID,Wolves,0,0,0,1.5,2021-10-02,4,Newcastle United,1,True
Leander Dendoncker,MID,Wolves,0,0,2,4.8,2021-10-16,90,Aston Villa,4,False
Leander Dendoncker,MID,Wolves,0,0,1,0.4,2021-10-23,90,Leicester City,2,False
Leander Dendoncker,MID,Wolves,0,0,2,1.2,2022-05-07,90,Chelsea,2,False
Leander Dendoncker,MID,Wolves,2,0,5,7.7,2022-05-11,90,Manchester City,9,True
Leander Dendoncker,MID,Wolves,0,0,3,1.1,2022-04-30,90,Brighton,2,True
Leander Dendoncker,MID,Wolves,0,0,1,1.4,2022-04-24,90,Burnley,2,False
Leander Dendoncker,MID,Wolves,0,0,0,0.0,2022-05-15,0,Norwich,0,True
