name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Phil Jones,DEF,Man Utd,0,0,0,0.0,2021-12-27,0,Newcastle United,0,0,False
Phil Jones,DEF,Man Utd,0,0,0,0.0,2021-12-30,0,Burnley,0,0,True
Phil Jones,DEF,Man Utd,0,0,0,0.0,2021-12-11,0,Norwich,0,0,False
Phil Jones,DEF,Man Utd,0,0,0,0.0,2021-11-28,0,Chelsea,0,0,False
Phil Jones,DEF,Man Utd,0,0,0,0.0,2022-02-08,0,Burnley,0,0,False
Phil Jones,DEF,Man Utd,0,0,0,0.0,2021-12-02,0,Arsenal,0,0,True
Phil Jones,DEF,Man Utd,0,0,0,0.0,2021-12-05,0,Crystal Palace,0,0,True
Phil Jones,DEF,Man Utd,0,0,0,0.0,2022-01-22,0,West Ham,0,0,True
Phil Jones,DEF,Man Utd,0,0,0,0.0,2022-02-12,0,Southampton,0,0,True
Phil Jones,DEF,Man Utd,0,0,0,0.0,2022-02-15,0,Brighton,0,0,True
Phil Jones,DEF,Man Utd,0,0,0,0.0,2022-03-12,0,Tottenham,0,0,True
Phil Jones,DEF,Man Utd,0,0,0,0.0,2022-03-06,0,Manchester City,0,0,False
Phil Jones,DEF,Man Utd,0,0,0,0.0,2022-02-26,0,Watford,0,0,True
Phil Jones,DEF,Man Utd,0,0,0,0.0,2022-02-20,0,Leicester City,0,0,False
Phil Jones,DEF,Man Utd,0,0,1,3.5,2022-01-03,90,Wolverhampton,0,2,True
Phil Jones,DEF,Man Utd,0,0,0,0.0,2022-01-15,0,Aston Villa,0,0,False
Phil Jones,DEF,Man Utd,0,0,0,0.0,2022-01-19,0,Brentford,0,0,False
Phil Jones,DEF,Man Utd,0,0,0,0.0,2022-04-02,0,Leeds United,0,0,True
Phil Jones,DEF,Man Utd,0,0,0,0.0,2022-04-09,0,Everton,0,0,False
Phil Jones,DEF,Man Utd,0,0,0,0.0,2022-05-22,0,Crystal Palace,0,0,False
Phil Jones,DEF,Man Utd,0,0,0,1.1,2022-05-02,15,Brentford,0,1,True
Phil Jones,DEF,Man Utd,0,0,0,0.0,2022-04-16,0,Norwich,0,0,True
Phil Jones,DEF,Man Utd,0,0,2,0.9,2022-04-19,45,Liverpool,0,0,False
Phil Jones,DEF,Man Utd,0,0,0,0.0,2022-04-23,0,Arsenal,0,0,False
Phil Jones,DEF,Man Utd,0,0,0,0.0,2022-04-28,11,Chelsea,0,1,True
Phil Jones,DEF,Man Utd,0,0,0,0.0,2022-05-07,0,Brighton,0,0,False
