name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Mathias Normann,MID,Norwich,0,0,0,0.0,2021-12-14,0,Aston Villa,0,True
Mathias Normann,MID,Norwich,0,0,0,0.0,2021-12-26,0,Arsenal,0,True
Mathias Normann,MID,Norwich,0,0,0,0.0,2021-12-11,0,Manchester United,0,True
Mathias Normann,MID,Norwich,0,0,0,0.0,2021-11-27,34,Wolverhampton,1,True
Mathias Normann,MID,Norwich,0,0,0,0.0,2021-11-30,0,Newcastle United,0,False
Mathias Normann,MID,Norwich,0,0,1,2.6,2021-11-20,90,Southampton,1,True
Mathias Normann,MID,Norwich,3,0,1,5.6,2021-11-06,90,Brentford,9,False
Mathias Normann,MID,Norwich,0,0,2,3.0,2021-10-31,90,Leicester City,2,True
Mathias Normann,MID,Norwich,0,0,0,0.0,2021-12-05,0,Tottenham,0,False
Mathias Normann,MID,Norwich,0,0,0,0.0,2021-12-28,0,Crystal Palace,0,False
Mathias Normann,MID,Norwich,0,0,0,0.0,2022-01-12,0,West Ham,0,False
Mathias Normann,MID,Norwich,0,0,0,0.0,2022-01-15,0,Everton,0,True
Mathias Normann,MID,Norwich,0,0,0,0.2,2022-02-09,15,Crystal Palace,1,True
Mathias Normann,MID,Norwich,0,0,2,0.5,2022-02-12,27,Manchester City,1,True
Mathias Normann,MID,Norwich,0,0,0,0.0,2022-01-21,0,Watford,0,False
Mathias Normann,MID,Norwich,0,0,1,1.0,2022-02-25,71,Southampton,2,False
Mathias Normann,MID,Norwich,0,0,3,2.0,2022-02-19,81,Liverpool,2,False
Mathias Normann,MID,Norwich,0,0,1,1.4,2022-03-13,45,Leicester City,1,False
Mathias Normann,MID,Norwich,0,0,3,0.7,2022-03-05,80,Brentford,2,True
Mathias Normann,MID,Norwich,0,0,2,0.2,2022-03-10,45,Chelsea,1,True
Mathias Normann,MID,Norwich,0,1,0,1.8,2022-04-02,90,Brighton,3,False
Mathias Normann,MID,Norwich,0,1,0,6.7,2022-04-10,90,Burnley,6,True
Mathias Normann,MID,Norwich,0,0,0,0.0,2021-09-11,0,Arsenal,0,False
Mathias Normann,MID,Norwich,0,0,2,1.6,2022-04-30,90,Aston Villa,2,False
Mathias Normann,MID,Norwich,0,0,5,0.0,2022-05-22,90,Tottenham,1,True
Mathias Normann,MID,Norwich,0,0,3,2.4,2022-04-16,90,Manchester United,2,False
Mathias Normann,MID,Norwich,0,0,3,1.6,2022-04-23,57,Newcastle United,1,True
Mathias Normann,MID,Norwich,0,0,2,5.7,2021-09-18,69,Watford,5,True
Mathias Normann,MID,Norwich,0,0,1,4.2,2022-05-15,69,Wolverhampton,1,False
Mathias Normann,MID,Norwich,0,0,1,4.3,2021-09-25,68,Everton,2,False
Mathias Normann,MID,Norwich,0,0,0,0.0,2022-05-08,0,West Ham,0,True
Mathias Normann,MID,Norwich,0,0,0,0.0,2022-05-11,0,Leeds United,0,False
Mathias Normann,MID,Norwich,0,1,0,9.6,2021-10-02,90,Burnley,2,False
Mathias Normann,MID,Norwich,0,1,0,2.9,2021-10-16,82,Brighton,3,True
Mathias Normann,MID,Norwich,0,0,7,0.9,2021-10-23,90,Chelsea,1,False
