name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Adam Forshaw,MID,Leeds,0,0,0,0.0,2021-08-14,0,Manchester United,0,False
Adam Forshaw,MID,Leeds,0,0,0,2.9,2021-10-31,13,Norwich,1,False
Adam Forshaw,MID,Leeds,0,0,1,2.7,2021-11-07,89,Leeds United,2,True
Adam Forshaw,MID,Leeds,0,0,2,1.9,2021-11-21,71,Tottenham,1,False
Adam Forshaw,MID,Leeds,0,1,0,3.9,2021-11-27,90,Brighton,3,False
Adam Forshaw,MID,Leeds,0,1,0,3.4,2021-11-30,90,Crystal Palace,2,True
Adam Forshaw,MID,Leeds,0,0,2,3.8,2021-12-05,90,Brentford,2,True
Adam Forshaw,MID,Leeds,0,0,3,2.6,2021-12-11,90,Chelsea,2,False
Adam Forshaw,MID,Leeds,0,0,7,1.9,2021-12-14,90,Manchester City,2,False
Adam Forshaw,MID,Leeds,0,0,4,2.6,2021-12-18,90,Arsenal,2,True
Adam Forshaw,MID,Leeds,0,0,0,0.0,2021-08-21,0,Everton,0,True
Adam Forshaw,MID,Leeds,0,0,1,1.6,2022-01-02,90,Burnley,2,True
Adam Forshaw,MID,Leeds,0,0,0,4.3,2022-01-16,21,West Ham,4,False
Adam Forshaw,MID,Leeds,0,0,0,0.0,2022-01-22,0,Newcastle United,0,True
Adam Forshaw,MID,Leeds,0,0,0,0.1,2022-02-09,5,Aston Villa,1,False
Adam Forshaw,MID,Leeds,0,0,1,0.5,2022-02-12,45,Everton,1,False
Adam Forshaw,MID,Leeds,0,0,4,5.4,2022-02-20,90,Manchester United,1,True
Adam Forshaw,MID,Leeds,0,0,6,2.0,2022-02-23,90,Liverpool,2,False
Adam Forshaw,MID,Leeds,0,0,4,2.3,2022-02-26,90,Tottenham,2,True
Adam Forshaw,MID,Leeds,0,0,0,0.4,2022-03-05,20,Leeds United,0,False
Adam Forshaw,MID,Leeds,0,0,2,1.3,2022-03-10,66,Aston Villa,2,True
Adam Forshaw,MID,Leeds,0,0,1,2.4,2022-03-13,90,Norwich,2,True
Adam Forshaw,MID,Leeds,0,0,0,0.0,2021-08-29,0,Burnley,0,False
Adam Forshaw,MID,Leeds,0,0,2,3.0,2022-03-18,90,Wolverhampton,1,False
Adam Forshaw,MID,Leeds,0,0,1,4.0,2022-04-02,90,Southampton,2,True
Adam Forshaw,MID,Leeds,0,0,0,0.0,2022-04-09,0,Watford,0,False
Adam Forshaw,MID,Leeds,0,0,0,0.0,2022-04-25,0,Crystal Palace,0,False
Adam Forshaw,MID,Leeds,0,0,0,0.0,2022-04-30,0,Manchester City,0,True
Adam Forshaw,MID,Leeds,0,0,0,0.0,2022-05-08,0,Arsenal,0,False
Adam Forshaw,MID,Leeds,0,0,0,0.0,2022-05-11,0,Chelsea,0,True
Adam Forshaw,MID,Leeds,0,0,0,0.0,2022-05-15,0,Brighton,0,True
Adam Forshaw,MID,Leeds,0,0,0,0.0,2022-05-22,0,Brentford,0,False
Adam Forshaw,MID,Leeds,0,0,0,0.0,2021-09-12,0,Liverpool,0,True
Adam Forshaw,MID,Leeds,0,0,0,0.0,2021-09-17,0,Newcastle United,0,False
Adam Forshaw,MID,Leeds,0,0,0,0.0,2021-09-25,0,West Ham,0,True
Adam Forshaw,MID,Leeds,0,0,0,0.0,2021-10-02,0,Watford,0,True
Adam Forshaw,MID,Leeds,0,0,0,0.3,2021-10-16,26,Southampton,1,False
Adam Forshaw,MID,Leeds,0,0,0,0.0,2021-10-23,0,Wolverhampton,0,True
