name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Charlie Taylor,DEF,Burnley,0,0,2,3.2,2021-08-14,90,Brighton,0,1,True
Charlie Taylor,DEF,Burnley,0,0,2,2.9,2021-08-21,90,Liverpool,0,1,False
Charlie Taylor,DEF,Burnley,0,1,0,5.7,2021-12-12,90,West Ham,0,5,True
Charlie Taylor,DEF,Burnley,3,1,0,2.9,2021-12-01,90,Wolverhampton,0,9,False
Charlie Taylor,DEF,Burnley,0,0,3,1.5,2021-11-20,90,Crystal Palace,0,1,True
Charlie Taylor,DEF,Burnley,0,0,1,4.1,2021-11-06,90,Chelsea,0,2,False
Charlie Taylor,DEF,Burnley,1,0,1,5.2,2021-10-30,90,Brentford,0,6,True
Charlie Taylor,DEF,Burnley,0,0,1,3.1,2021-12-04,90,Newcastle United,0,2,False
Charlie Taylor,DEF,Burnley,0,0,3,0.9,2021-12-30,90,Manchester United,0,1,False
Charlie Taylor,DEF,Burnley,0,0,3,5.4,2022-01-02,90,Leicester City,0,1,False
Charlie Taylor,DEF,Burnley,0,0,0,0.9,2022-02-26,30,Crystal Palace,0,1,False
Charlie Taylor,DEF,Burnley,0,0,2,1.3,2022-03-01,90,Leeds United,0,1,True
Charlie Taylor,DEF,Burnley,0,0,0,0.0,2022-02-08,0,Manchester United,0,0,True
Charlie Taylor,DEF,Burnley,0,0,2,0.8,2022-04-02,90,Manchester City,0,1,True
Charlie Taylor,DEF,Burnley,0,0,2,4.7,2022-04-06,90,Everton,0,4,True
Charlie Taylor,DEF,Burnley,0,0,1,3.0,2021-08-29,90,Leicester City,0,2,True
Charlie Taylor,DEF,Burnley,0,0,0,0.0,2022-02-13,0,Liverpool,0,0,True
Charlie Taylor,DEF,Burnley,0,0,0,0.0,2022-01-23,0,Arsenal,0,0,False
Charlie Taylor,DEF,Burnley,0,0,0,0.0,2022-02-05,0,Watford,0,0,True
Charlie Taylor,DEF,Burnley,0,0,2,3.8,2022-04-10,90,Norwich,0,0,False
Charlie Taylor,DEF,Burnley,0,0,0,0.0,2022-02-19,0,Brighton,0,0,False
Charlie Taylor,DEF,Burnley,0,0,0,0.0,2022-02-23,0,Tottenham,0,0,True
Charlie Taylor,DEF,Burnley,0,0,2,1.1,2022-03-12,90,Brentford,0,1,False
Charlie Taylor,DEF,Burnley,0,0,4,2.0,2022-03-05,90,Chelsea,0,0,True
Charlie Taylor,DEF,Burnley,0,0,1,3.1,2022-05-15,90,Tottenham,0,2,False
Charlie Taylor,DEF,Burnley,0,0,1,5.0,2022-05-19,90,Aston Villa,0,2,False
Charlie Taylor,DEF,Burnley,0,0,1,1.0,2022-04-17,90,West Ham,0,2,False
Charlie Taylor,DEF,Burnley,0,1,0,4.6,2022-04-21,90,Southampton,0,6,True
Charlie Taylor,DEF,Burnley,0,1,0,1.0,2022-04-24,90,Wolverhampton,0,5,True
Charlie Taylor,DEF,Burnley,1,0,1,4.6,2022-04-30,90,Watford,0,6,False
Charlie Taylor,DEF,Burnley,0,0,3,5.1,2021-09-13,90,Everton,0,1,False
Charlie Taylor,DEF,Burnley,0,0,2,0.0,2022-05-22,90,Newcastle United,0,1,True
Charlie Taylor,DEF,Burnley,0,0,1,3.1,2021-09-18,90,Arsenal,0,2,True
Charlie Taylor,DEF,Burnley,0,0,2,2.1,2021-09-25,90,Leeds United,0,1,False
Charlie Taylor,DEF,Burnley,0,0,3,0.5,2022-05-07,90,Aston Villa,0,1,True
Charlie Taylor,DEF,Burnley,3,1,0,6.8,2021-10-02,90,Norwich,0,9,True
Charlie Taylor,DEF,Burnley,0,0,0,0.0,2021-10-16,0,Manchester City,0,0,False
Charlie Taylor,DEF,Burnley,0,0,2,1.9,2021-10-23,90,Southampton,0,1,False
