name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Marcus Rashford,MID,Man Utd,0,0,1,4.8,2021-12-27,90,Newcastle United,2,False
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2021-12-30,0,Burnley,0,True
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2021-08-22,0,Southampton,0,False
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2021-08-29,0,Wolverhampton,0,False
Marcus Rashford,MID,Man Utd,0,0,1,9.1,2022-02-08,84,Burnley,2,False
Marcus Rashford,MID,Man Utd,0,0,2,6.8,2021-12-02,78,Arsenal,5,True
Marcus Rashford,MID,Man Utd,0,1,0,4.1,2021-12-11,90,Norwich,3,False
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2021-08-14,0,Leicester City,0,True
Marcus Rashford,MID,Man Utd,0,0,1,0.9,2021-11-28,76,Chelsea,1,False
Marcus Rashford,MID,Man Utd,0,1,0,5.9,2021-12-05,75,Crystal Palace,3,True
Marcus Rashford,MID,Man Utd,0,0,2,3.4,2021-11-20,45,Watford,1,False
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2021-11-06,23,Manchester City,1,True
Marcus Rashford,MID,Man Utd,0,0,0,5.0,2021-10-30,19,Tottenham,6,False
Marcus Rashford,MID,Man Utd,0,0,0,7.2,2022-01-22,28,West Ham,6,True
Marcus Rashford,MID,Man Utd,0,0,1,3.5,2022-02-12,81,Southampton,4,True
Marcus Rashford,MID,Man Utd,0,0,0,1.4,2022-02-15,11,Brighton,1,True
Marcus Rashford,MID,Man Utd,0,0,1,0.7,2022-03-12,67,Tottenham,2,True
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2022-02-20,0,Leicester City,0,False
Marcus Rashford,MID,Man Utd,0,0,2,0.5,2022-03-06,26,Manchester City,1,False
Marcus Rashford,MID,Man Utd,0,0,0,0.8,2022-02-26,16,Watford,1,True
Marcus Rashford,MID,Man Utd,0,0,1,0.6,2022-01-03,15,Wolverhampton,1,True
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2022-01-15,0,Aston Villa,0,False
Marcus Rashford,MID,Man Utd,0,0,1,5.3,2022-01-19,19,Brentford,6,False
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2021-09-11,0,Newcastle United,0,True
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2021-09-19,0,West Ham,0,False
Marcus Rashford,MID,Man Utd,0,0,1,0.7,2022-04-02,35,Leeds United,1,True
Marcus Rashford,MID,Man Utd,0,0,1,6.4,2022-04-09,63,Everton,2,False
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2022-05-22,0,Crystal Palace,0,False
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2021-09-25,0,Aston Villa,0,True
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2021-10-02,0,Everton,0,True
Marcus Rashford,MID,Man Utd,0,0,3,5.4,2021-10-16,25,Leeds United,6,False
Marcus Rashford,MID,Man Utd,0,0,5,4.8,2021-10-24,61,Liverpool,2,True
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2022-05-07,0,Brighton,0,False
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2022-05-02,0,Brentford,0,True
Marcus Rashford,MID,Man Utd,0,0,0,0.1,2022-04-23,13,Arsenal,1,False
Marcus Rashford,MID,Man Utd,0,0,1,0.2,2022-04-28,78,Chelsea,2,True
Marcus Rashford,MID,Man Utd,0,0,0,1.2,2022-04-16,16,Norwich,1,True
Marcus Rashford,MID,Man Utd,0,0,4,0.6,2022-04-19,90,Liverpool,2,False
