name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Christian Benteke,FWD,Crystal Palace,0,7.1,2022-01-01,67,West Ham,2,True
Christian Benteke,FWD,Crystal Palace,0,0.0,2022-02-26,0,Burnley,0,True
Christian Benteke,FWD,Crystal Palace,0,0.2,2022-01-14,9,Brighton,1,False
Christian Benteke,FWD,Crystal Palace,0,0.0,2021-12-26,0,Tottenham,0,False
Christian Benteke,FWD,Crystal Palace,0,0.2,2021-12-28,9,Norwich,1,True
Christian Benteke,FWD,Crystal Palace,0,0.0,2022-04-04,0,Arsenal,0,True
Christian Benteke,FWD,Crystal Palace,0,0.9,2021-12-15,26,Southampton,1,True
Christian Benteke,FWD,Crystal Palace,0,2.8,2021-08-21,90,Brentford,1,True
Christian Benteke,FWD,Crystal Palace,0,0.0,2022-04-10,0,Leeds United,0,False
Christian Benteke,FWD,Crystal Palace,0,0.1,2021-08-14,33,Chelsea,1,False
Christian Benteke,FWD,Crystal Palace,0,7.6,2021-08-28,90,West Ham,5,False
Christian Benteke,FWD,Crystal Palace,0,4.4,2021-12-12,16,Everton,1,True
Christian Benteke,FWD,Crystal Palace,0,5.3,2021-11-27,90,Aston Villa,2,True
Christian Benteke,FWD,Crystal Palace,0,1.0,2021-10-30,25,Manchester City,1,False
Christian Benteke,FWD,Crystal Palace,0,5.0,2021-12-05,66,Manchester United,2,False
Christian Benteke,FWD,Crystal Palace,3,15.9,2021-11-20,90,Burnley,12,False
Christian Benteke,FWD,Crystal Palace,0,2.7,2021-11-30,22,Leicester City,1,False
Christian Benteke,FWD,Crystal Palace,0,0.0,2022-02-09,0,Norwich,0,False
Christian Benteke,FWD,Crystal Palace,0,6.2,2021-11-06,88,Wolverhampton,2,True
Christian Benteke,FWD,Crystal Palace,0,0.0,2022-02-12,0,Brentford,0,False
Christian Benteke,FWD,Crystal Palace,0,0.0,2022-01-23,13,Liverpool,1,True
Christian Benteke,FWD,Crystal Palace,0,0.0,2022-04-20,0,Newcastle United,0,False
Christian Benteke,FWD,Crystal Palace,0,0.4,2022-04-25,6,Leicester City,1,True
Christian Benteke,FWD,Crystal Palace,0,0.0,2022-04-30,0,Southampton,0,False
Christian Benteke,FWD,Crystal Palace,0,0.0,2022-03-14,0,Manchester City,0,True
Christian Benteke,FWD,Crystal Palace,0,0.3,2022-03-05,21,Wolverhampton,1,False
Christian Benteke,FWD,Crystal Palace,0,0.0,2022-02-19,0,Chelsea,0,True
Christian Benteke,FWD,Crystal Palace,0,0.0,2022-02-23,0,Watford,0,False
Christian Benteke,FWD,Crystal Palace,0,1.4,2022-05-15,12,Aston Villa,1,False
Christian Benteke,FWD,Crystal Palace,0,0.3,2022-05-19,9,Everton,1,False
Christian Benteke,FWD,Crystal Palace,0,4.8,2021-09-18,64,Liverpool,2,False
Christian Benteke,FWD,Crystal Palace,0,2.2,2021-09-11,83,Tottenham,2,True
Christian Benteke,FWD,Crystal Palace,0,1.7,2021-09-27,18,Brighton,1,True
Christian Benteke,FWD,Crystal Palace,0,0.3,2021-10-03,5,Leeds United,1,True
Christian Benteke,FWD,Crystal Palace,3,7.3,2021-10-18,90,Arsenal,9,False
Christian Benteke,FWD,Crystal Palace,0,16.2,2021-10-23,90,Newcastle United,5,True
Christian Benteke,FWD,Crystal Palace,0,0.0,2022-05-22,0,Manchester United,0,True
Christian Benteke,FWD,Crystal Palace,0,0.0,2022-05-07,0,Watford,0,True
