name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Tom Cleverley,MID,Watford,0,0,0,0.0,2021-12-28,0,West Ham,0,True
Tom Cleverley,MID,Watford,0,0,2,5.6,2021-08-21,90,Brighton,2,False
Tom Cleverley,MID,Watford,0,0,1,3.7,2021-08-14,78,Aston Villa,5,True
Tom Cleverley,MID,Watford,0,0,0,5.1,2021-12-10,57,Brentford,4,False
Tom Cleverley,MID,Watford,0,0,0,0.5,2021-08-29,19,Tottenham,1,False
Tom Cleverley,MID,Watford,0,0,3,7.4,2021-11-28,45,Leeds United,1,False
Tom Cleverley,MID,Watford,0,0,1,2.0,2022-02-08,76,West Ham,2,False
Tom Cleverley,MID,Watford,0,0,2,6.6,2021-12-01,84,Chelsea,1,True
Tom Cleverley,MID,Watford,0,0,0,2.1,2021-10-30,45,Southampton,1,True
Tom Cleverley,MID,Watford,0,0,1,0.9,2021-11-20,90,Manchester United,2,True
Tom Cleverley,MID,Watford,0,0,2,1.6,2021-12-04,45,Manchester City,1,True
Tom Cleverley,MID,Watford,0,0,0,0.0,2021-11-07,0,Arsenal,0,False
Tom Cleverley,MID,Watford,0,0,1,1.0,2022-02-12,69,Brighton,2,True
Tom Cleverley,MID,Watford,0,0,1,4.8,2022-01-21,58,Norwich,1,True
Tom Cleverley,MID,Watford,0,0,0,1.3,2022-02-05,20,Burnley,0,False
Tom Cleverley,MID,Watford,0,1,0,2.7,2022-02-26,79,Manchester United,3,False
Tom Cleverley,MID,Watford,0,0,1,0.0,2022-01-01,1,Tottenham,1,True
Tom Cleverley,MID,Watford,0,0,0,0.0,2022-03-13,0,Southampton,0,False
Tom Cleverley,MID,Watford,0,0,3,2.7,2022-03-06,88,Arsenal,2,True
Tom Cleverley,MID,Watford,0,0,3,0.7,2022-03-10,72,Wolverhampton,2,False
Tom Cleverley,MID,Watford,0,1,0,5.4,2022-02-19,90,Aston Villa,3,False
Tom Cleverley,MID,Watford,0,0,2,2.1,2022-02-23,72,Crystal Palace,2,True
Tom Cleverley,MID,Watford,0,0,0,0.0,2022-01-15,13,Newcastle United,1,False
Tom Cleverley,MID,Watford,0,0,1,0.4,2022-04-02,12,Liverpool,1,False
Tom Cleverley,MID,Watford,0,0,0,0.0,2022-04-09,0,Leicester City,0,True
Tom Cleverley,MID,Watford,0,0,1,6.8,2021-09-18,81,Norwich,2,False
Tom Cleverley,MID,Watford,0,0,0,0.0,2021-09-11,0,Wolverhampton,0,True
Tom Cleverley,MID,Watford,0,0,0,0.0,2022-04-30,0,Burnley,0,True
Tom Cleverley,MID,Watford,0,0,1,0.0,2021-09-25,45,Newcastle United,1,True
Tom Cleverley,MID,Watford,0,0,0,0.0,2021-10-02,0,Leicester City,0,False
Tom Cleverley,MID,Watford,0,0,2,0.0,2022-05-22,90,Chelsea,2,False
Tom Cleverley,MID,Watford,0,0,3,0.5,2021-10-16,45,Liverpool,1,True
Tom Cleverley,MID,Watford,0,0,0,0.0,2021-10-23,0,Everton,0,False
Tom Cleverley,MID,Watford,0,0,5,0.1,2022-04-23,90,Manchester City,2,False
Tom Cleverley,MID,Watford,0,0,1,0.3,2022-04-16,6,Brentford,1,True
Tom Cleverley,MID,Watford,0,0,0,0.0,2022-05-15,0,Leeds United,0,True
Tom Cleverley,MID,Watford,0,0,1,0.3,2022-05-07,51,Crystal Palace,1,False
Tom Cleverley,MID,Watford,0,0,0,0.0,2022-05-11,0,Everton,0,True
