name,position,team,xP,assists,bonus,clean_sheets,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,total_points,was_home,yellow_cards
Michael Keane,DEF,Everton,2.2,0,0,0,4,1,0,4.7,90,Southampton,0,0,0,2,True,0
Michael Keane,DEF,Everton,4.5,1,2,0,100,2,0,7.7,90,Wolverhampton,0,0,0,6,False,0
Michael Keane,DEF,Everton,5.0,0,0,1,106,0,0,2.5,90,Tottenham,0,0,0,6,True,0
Michael Keane,DEF,Everton,3.2,0,0,0,115,3,0,1.7,90,Manchester City,0,0,0,1,False,0
Michael Keane,DEF,Everton,3.8,0,0,0,122,1,0,2.8,90,Brentford,0,0,0,2,False,0
Michael Keane,DEF,Everton,1.2,0,0,0,132,4,0,4.6,90,Liverpool,0,0,0,0,True,0
Michael Keane,DEF,Everton,0.7,0,0,0,142,1,0,1.8,90,Arsenal,0,0,0,2,True,0
Michael Keane,DEF,Everton,1.2,0,0,0,156,3,0,1.7,90,Crystal Palace,0,0,0,1,False,0
Michael Keane,DEF,Everton,0.3,0,0,0,168,1,0,2.8,90,Chelsea,0,0,0,2,False,0
Michael Keane,DEF,Everton,1.5,0,0,0,14,2,0,4.0,90,Leicester City,0,0,0,1,False,0
Michael Keane,DEF,Everton,1.5,0,0,0,205,3,0,1.4,90,Brighton,0,0,0,1,True,0
Michael Keane,DEF,Everton,0.0,0,0,0,217,2,0,1.9,90,Norwich,1,0,0,-2,False,1
Michael Keane,DEF,Everton,-1.0,0,0,0,225,0,0,0.0,0,Aston Villa,0,0,0,0,True,0
Michael Keane,DEF,Everton,0.2,0,0,0,239,3,0,1.5,90,Newcastle United,0,0,0,1,False,0
Michael Keane,DEF,Everton,4.7,0,1,1,244,0,1,6.5,90,Leicester City,0,0,0,13,True,0
Michael Keane,DEF,Everton,5.0,0,0,0,258,2,0,1.9,90,Southampton,0,0,0,1,False,0
Michael Keane,DEF,Everton,3.2,0,0,0,266,1,0,1.1,90,Manchester City,0,0,0,2,True,0
Michael Keane,DEF,Everton,3.0,0,0,0,278,3,0,0.0,45,Tottenham,1,0,0,-2,False,0
Michael Keane,DEF,Everton,2.7,0,0,0,286,0,0,0.0,0,Wolverhampton,0,0,0,0,True,0
Michael Keane,DEF,Everton,2.7,0,1,1,195,0,0,1.7,90,Newcastle United,0,0,0,7,True,0
Michael Keane,DEF,Everton,3.0,0,0,1,22,0,0,2.8,90,Brighton,0,0,0,6,False,0
Michael Keane,DEF,Everton,1.9,0,0,0,309,2,0,1.8,64,West Ham,0,0,1,-2,False,0
Michael Keane,DEF,Everton,1.9,0,0,0,183,0,0,0.0,0,Burnley,0,0,0,0,False,0
Michael Keane,DEF,Everton,1.2,0,0,1,314,0,0,2.7,90,Manchester United,0,0,0,6,True,0
Michael Keane,DEF,Everton,0.5,0,0,0,172,0,0,0.0,0,Leeds United,0,0,0,0,True,0
Michael Keane,DEF,Everton,-0.5,0,0,0,338,2,0,1.8,90,Liverpool,0,0,0,1,False,0
Michael Keane,DEF,Everton,-0.2,0,0,0,342,0,0,0.0,0,Chelsea,0,0,0,0,True,0
Michael Keane,DEF,Everton,5.9,0,1,1,357,0,0,1.9,72,Leeds United,0,0,0,7,False,0
Michael Keane,DEF,Everton,5.9,0,2,1,299,0,0,7.1,90,Watford,0,0,0,8,False,0
Michael Keane,DEF,Everton,5.7,0,0,0,362,0,0,0.0,0,Brentford,0,0,0,0,True,0
Michael Keane,DEF,Everton,5.7,0,0,0,322,2,1,6.8,90,Crystal Palace,0,0,0,6,True,1
Michael Keane,DEF,Everton,2.1,0,0,0,371,5,0,0.0,90,Arsenal,0,0,0,0,False,0
Michael Keane,DEF,Everton,5.8,0,1,0,35,1,1,9.6,90,Burnley,0,0,0,9,True,0
Michael Keane,DEF,Everton,4.2,0,0,0,41,3,0,2.6,90,Aston Villa,0,0,0,1,False,0
Michael Keane,DEF,Everton,7.0,0,2,1,55,0,0,2.9,90,Norwich,0,0,0,8,True,0
Michael Keane,DEF,Everton,5.0,0,0,0,67,1,0,1.5,90,Manchester United,0,0,0,2,False,0
Michael Keane,DEF,Everton,4.0,0,0,0,74,1,0,2.6,90,West Ham,0,0,0,2,True,0
Michael Keane,DEF,Everton,5.0,1,1,0,86,5,0,6.0,90,Watford,0,0,0,4,True,0
