name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Che Adams,FWD,Southampton,0,0.0,2021-12-15,0,Crystal Palace,0,False
Che Adams,FWD,Southampton,0,0.2,2021-12-26,9,West Ham,1,False
Che Adams,FWD,Southampton,0,0.0,2021-12-11,0,Arsenal,0,False
Che Adams,FWD,Southampton,3,11.3,2021-12-01,90,Leeds United,9,True
Che Adams,FWD,Southampton,0,5.5,2021-08-14,90,Everton,5,False
Che Adams,FWD,Southampton,1,7.7,2021-10-30,90,Watford,7,False
Che Adams,FWD,Southampton,0,5.2,2021-11-05,90,Aston Villa,2,True
Che Adams,FWD,Southampton,0,4.8,2021-12-04,90,Brighton,2,True
Che Adams,FWD,Southampton,0,4.1,2021-08-22,90,Manchester United,5,True
Che Adams,FWD,Southampton,3,9.2,2021-11-20,61,Norwich,9,False
Che Adams,FWD,Southampton,0,1.3,2021-11-27,45,Liverpool,1,False
Che Adams,FWD,Southampton,0,0.0,2021-12-28,0,Tottenham,0,True
Che Adams,FWD,Southampton,0,0.7,2022-01-22,90,Manchester City,2,True
Che Adams,FWD,Southampton,1,12.4,2022-02-09,87,Tottenham,7,False
Che Adams,FWD,Southampton,3,6.5,2022-02-12,90,Manchester United,9,False
Che Adams,FWD,Southampton,0,5.0,2021-08-28,70,Newcastle United,2,False
Che Adams,FWD,Southampton,0,11.4,2022-02-19,90,Everton,5,True
Che Adams,FWD,Southampton,0,6.0,2022-03-13,90,Watford,5,True
Che Adams,FWD,Southampton,0,3.3,2022-03-05,90,Aston Villa,2,False
Che Adams,FWD,Southampton,0,4.9,2022-03-10,90,Newcastle United,2,True
Che Adams,FWD,Southampton,0,5.2,2022-01-11,25,Brentford,5,True
Che Adams,FWD,Southampton,0,2.1,2022-01-15,45,Wolverhampton,1,False
Che Adams,FWD,Southampton,0,12.7,2022-02-25,82,Norwich,6,True
Che Adams,FWD,Southampton,0,7.1,2022-04-02,86,Leicester City,2,False
Che Adams,FWD,Southampton,0,0.0,2022-05-22,27,Leeds United,1,False
Che Adams,FWD,Southampton,0,4.9,2022-04-09,90,Chelsea,2,True
Che Adams,FWD,Southampton,0,0.0,2021-09-11,0,West Ham,0,True
Che Adams,FWD,Southampton,0,0.0,2022-05-07,0,Brentford,0,False
Che Adams,FWD,Southampton,0,0.2,2022-05-17,8,Liverpool,1,True
Che Adams,FWD,Southampton,0,1.7,2021-09-18,67,Manchester City,2,False
Che Adams,FWD,Southampton,0,7.2,2021-09-26,63,Wolverhampton,2,True
Che Adams,FWD,Southampton,0,0.0,2021-10-02,0,Chelsea,0,False
Che Adams,FWD,Southampton,0,5.5,2022-04-30,64,Crystal Palace,2,True
Che Adams,FWD,Southampton,0,0.0,2022-04-16,0,Arsenal,0,True
Che Adams,FWD,Southampton,0,4.0,2022-04-21,24,Burnley,1,False
Che Adams,FWD,Southampton,0,6.0,2022-04-24,90,Brighton,2,False
Che Adams,FWD,Southampton,0,0.0,2021-10-16,0,Leicester City,0,True
Che Adams,FWD,Southampton,0,0.3,2021-10-23,11,Burnley,1,True
