name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Abu Kamara,FWD,Norwich,0,0.0,2022-04-02,0,Brighton,0,False
Abu Kamara,FWD,Norwich,0,0.0,2022-04-10,0,Burnley,0,True
Abu Kamara,FWD,Norwich,0,0.0,2022-05-22,0,Tottenham,0,True
Abu Kamara,FWD,Norwich,0,0.0,2022-05-08,0,West Ham,0,True
Abu Kamara,FWD,Norwich,0,0.0,2022-05-11,0,Leeds United,0,False
Abu Kamara,FWD,Norwich,0,0.0,2022-04-30,0,Aston Villa,0,False
Abu Kamara,FWD,Norwich,0,0.0,2022-04-16,0,Manchester United,0,False
Abu Kamara,FWD,Norwich,0,0.0,2022-04-23,0,Newcastle United,0,True
Abu Kamara,FWD,Norwich,0,0.0,2022-05-15,0,Wolverhampton,0,False
