name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Marcus Forss,FWD,Brentford,0,0.1,2021-08-13,4,Arsenal,1,True
Marcus Forss,FWD,Brentford,0,2.4,2021-10-30,90,Burnley,2,False
Marcus Forss,FWD,Brentford,0,0.3,2021-11-06,21,Norwich,1,True
Marcus Forss,FWD,Brentford,0,0.0,2021-11-20,0,Newcastle United,0,False
Marcus Forss,FWD,Brentford,0,0.0,2021-11-28,0,Everton,0,True
Marcus Forss,FWD,Brentford,0,0.0,2021-12-02,0,Tottenham,0,False
Marcus Forss,FWD,Brentford,0,0.0,2021-12-05,0,Leicester City,0,False
Marcus Forss,FWD,Brentford,0,2.9,2021-12-10,21,Watford,4,True
Marcus Forss,FWD,Brentford,0,0.0,2021-12-26,0,Brighton,0,False
Marcus Forss,FWD,Brentford,0,0.0,2021-08-21,0,Crystal Palace,0,False
Marcus Forss,FWD,Brentford,0,0.0,2021-12-29,0,Manchester City,0,True
Marcus Forss,FWD,Brentford,0,0.0,2022-01-02,0,Aston Villa,0,True
Marcus Forss,FWD,Brentford,0,0.0,2022-01-11,0,Southampton,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-01-16,0,Liverpool,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-01-19,0,Manchester United,0,True
Marcus Forss,FWD,Brentford,0,0.2,2022-01-22,11,Wolverhampton,1,True
Marcus Forss,FWD,Brentford,0,0.0,2022-02-09,0,Manchester City,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-02-12,0,Crystal Palace,0,True
Marcus Forss,FWD,Brentford,0,0.0,2022-02-19,0,Arsenal,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-02-26,0,Newcastle United,0,True
Marcus Forss,FWD,Brentford,0,0.0,2022-03-05,0,Norwich,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-03-12,0,Burnley,0,True
Marcus Forss,FWD,Brentford,0,0.0,2021-08-28,0,Aston Villa,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-03-20,0,Leeds United,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-04-02,0,Chelsea,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-04-10,0,West Ham,0,True
Marcus Forss,FWD,Brentford,0,0.0,2022-04-16,0,Watford,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-04-23,0,Tottenham,0,True
Marcus Forss,FWD,Brentford,0,0.0,2022-05-02,0,Manchester United,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-05-07,0,Southampton,0,True
Marcus Forss,FWD,Brentford,0,0.0,2022-05-15,0,Everton,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-05-22,0,Leicester City,0,True
Marcus Forss,FWD,Brentford,0,0.0,2021-09-11,0,Brighton,0,True
Marcus Forss,FWD,Brentford,0,0.0,2021-09-18,0,Wolverhampton,0,False
Marcus Forss,FWD,Brentford,0,0.0,2021-09-25,0,Liverpool,0,True
Marcus Forss,FWD,Brentford,0,0.0,2021-10-03,0,West Ham,0,False
Marcus Forss,FWD,Brentford,0,2.7,2021-10-16,23,Chelsea,1,True
Marcus Forss,FWD,Brentford,0,0.1,2021-10-24,33,Leeds United,1,True
