name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Stuart Armstrong,MID,Southampton,0,0,0,1.5,2021-12-26,1,West Ham,1,False
Stuart Armstrong,MID,Southampton,0,0,1,3.4,2021-12-28,90,Tottenham,2,True
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-12-15,0,Crystal Palace,0,False
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-08-22,0,Manchester United,0,True
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-08-14,0,Everton,0,False
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-12-11,0,Arsenal,0,False
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-08-28,0,Newcastle United,0,False
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-11-27,0,Liverpool,0,False
Stuart Armstrong,MID,Southampton,0,0,2,6.8,2022-02-09,90,Tottenham,2,False
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-12-01,0,Leeds United,0,True
Stuart Armstrong,MID,Southampton,0,0,0,0.1,2021-10-30,20,Watford,1,False
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-11-20,0,Norwich,0,False
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-12-04,0,Brighton,0,True
Stuart Armstrong,MID,Southampton,0,0,0,4.2,2021-11-05,55,Aston Villa,1,True
Stuart Armstrong,MID,Southampton,0,0,1,4.4,2022-02-12,90,Manchester United,2,False
Stuart Armstrong,MID,Southampton,0,1,0,11.9,2022-02-25,90,Norwich,3,True
Stuart Armstrong,MID,Southampton,0,0,1,2.6,2022-01-22,81,Manchester City,1,True
Stuart Armstrong,MID,Southampton,0,0,0,0.3,2022-01-11,20,Brentford,1,True
Stuart Armstrong,MID,Southampton,0,0,2,3.3,2022-03-13,90,Watford,2,True
Stuart Armstrong,MID,Southampton,0,0,1,2.4,2022-01-15,19,Wolverhampton,1,False
Stuart Armstrong,MID,Southampton,0,0,4,3.3,2022-03-05,90,Aston Villa,2,False
Stuart Armstrong,MID,Southampton,1,0,2,14.6,2022-03-10,90,Newcastle United,8,True
Stuart Armstrong,MID,Southampton,2,1,0,7.7,2022-02-19,90,Everton,10,True
Stuart Armstrong,MID,Southampton,0,0,0,2.3,2022-04-02,26,Leicester City,1,False
Stuart Armstrong,MID,Southampton,0,0,6,4.1,2022-04-09,90,Chelsea,2,True
Stuart Armstrong,MID,Southampton,0,0,1,0.9,2022-04-30,25,Crystal Palace,1,True
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-09-18,0,Manchester City,0,False
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-09-11,0,West Ham,0,True
Stuart Armstrong,MID,Southampton,0,1,0,4.4,2022-04-16,81,Arsenal,3,True
Stuart Armstrong,MID,Southampton,0,0,2,3.1,2022-04-21,65,Burnley,2,False
Stuart Armstrong,MID,Southampton,0,0,0,2.6,2022-04-24,24,Brighton,1,False
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-09-26,0,Wolverhampton,0,True
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-10-02,0,Chelsea,0,False
Stuart Armstrong,MID,Southampton,0,0,4,0.0,2022-05-22,90,Leeds United,5,False
Stuart Armstrong,MID,Southampton,0,0,0,2.1,2021-10-16,31,Leicester City,1,True
Stuart Armstrong,MID,Southampton,0,0,0,3.1,2021-10-23,16,Burnley,1,True
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2022-05-17,19,Liverpool,1,True
Stuart Armstrong,MID,Southampton,0,0,3,9.1,2022-05-07,82,Brentford,2,False
