name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Christian Eriksen,MID,Brentford,0,0,0,0.0,2022-02-09,0,Manchester City,0,False
Christian Eriksen,MID,Brentford,0,0,0,0.0,2022-02-12,0,Crystal Palace,0,True
Christian Eriksen,MID,Brentford,0,0,0,0.0,2022-02-19,0,Arsenal,0,False
Christian Eriksen,MID,Brentford,0,0,0,2.8,2022-02-26,38,Newcastle United,1,True
Christian Eriksen,MID,Brentford,0,0,1,3.8,2022-03-05,90,Norwich,1,False
Christian Eriksen,MID,Brentford,0,1,0,7.2,2022-03-12,90,Burnley,6,True
Christian Eriksen,MID,Brentford,0,0,0,0.0,2022-03-20,0,Leeds United,0,False
Christian Eriksen,MID,Brentford,2,0,1,11.6,2022-04-02,90,Chelsea,9,False
Christian Eriksen,MID,Brentford,0,1,0,6.8,2022-04-10,90,West Ham,3,True
Christian Eriksen,MID,Brentford,0,0,1,9.7,2022-04-16,90,Watford,5,False
Christian Eriksen,MID,Brentford,0,1,0,13.0,2022-04-23,90,Tottenham,3,True
Christian Eriksen,MID,Brentford,0,0,3,7.9,2022-05-02,90,Manchester United,2,False
Christian Eriksen,MID,Brentford,0,1,0,10.2,2022-05-07,90,Southampton,6,True
Christian Eriksen,MID,Brentford,0,0,2,13.8,2022-05-15,90,Everton,5,False
Christian Eriksen,MID,Brentford,0,0,2,0.0,2022-05-22,90,Leicester City,2,True
