name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Christian Nørgaard,MID,Brentford,0,0,2,1.2,2022-03-20,90,Leeds United,1,False
Christian Nørgaard,MID,Brentford,0,0,2,5.6,2021-12-26,90,Brighton,1,False
Christian Nørgaard,MID,Brentford,0,0,0,0.0,2021-12-29,0,Manchester City,0,True
Christian Nørgaard,MID,Brentford,0,0,2,4.2,2021-12-02,90,Tottenham,2,False
Christian Nørgaard,MID,Brentford,0,0,1,0.9,2021-08-28,90,Aston Villa,1,False
Christian Nørgaard,MID,Brentford,0,1,0,2.3,2021-11-28,69,Everton,3,True
Christian Nørgaard,MID,Brentford,0,1,0,1.2,2021-08-21,90,Crystal Palace,2,False
Christian Nørgaard,MID,Brentford,0,0,2,2.6,2022-02-09,90,Manchester City,2,False
Christian Nørgaard,MID,Brentford,0,1,0,8.0,2021-08-13,90,Arsenal,8,True
Christian Nørgaard,MID,Brentford,0,0,1,6.2,2021-12-10,90,Watford,2,True
Christian Nørgaard,MID,Brentford,0,0,2,3.3,2021-12-05,90,Leicester City,2,False
Christian Nørgaard,MID,Brentford,0,0,2,8.4,2021-11-06,90,Norwich,2,True
Christian Nørgaard,MID,Brentford,0,0,3,3.7,2021-11-20,90,Newcastle United,1,False
Christian Nørgaard,MID,Brentford,0,0,3,5.9,2021-10-30,90,Burnley,5,False
Christian Nørgaard,MID,Brentford,0,0,2,3.2,2022-01-22,90,Wolverhampton,1,True
Christian Nørgaard,MID,Brentford,0,1,0,3.4,2022-02-12,90,Crystal Palace,3,True
Christian Nørgaard,MID,Brentford,0,0,2,4.3,2022-02-26,90,Newcastle United,2,True
Christian Nørgaard,MID,Brentford,0,0,1,3.5,2022-01-02,90,Aston Villa,2,True
Christian Nørgaard,MID,Brentford,0,0,4,2.1,2022-01-11,90,Southampton,2,False
Christian Nørgaard,MID,Brentford,0,1,0,4.6,2022-03-12,80,Burnley,3,True
Christian Nørgaard,MID,Brentford,0,0,2,6.9,2022-02-19,90,Arsenal,7,False
Christian Nørgaard,MID,Brentford,0,0,0,2.5,2022-03-05,58,Norwich,1,False
Christian Nørgaard,MID,Brentford,0,0,3,3.7,2022-01-16,90,Liverpool,2,False
Christian Nørgaard,MID,Brentford,0,0,3,6.3,2022-01-19,90,Manchester United,5,True
Christian Nørgaard,MID,Brentford,0,0,1,4.8,2022-04-02,90,Chelsea,2,False
Christian Nørgaard,MID,Brentford,0,1,0,1.4,2022-04-10,90,West Ham,3,True
Christian Nørgaard,MID,Brentford,3,0,1,10.3,2022-04-16,90,Watford,10,False
Christian Nørgaard,MID,Brentford,0,0,2,1.7,2022-05-02,70,Manchester United,2,False
Christian Nørgaard,MID,Brentford,0,0,0,0.0,2022-04-23,0,Tottenham,0,True
Christian Nørgaard,MID,Brentford,0,0,1,1.7,2021-09-11,90,Brighton,2,True
Christian Nørgaard,MID,Brentford,0,1,0,3.0,2021-09-18,90,Wolverhampton,3,False
Christian Nørgaard,MID,Brentford,0,0,0,0.0,2022-05-22,0,Leicester City,0,True
Christian Nørgaard,MID,Brentford,0,0,3,1.9,2021-09-25,77,Liverpool,2,True
Christian Nørgaard,MID,Brentford,0,0,1,1.6,2021-10-03,90,West Ham,1,False
Christian Nørgaard,MID,Brentford,0,0,1,12.0,2021-10-16,90,Chelsea,2,True
Christian Nørgaard,MID,Brentford,1,0,2,7.1,2021-10-24,90,Leeds United,3,True
Christian Nørgaard,MID,Brentford,1,1,0,8.5,2022-05-07,90,Southampton,7,True
Christian Nørgaard,MID,Brentford,0,0,2,6.3,2022-05-15,90,Everton,4,False
